year,n_hsplus,n_realfuelpr,n_unionmem,n_popdensity,n_pctmanuf,n_ptax,n_inctax,n_capgntax,n_salestax,n_corptax,n_wctaxfixed,n_uitax,stfip_nbr
1998,86.300003,9.1999998,19.1,60.5,.18000001,.014910894,8.75,8.75,6.5,9.8000002,2.4149222,1565.2,27
1998,72.199997,10,5.6999998,59.799999,.20999999,.012899203,4.8299999,4.8299999,7,5,2.1245522,378,28
1998,79.300003,9.3000002,13.9,80.199997,.20999999,.011162529,5.7399998,5.7399998,4.2249999,6.25,2.198652,684,29
1998,87.400002,9.3000002,14.4,6.0999999,.079999998,.020874133,7.1500001,9.4099998,0,6.75,2.8413541,1072.5,30
1998,85,10.9,10.6,22.1,.14,.020864084,7.0500002,7.0500002,5,7.8099999,1.4900904,378,31
1998,83.199997,6.8000002,17.200001,16.9,.039999999,.0081067448,0,0,6.5,0,2.9309909,972,32
1998,84.900002,9,11.1,134.5,.23,.022595348,0,0,0,7,2.6554155,520,33
1998,81.199997,12.9,22.200001,1117.3,.13,.023195636,6.3699999,6.3699999,6,9,2.0826705,1042.2,34
1998,77.599998,10.2,9.6999998,14.8,.15000001,.0073548979,7.8099999,7.8099999,5,7.5999999,2.0454807,793.79999,35
1998,78.699997,10.4,25.5,397.20001,.11,.02081815,8.3900003,8.3900003,4,9,2.8229456,448,36
1998,79.699997,10.8,4.3000002,160.3,.25,.009407945,7.98,7.98,4,7.25,1.7515661,718.20001,37
1998,83.300003,12.3,9.3999996,9.3999996,.090000004,.020324141,5.4099998,2.8099999,5,10.5,1.7283932,799.20001,38
1998,83.099998,10.2,19.1,276.20001,.27000001,.013880167,6.8000002,6.8000002,5,8.8999996,2.5946934,585,39
1998,81.699997,8.6999998,8.6999998,49.599998,.17,.0097618746,6.3000002,8.3199997,4.5,6,2.788178,627,40
1998,84.400002,9.5,16.6,34.900002,.23999999,.011685042,9.0900002,9.0900002,0,6.5999999,1.8739945,1134,41
1998,80,10.6,16.5,273.20001,.2,.017734729,2.8,2.8,6,9.9899998,2.2895916,736,42
1998,77.800003,11.1,19.1,986.79999,.14,.018046966,9.9499998,5.1700001,7,9,2.9262645,1820,44
1998,76.300003,9.6000004,4.5999999,130.2,.25,.01136984,7.0900002,4.02,5,5,1.4323053,378,45
1998,82.300003,9.6999998,6.5999999,9.8000002,.14,.023362439,0,0,4,0,1.8702493,490,46
1998,73.800003,9.8000002,8,135.10001,.20999999,.0093831364,0,0,6,6,2.2584617,700,47
1998,75.699997,7.1999998,6,77,.15000001,.020075286,0,0,6.25,0,3.1346815,564.29999,48
1998,86.099998,8.1999998,6.8000002,26.4,.14,.0069641098,5.98,6.6799998,4.75,5,1.6068665,1480,49
1998,83.900002,9.8000002,9.5,64.900002,.18000001,.023293464,9.2799997,9.2799997,5,9.75,2.1170065,472,50
1998,77.099998,13,6.9000001,174.3,.15000001,.010608579,5.8299999,5.8299999,3.5,6,1.4683342,432,51
1998,87.800003,8.1999998,21.799999,86.699997,.12,.012503794,0,0,6.5,0,1.8112583,1215,53
1998,76.5,9.1000004,12.5,75.400002,.16,.0097667594,6.5,6.5,6,9,1.9293473,600,54
1998,86.300003,8.3999996,18.9,97.5,.28,.020086821,6.77,2.71,6,7.9000001,1.9319558,1023.75,55
1998,87.199997,7,9.8000002,5.0999999,.07,.016426111,0,0,4,0,1.7581893,1100,56
1999,75.300003,7.0999999,11,87.300003,.20999999,.0046838382,3.02,4.02,4,5,2.5709023,432,1
1999,81,8.8999996,6.9000001,44.200001,.14,.0089450805,5.1900001,5.1900001,5,8.5,1.811393,378,4
1999,75.300003,12.9,7.5999999,50.900002,.23999999,.0085219713,7.21,12.26,4.625,6.5,1.6675953,576,5
1999,76.800003,11.5,16.9,214.8,.14,.0083353631,9.8599997,9.8599997,6,8.8400002,3.174072,378,6
1999,86.900002,10,9.5,40.700001,.1,.0072221081,4.8899999,4.8899999,3,4.875,2.2590179,540,8
1999,84,13.6,18.299999,699,.16,.016740618,4.5,4.5,6,9,2.5871513,825,9
1999,82.599998,15.3,14,396.70001,.16,.0069577731,6.5900002,6.5900002,0,8.6999998,2.4457235,7225,10
1999,79.900002,11.9,6.5999999,292.20001,.07,.012257627,0,0,6,5.5,3.2141054,378,12
1999,78.599998,9.3000002,7.3000002,138.89999,.19,.0094046183,5.8299999,5.8299999,4,6,2.210793,459,13
1999,84.699997,9,9.6000004,15.4,.23999999,.01053658,8.29,8.29,5,8,1.9440277,1274.4,16
1999,81.400002,8.6999998,18.1,222.3,.17,.018044677,3,3,6.25,7.3000002,2.363667,612,17
1999,82.099998,9.8999996,15.8,168.5,.31999999,.012278879,3.4000001,3.4000001,5,7.9000001,1.2942809,385,18
1999,86.099998,8.1999998,14.2,52.200001,.25,.014811054,5.6500001,7.4499998,5,12,1.540544,1155,19
1999,86,9.6999998,9.8999996,32.700001,.18000001,.014499025,6.5100002,6.5100002,4.9000001,4,1.5027634,480,20
1999,74.099998,8.6999998,11.7,101.1,.27000001,.0088185016,6.1799998,6.1799998,6,8.25,2.20976,720,21
1999,74.800003,6.5999999,8.1999998,102.4,.17,.0057007959,3.5999999,4.7399998,4,8,2.965714,438.20001,22
1999,85.400002,12.5,15.7,41,.17,.01604237,8.75,8.75,5.5,8.9300003,2.2824948,525,23
1999,83.800003,12,15.1,537.59998,.079999998,.011215784,4.9299998,4.9299998,5,7,1.5661837,637.5,24
1999,84.800003,9.6000004,16.4,805.79999,.14,.01246381,5.9499998,5,5,9.5,1.9976703,780.29999,25
1999,83.400002,9.6000004,21.6,174.2,.28999999,.015427283,4.4000001,4.4000001,6,0,2.1475592,769.5,26
1999,88,9.3999996,19.5,61.200001,.18000001,.012993838,8.2399998,8.2399998,6.5,9.8000002,2.2736881,1647.1,27
1999,72.900002,10.2,6.3000002,60.299999,.2,.010717355,4.8299999,4.8299999,7,5,1.988549,378,28
1999,81.300003,9,14.5,80.699997,.2,.011018594,5.7399998,5.7399998,4.2249999,6.25,2.0966496,480,29
1999,87.199997,9,15.9,6.1999998,.07,.017436054,7.1500001,9.4099998,0,6.75,2.6451955,1111.5,30
1999,86.599998,11.1,8.8999996,22.200001,.14,.01953394,7.0500002,7.0500002,5,7.8099999,1.4900904,378,31
1999,80.699997,7.0999999,19.700001,17.6,.039999999,.0082402062,0,0,6.5,0,2.7322171,1004.4,32
1999,87.400002,9.1999998,10.8,136.3,.19,.023051146,0,0,0,7.5,2.4331024,520,33
1999,82.099998,13.3,20.700001,1127,.13,.022637337,6.3699999,6.3699999,6,9,2.0042071,1090.8,34
1999,78.900002,10.4,10.1,14.9,.15000001,.007227303,7.8099999,7.8099999,5,7.5999999,1.8440913,766.79999,35
1999,79.099998,10.4,25.5,399.89999,.1,.020232804,8.3900003,8.3900003,4,8.75,2.6974041,620.5,36
1999,78.099998,11.6,3.3,163.2,.25,.0092734452,7.98,7.98,4,7.0749998,1.652179,752.40002,37
1999,83.900002,12.3,9.5,9.3000002,.090000004,.019631261,5.4099998,2.8099999,5,10.5,1.6237754,842.40002,38
1999,83,10.2,18.1,276.79999,.25999999,.013942141,7.23,7.23,5,8.6999998,2.5345383,576,39
1999,80.599998,9,8.8999996,50.099998,.16,.0093015432,6.3000002,8.3299999,4.5,6,2.6155584,660,40
1999,85.099998,10.1,15.5,35.400002,.22,.011181868,9.0900002,9.0900002,0,6.5999999,1.7850693,1242,41
1999,81.900002,10.4,17.4,273.60001,.19,.017718667,2.8,2.8,6,9.9899998,2.1902044,736,42
1999,78,11.4,17.9,995.70001,.14,.017297061,9.7799997,5.0799999,7,9,2.7797995,1373.4,44
1999,76.300003,10,3.5999999,132,.23999999,.0095933033,7.0900002,4.02,5,5,1.442767,378,45
1999,84.599998,9.8999996,6.1999998,9.8999996,.14,.021549011,0,0,4,0,1.6923989,490,46
1999,75.900002,9.8999996,7.5999999,136.8,.20999999,.0090007074,0,0,6,6,2.077996,700,47
1999,75.699997,7.6999998,6.0999999,78.5,.13,.019609295,0,0,6.25,0,2.857444,561.59998,48
1999,87.699997,8.6000004,6.5,26.799999,.13,.0067226212,5.98,6.6799998,4.75,5,1.528403,1552,49
1999,86.400002,10.1,9.6999998,65.400002,.18000001,.021957995,9.2799997,9.2799997,5,9.75,2.0045424,472,50
1999,81.5,13.5,6.5999999,176.8,.15000001,.010230673,5.8299999,5.8299999,3.5,6,1.3454082,432,51
1999,87.099998,8.8000002,21.1,87.800003,.12,.012205142,0,0,6.5,0,1.6987941,1312.2,53
1999,75.199997,9.3000002,15.3,75.199997,.16,.0086802049,6.5,6.5,6,9,2.0496578,680,54
1999,85.099998,8.6999998,18.200001,98.199997,.27000001,.019909663,6.77,2.71,6,7.9000001,1.8404152,1023.75,55
1999,87.900002,7.5,9.3999996,5.0999999,.059999999,.010877641,0,0,4,0,1.6797259,1148.87,56
2000,71.900002,9.6000004,9.8000002,87.699997,.20999999,.004981,3.02,4.02,4,5,2.2727413,432,1
2000,82.900002,10.6,6.5999999,45.5,.13,.0089739999,5.1900001,5.1900001,5,8,1.594311,378,4
2000,78,14.5,5.9000001,51.400002,.23,.0090979999,7.21,12.26,4.625,6.5,1.5080531,576,5
2000,77.599998,13.5,16.4,218,.15000001,.0086409999,9.8599997,9.8599997,6,8.8400002,2.7765241,378,6
2000,86.300003,11.5,9.1000004,41.700001,.1,.0074519999,4.77,.14,3,4.75,2.1988628,540,8
2000,88.5,15,16.4,704.29999,.15000001,.017715,4.5,4.5,6,7.5,2.3020675,810,9
2000,84.199997,16.4,13.4,402.60001,.14,.0076779998,6.1300001,6.1300001,0,8.6999998,2.283566,705.5,10
2000,81.099998,13.5,6.9000001,297.60001,.07,.011927,0,0,6,5.5,3.1617963,378,12
2000,80.400002,11.1,6.3000002,142.10001,.17,.0094680004,5.8299999,5.8299999,4,6,2.0721743,459,13
2000,86.099998,11.1,7.9000001,15.7,.28999999,.010739,8.1899996,8.1899996,5,8,1.8472562,1323,16
2000,81.5,10.2,18.700001,223.8,.16,.017295999,3,3,6.25,7.3000002,2.2747419,576,17
2000,83.800003,11.7,15.7,169.8,.31,.010727,3.4000001,3.4000001,5,7.9000001,1.2341256,385,18
2000,86.099998,9.1999998,13.9,52.400002,.23999999,.014167,5.6500001,7.46,5,12,1.4856197,1297.5,19
2000,86.5,11.6,9.1000004,32.900002,.18000001,.013584,6.5100002,6.5100002,4.9000001,4,1.4347618,592,20
2000,74.599998,10.3,12.2,101.9,.22,.0086230002,6.1799998,6.1799998,6,8.25,2.1417582,720,21
2000,77.199997,8.5,7.0999999,102.6,.14,.005202,3.6199999,4.79,4,8,2.7826326,434,22
2000,85.800003,14.6,14.3,41.400002,.17,.01506,8.75,8.75,5.5,8.9300003,2.2380323,697.20001,23
2000,84.800003,13.3,14.7,543.40002,.07,.013264,4.9299998,4.9299998,5,7,1.4484886,637.5,24
2000,84.800003,10.9,14.4,811.5,.14,.012635,5.8499999,5,5,9.5,1.6498158,780.29999,25
2000,84.099998,10.9,21,175.3,.27000001,.014792,4.1999998,4.1999998,6,0,2.0272486,769.5,26
2000,87.699997,11.1,18.4,62,.18000001,.012109,8.0900002,8.0900002,6.5,9.8000002,2.1324539,1729,27
2000,75,12.4,6.0999999,60.700001,.19,.0085709998,4.8299999,4.8299999,7,5,1.8525457,378,28
2000,82.900002,11,13.3,81.400002,.19,.010821,5.7399998,5.7399998,4.2249999,6.25,1.9946471,418.5,29
2000,87.900002,11,14.3,6.1999998,.07,.01368,7.1500001,9.4099998,0,6.75,2.4490371,1150.5,30
2000,87.599998,12.8,8.6000004,22.299999,.14,.018443,7.0500002,7.0500002,5,7.8099999,1.4900904,378,31
2000,77.300003,8.3999996,17.299999,18.4,.039999999,.0089530004,0,0,6.5,0,2.533443,1058.4,32
2000,89,11.3,10.5,138.3,.18000001,.022898,0,0,0,8,2.2107894,520,33
2000,82,15.1,20.9,1137,.13,.024137,6.3699999,6.3699999,6,9,1.9257437,1144.8,34
2000,80.099998,12.4,8.3000002,15,.13,.0079549998,7.8099999,7.8099999,5,7.5999999,1.642702,799.20001,35
2000,79.599998,12.2,25.700001,402.39999,.1,.021357,8.3999996,8.3999996,4,8.5,2.5718627,654.5,36
2000,77.599998,13.3,3.7,165.8,.23999999,.0091810003,7.98,7.98,4,6.9000001,1.5527921,750.59998,37
2000,84.5,14.7,6.5999999,9.3000002,.079999998,.019268,5.4099998,2.8099999,5,10.5,1.5191574,1624.49,38
2000,83.800003,11.7,17.5,277.5,.25,.013136,6.98,6.98,5,8.5,2.4743829,576,39
2000,83.099998,11.2,6.9000001,50.299999,.16,.0089050001,6.3000002,8.3299999,4.5,6,2.4429388,539,40
2000,87,11.9,16.5,35.700001,.23,.011696,9.0900002,9.0900002,0,6.5999999,1.6961441,1242,41
2000,81.5,12,17,274.10001,.19,.017816,2.8,2.8,6,9.9899998,2.0908175,736,42
2000,78.300003,14.8,18.299999,1005.6,.14,.018557001,9.6099997,4.9899998,7,9,2.6333344,1177.2,44
2000,80.599998,11.6,4.0999999,133.60001,.23,.007371,7.0900002,4.0300002,5,5,1.4532288,378,45
2000,87.5,11.9,5.6999998,10,.15000001,.019991999,0,0,4,0,1.5145484,490,46
2000,76.699997,11.2,8.8999996,138.39999,.2,.0088200001,0,0,6,6,1.8975301,700,47
2000,76.599998,9.8000002,5.9000001,80,.12,.018012,0,0,6.25,0,2.5802066,567,48
2000,87.400002,9.8000002,7.5,27.299999,.14,.007127,5.98,6.6799998,4.75,5,1.4499397,1636.2,49
2000,87.099998,11.7,10.4,65.900002,.18000001,.020199999,8.9399996,8.9399996,5,9.75,1.892078,432,50
2000,80.800003,15.4,5.6999998,179.39999,.15000001,.0097759999,5.8299999,5.8299999,3.5,6,1.2224822,446.39999,51
2000,87.699997,10.7,18.5,88.800003,.12,.011638,0,0,6.5,0,1.5863299,1312.2,53
2000,77.199997,11.1,14.4,75.099998,.14,.0078400001,6.5,6.5,6,9,2.1699684,600,54
2000,85,9.8000002,17.9,99,.27000001,.020231999,6.75,2.7,6,7.9000001,1.7488745,1023.75,55
2000,87.199997,8.8999996,8.5,5.0999999,.059999999,.0075810002,0,0,4,0,1.6012625,1194.08,56
2001,74.400002,9,10,88,.19,.003674,3.05,4.02,4,5.75,2.3773592,488,1
2001,81.699997,11.1,6.0999999,46.599998,.12,.0083280001,5.1900001,5.1900001,5.3000002,7.4840002,1.5576947,378,4
2001,76.800003,14.1,6.4000001,51.700001,.20999999,.0075420002,7.21,12.26,4.875,6.5,1.4923604,567,5
2001,77.400002,14.3,16.799999,221.39999,.13,.007673,9.8599997,9.8599997,6.625,8.8400002,3.2708435,378,6
2001,85.199997,11.8,9.1999998,42.700001,.079999998,.0064989999,4.77,.14,2.95,4.6900001,2.2224019,540,8
2001,87.800003,14.8,15.1,708.5,.15000001,.017208001,4.5,4.5,6,7.5,2.3857617,810,9
2001,82.800003,16.799999,12.5,407.20001,.14,.0060999999,6.1300001,6.1300001,0,8.6999998,2.4928017,705.5,10
2001,81.199997,13.9,6.6999998,303.20001,.059999999,.011126,0,0,6,5.5,3.2716451,378,12
2001,80.300003,11.2,7.3000002,145.3,.16,.0082830004,5.8299999,5.8299999,4,6,2.0460198,459,13
2001,87.199997,11.2,7.8000002,16,.20999999,.010451,7.8899999,7.8899999,5,7.8000002,1.9152578,1387.8,16
2001,82.199997,10.8,18.4,225.2,.15000001,.016542001,3,3,6.25,7.3000002,2.3035116,576,17
2001,83.599998,12.1,14.7,170.8,.28999999,.0098970002,3.4000001,3.4000001,5,7.9000001,1.2472028,378,18
2001,84.300003,9.6999998,13.6,52.5,.23,.0136,5.6900001,7.4499998,5,12,1.5065432,1342.5,19
2001,86.199997,11.7,9.3000002,33,.18000001,.012576,6.5100002,6.5100002,4.9000001,4,1.5079943,592,20
2001,74.900002,10.1,11.5,102.4,.20999999,.0072940001,6.1799998,6.1799998,6,8.25,2.2856078,720,21
2001,77.400002,8.8999996,7.9000001,102.5,.13,.003974,3.6500001,4.79,4,8,2.7381699,434,22
2001,82,15.7,13,41.700001,.14,.01438,8.75,8.75,5.25,8.9300003,2.1804924,726,23
2001,87.199997,13,13.8,550.40002,.07,.01224,4.8800001,4.8800001,5,7,1.5164902,637.5,24
2001,85.400002,11.2,14.9,815.70001,.12,.011332,5.5999999,5,5,9.5,1.7047402,780.29999,25
2001,84.199997,10.9,22.1,176.10001,.25,.013377,4.1999998,4.1999998,6,0,1.988017,855,26
2001,89.400002,11.4,18,62.599998,.16,.010803,8.0900002,8.0900002,6.5,9.8000002,2.1847627,1814,27
2001,76.300003,12.1,5.5,60.900002,.18000001,.0068410002,4.8299999,4.8299999,7,5,1.8813157,378,28
2001,84.400002,11.4,13.6,81.900002,.18000001,.0094090002,5.7399998,5.7399998,4.2249999,6.25,2.0286479,420,29
2001,88.5,11.7,13.5,6.1999998,.059999999,.011847,7.21,9.4099998,0,6.75,2.5248849,1183,30
2001,87,12.7,8.1000004,22.4,.13,.017391,7.0500002,7.0500002,5,7.8099999,1.5711693,378,31
2001,79.300003,8.3999996,16.9,19.1,.039999999,.0081000002,0,0,6.5,0,2.5125194,1096.2,32
2001,90.199997,11.4,9.6999998,140.3,.15000001,.021286,0,0,0,8.25,2.3101764,520,33
2001,81.300003,15,19.6,1146.6,.12,.022817999,6.3699999,6.3699999,6,9,1.9414364,1193.4,34
2001,79.099998,12,8.1000004,15.1,.090000004,.0072030001,7.8099999,7.8099999,5,7.5999999,1.7342426,820.79999,35
2001,80.300003,12.5,26.9,404.39999,.090000004,.019475,8.3999996,8.3999996,4,8.25,2.5927863,688.5,36
2001,78.300003,14.3,3.7,168.3,.23,.008293,8.5,8.5,4.25,6.9000001,1.6914108,837.90002,37
2001,85.900002,15,7.4000001,9.1999998,.090000004,.017539,5.4099998,3.8299999,5,10.5,1.3753079,1715.3,38
2001,85,11.9,17.9,278,.22,.012671,7.5,7.5,5,8.5,2.4743829,576,39
2001,82.800003,11.5,8.5,50.5,.15000001,.0079269996,6.8400002,6.8400002,4.5,6,2.4350924,555.5,40
2001,85.5,12,15.8,36.200001,.19,.011251,9.0900002,9.0900002,0,6.5999999,1.730145,1350,41
2001,81.699997,12.3,17.200001,274.39999,.18000001,.017433001,2.8,2.8,6,9.9899998,2.1588192,736,42
2001,75.800003,15.5,17,1012.9,.13,.017167,9.4499998,9.4499998,7,9,2.6621044,1171.2,44
2001,79.5,11.3,4.9000001,134.8,.23,.0065839998,7.0900002,4.0300002,5,5,1.5343077,378,45
2001,83.599998,12.2,6,10,.13,.017697001,0,0,4,0,1.5093176,490,46
2001,75,10.9,7.9000001,139.39999,.19,.007832,0,0,6,6,1.949839,700,47
2001,75.800003,9.8000002,5.8000002,81.5,.12,.017126,0,0,6.25,0,2.6429775,561.59998,48
2001,86.800003,10.2,7,27.9,.12,.0069019999,6,6.6799998,4.75,5,1.4734787,1733.4,49
2001,84,11.7,10.9,66.300003,.18000001,.019803001,8.1899996,8.1899996,5,9.75,2.0150042,432,50
2001,79,15.4,5.4000001,181.60001,.15000001,.0087240003,5.8299999,5.8299999,3.5,6,1.2826375,496,51
2001,85.800003,11.5,18.799999,90.099998,.11,.011081,0,0,6.5,0,1.5549445,1436.4,53
2001,79.599998,11.6,14.7,74.800003,.13,.006087,6.5,6.5,6,9,2.120275,600,54
2001,85.300003,9.5,16.6,99.5,.25,.019932,6.75,2.7,6,7.9000001,1.8037989,1023.75,55
2001,87.400002,9.3000002,9.3000002,5.0999999,.07,.006393,0,0,4,0,1.6588023,1226.7,56
2002,73.199997,8.3999996,9.1000004,88.300003,.19,.0036859999,3.0699999,4.02,4,6.5,2.481977,483.20001,1
2002,82.400002,10.1,5.6999998,47.900002,.11,.008099,5.1900001,5.1900001,5.5999999,6.9679999,1.5210785,378,4
2002,77.300003,13.4,6.0999999,52,.20999999,.0072809998,7.21,12.26,5.125,6.5,1.4766676,576,5
2002,76.599998,13,18.200001,224.3,.11,.0074399998,9.8599997,9.8599997,7.25,8.8400002,3.7651632,378,6
2002,84.199997,10.4,7.9000001,43.400002,.079999998,.006389,4.77,4.77,2.9000001,4.6300001,2.2459407,540,8
2002,88.300003,14.1,17,713.79999,.14,.016860999,4.5,4.5,6,7.5,2.4694562,1005,9
2002,86.5,15.8,11.2,412.5,.1,.0060840002,6.1300001,6.1300001,0,8.6999998,2.7020373,697,10
2002,80.400002,13.1,5.9000001,309.29999,.059999999,.01072,0,0,6,5.5,3.381494,378,12
2002,80.699997,10.3,6.0999999,148.2,.16,.0079330001,5.8299999,5.8299999,4,6,2.0198653,459,13
2002,86.699997,10.1,7.3000002,16.200001,.19,.010672,7.8899999,7.8899999,5,7.5999999,1.9832594,1490.4,16
2002,81.900002,10.8,19.799999,226.39999,.15000001,.016419999,3,3,6.25,7.3000002,2.3322816,612,17
2002,84.5,10.9,13.4,171.60001,.30000001,.0098299999,3.4000001,3.4000001,5,7.9000001,1.26028,378,18
2002,84.800003,8.8000002,11.3,52.5,.23,.013582,5.7399998,7.4499998,5,12,1.5274668,1395,19
2002,85.900002,10.6,8.3000002,33.200001,.17,.013044,6.5100002,6.5100002,4.9000001,4,1.5812268,592,20
2002,76.599998,9.5,10.2,102.9,.20999999,.007249,6.1799998,6.1799998,6,8.25,2.4294574,720,21
2002,75.300003,7.5999999,8.3999996,102.7,.15000001,.0037420001,3.6800001,4.7800002,4,8,2.6937075,434,22
2002,83.900002,13.8,13.1,42,.13,.014139,8.75,8.75,5,8.9300003,2.1229527,648,23
2002,86.599998,12,14.7,556.79999,.07,.011739,4.8299999,4.8299999,5,7,1.5844918,637.5,24
2002,86.199997,10.8,14.5,817.79999,.12,.01048,5.3000002,5,5,9.5,1.7596645,780.29999,25
2002,84.400002,10.7,21.299999,176.7,.25999999,.013312,4.0999999,4.0999999,6,0,1.9487852,769.5,26
2002,89,10.3,17.799999,63.099998,.16,.0097759999,8.0900002,8.0900002,6.5,9.8000002,2.2370718,1904.7,27
2002,73.900002,11.2,6.6999998,61.099998,.17,.0072989999,4.8299999,4.8299999,7,5,1.9100856,378,28
2002,84.300003,10.7,13.3,82.5,.18000001,.009536,5.7399998,5.7399998,4.2249999,6.25,2.0626488,462,29
2002,88,10,14.5,6.3000002,.059999999,.012346,7.27,9.3999996,0,6.75,2.6007328,1228.5,30
2002,87.099998,12.2,8.1999998,22.5,.12,.017712001,7.0500002,7.0500002,5,7.8099999,1.6522481,378,31
2002,80.099998,7.5999999,15.4,19.700001,.039999999,.0084269997,0,0,6.5,0,2.491596,1128.6,32
2002,91.099998,10.4,9.8999996,142.10001,.15000001,.019915,0,0,0,8.5,2.4095635,520,33
2002,80.699997,13.9,19.9,1156.2,.11,.021677,6.3699999,6.3699999,6,9,1.9571291,1269,34
2002,79.5,11.3,7,15.3,.07,.0072880001,7.8099999,7.8099999,5,7.5999999,1.8257833,858.59998,35
2002,80.800003,11.5,25.799999,405.89999,.090000004,.018524,8.3999996,8.3999996,4,8,2.6137099,722.5,36
2002,78.400002,14.2,3.5,170.7,.22,.0084020002,8.5,8.5,4.25,6.9000001,1.8300295,883.5,37
2002,87.900002,13.7,8.3000002,9.1999998,.090000004,.017875001,5.4099998,3.8299999,5,10.5,1.2314583,241.86,38
2002,84.099998,11.2,16.799999,278.5,.22,.01258,7.5,7.5,5,8.5,2.4743829,585,39
2002,82.199997,10.3,9.1000004,50.799999,.13,.0079199998,6.8400002,6.8400002,4.5,6,2.4272461,577.5,40
2002,86.599998,12,16.1,36.700001,.20999999,.011128,9.0900002,9.0900002,0,6.5999999,1.7641457,1350,41
2002,81.900002,11.6,15.8,275,.18000001,.017413,2.8,2.8,6,9.9899998,2.2268207,736,42
2002,77.199997,13.8,17.5,1022.6,.13,.016137,9.2799997,9.2799997,7,9,2.6908743,1171.2,44
2002,77.900002,10.8,5,136.3,.23,.0068600001,7.0900002,4.0300002,5,5,1.6153866,378,45
2002,85,10.9,5.6999998,10,.15000001,.017301001,0,0,4,0,1.5040867,490,46
2002,76.900002,10.4,9.1000004,140.5,.19,.008169,0,0,6,6,2.0021479,700,47
2002,75.599998,8.6000004,5.3000002,83,.12,.01749,0,0,6.25,0,2.7057481,566.09998,48
2002,87.699997,9.8999996,6.3000002,28.4,.12,.0070850002,6.0100002,6.6799998,4.75,5,1.4970177,1782,49
2002,84.599998,11.2,9.6999998,66.599998,.17,.019804001,8.5,5.1999998,5,9.75,2.1379302,432,50
2002,80.900002,15,6.0999999,184,.13,.0086549995,5.8299999,5.8299999,3.5,6,1.3427927,496,51
2002,86.300003,11.3,19,91.199997,.11,.011087,0,0,6.5,0,1.5235592,1539,53
2002,78.599998,10.8,13.3,74.900002,.13,.0060439999,6.5,6.5,6,9,2.0705814,600,54
2002,85.099998,9,15.8,100.1,.23999999,.01991,6.75,2.7,6,7.9000001,1.8587233,1023.75,55
2002,88.699997,8.6999998,7.9000001,5.0999999,.059999999,.0065029999,0,0,4,0,1.7163421,896.70001,56
2003,74.199997,9.6000004,8.1000004,88.699997,.18000001,.003819,3.25,4.27,4,6.5,2.4610536,501.60001,1
2003,81.699997,10.8,5.1999998,49.099998,.11,.0078959996,5.1900001,5.1900001,5.5999999,6.9679999,1.4844621,378,4
2003,77.199997,14.7,4.9000001,52.400002,.2,.0066740001,7.4299998,12.62,5.125,6.5,1.4635905,607.04999,5
2003,77.5,14.5,17.1,227.3,.11,.0070659998,9.8599997,9.8599997,7.25,8.8400002,3.9874761,406,6
2003,85.300003,11.4,7.8000002,43.900002,.079999998,.0063800002,4.77,4.77,2.9000001,4.6300001,2.1413229,540,8
2003,87.800003,15.3,15.4,719.5,.14,.015944,5,5,6,7.5,2.5557659,1012.5,9
2003,86.699997,16.799999,11.5,418.60001,.1,.0056449999,6.1300001,6.1300001,0,8.6999998,2.71773,697,10
2003,81.800003,14.4,6.1999998,315.10001,.059999999,.010293,0,0,6,5.5,3.3030305,378,12
2003,82.900002,11.4,6.6999998,151.10001,.15000001,.0078910002,5.8299999,5.8299999,4,6,1.9727873,527.84998,13
2003,88.099998,11,7.1999998,16.5,.19,.010441,7.8899999,7.8899999,5.5,7.5999999,1.951874,1490.4,16
2003,81.900002,11.4,18,227.60001,.14,.016222,3,3,6.25,7.3000002,2.311358,723.79999,17
2003,85.599998,11.9,11.9,172.8,.30000001,.010025,3.4000001,3.4000001,5,8.5,1.2262793,381.5,18
2003,86.099998,9.6999998,11.6,52.599998,.22,.013606,6.0599999,7.9000001,5,12,1.5719293,1484.125,19
2003,87,11.7,8,33.299999,.16,.013085,6.5100002,6.5100002,5.3000002,4,1.5733805,592,20
2003,78.5,10.3,10.5,103.6,.20999999,.0072969999,6.1799998,6.1799998,6,8.25,2.5889997,730,21
2003,76.199997,9.1999998,6.5,103.1,.19,.0037459999,3.9200001,5.1500001,4,8,2.7407854,434,22
2003,83.199997,15.6,12.9,42.400002,.13,.013284,8.75,8.75,5,8.9300003,2.3269575,648,23
2003,86.699997,13.1,14.3,564,.059999999,.010992,4.8299999,4.8299999,5,7,1.6420317,684.25,24
2003,86.800003,11.9,14.3,818.59998,.12,.0098759998,5.3000002,5.3000002,5,9.5,1.686432,1127.47,25
2003,85.5,11.4,22,177.39999,.25,.013137,4,4,6,0,1.9723243,851,26
2003,88.400002,11.5,17.1,63.599998,.16,.0093019996,8.0900002,8.0900002,6.5,9.8000002,2.2736881,2144.625,27
2003,75.800003,12,5.0999999,61.400002,.18000001,.0074519999,4.8299999,4.8299999,7,5,1.9048547,378,28
2003,84.5,11.7,13.3,83,.18000001,.0093649998,5.7399998,5.7399998,4.2249999,6.25,2.1358812,540,29
2003,88.400002,11.5,14.5,6.3000002,.07,.012299,7.6599998,9.9499998,0,6.75,2.6975045,1274,30
2003,88,13,8,22.6,.11,.017473999,7.2199998,7.2199998,5,7.8099999,1.6967107,378,31
