FIPS,gt_end_emp,sb_end_emp,pri_end_emp,ne_end_emp,cedp_emp,cedc_emp,cedpi_emp,tf_end_emp,gt_end_pop,sb_end_pop,pri_end_pop,ne_end_pop,cedp_pop,cedc_pop,cedpi_pop,tf_end_pop,gt_end_output,sb_end_output,pri_end_output,ne_end_output,cedp_output,cedc_output,cedpi_output,tf_end_output,gt_end_nfinc,sb_end_nfinc,pri_end_nfinc,ne_end_nfinc,cedp_nfinc,cedc_nfinc,cedpi_nfinc,tf_end_nfinc
48487,0.06198502,-0.026792517,-0.018424267,-0.005083895,-0.136889712,0.03165639,0.03165639,-0.027654215,0.044390006,-0.029812698,-0.057946665,-0.031707025,-0.127205239,-0.014188469,-0.014188469,-0.010321932,0.343480954,0.075532606,0.11425541,0.064994486,0.050621299,0.119756647,0.119756647,0.026743742,0.343751155,0.02594823,0.088377643,0.083873225,0.02763982,0.174630434,0.174630434,-0.026909929
48489,0.026422275,-0.01712231,-0.071146982,-0.103461772,-0.151366531,0.105818339,0.105818339,0.001646091,0.032178339,0.036833235,0.03853332,0.010751721,-0.027604991,0.08600462,0.08600462,0.016948324,0.229573248,0.125642368,0.18346726,0.090663192,0.189079083,0.118007888,0.118007888,0.056206838,0.294615761,0.152504242,0.343496358,0.238770959,0.204089354,0.360010954,0.360010954,0.050169981
48491,0.425293205,0.117097759,0.234514232,0.134355669,0.157827906,0.537015808,0.537015808,0.045554997,0.380359394,0.133623466,0.291015353,0.203858066,0.199654104,0.291062911,0.291062911,0.044038132,0.257935768,-0.072439278,-0.166187106,-0.2495375,0.121898063,0.408875776,0.408875776,0.035941361,0.686672099,0.113864539,0.245555444,0.093802171,0.351287257,0.626492706,0.626492706,0.088805385
48493,-0.012486155,0.068905407,0.155171661,0.141454871,0.178879213,0.250565824,0.250565824,-0.010354897,0.154259783,0.094553406,0.149211146,0.079665694,0.157339376,0.197485923,0.197485923,0.034999901,0.172946007,0.145110609,0.183444436,0.142526976,0.084656217,0.211373146,0.211373146,0.019669138,0.455576,0.167977017,0.299171994,0.194080937,0.279361375,0.508383733,0.508383733,0.059870653
48495,-0.250760211,0.000863931,0.020943174,-0.010638398,0.017113937,-0.144145594,-0.144145594,0.011726519,-0.014077321,-0.046560509,-0.092674598,-0.059812933,-0.195582986,-0.117460583,-0.117460583,-0.000445335,0.062008786,0.177847354,0.312568509,0.084808282,0.075003164,0.14204527,0.14204527,0.122270044,0.006743875,0.11818134,0.216085636,0.058367445,0.096327111,0.07827741,0.07827741,0.080524373
48497,0.148503722,0.122087903,0.222574129,0.158141081,-0.03993499,0.300412989,0.300412989,0.045908427,0.208942751,0.067752419,0.148743011,0.109141287,0.053034265,0.138122066,0.138122066,0.014900265,0.210397248,0.059386923,0.163694638,0.109997265,0.006775214,0.140993205,0.140993205,0.0258009,0.449339714,0.120719026,0.305834829,0.224118402,0.170305548,0.411034005,0.411034005,0.036569655
48499,0.05831217,0.02713943,0.047740736,0.040786752,0.020473051,0.150701028,0.150701028,-0.000209974,0.126885115,0.060157559,0.090212086,0.039264293,0.042619842,0.155621655,0.155621655,0.017449338,0.199132127,0.11781537,0.127745997,0.041143278,0.047883574,0.138456093,0.138456093,0.038714001,0.393034199,0.160235384,0.26650508,0.14151241,0.192412034,0.296889483,0.296889483,0.080515906
48501,0.046921521,0.000642467,-0.005124931,-0.003841234,0.030867449,-0.160042845,-0.160042845,0.016513246,0.135006154,0.008594282,-0.012553313,-0.033138643,-0.104585111,-0.084196781,-0.084196781,0.017401275,0.157567664,0.290810976,0.326979872,0.021280065,0.108529461,0.069925463,0.069925463,0.221276682,0.248399415,0.191057814,0.233667539,0.027145773,0.139301408,0.074241473,0.074241473,0.152100822
48503,-0.144705082,0.006605639,-0.005967495,-0.01272377,-0.065229509,-0.01794514,-0.01794514,0.025306298,0.041638321,0.014727641,-0.002897422,-0.017285351,-0.132573642,-0.007237261,-0.007237261,0.001619524,0.149989741,0.103193786,0.201480367,0.072175704,0.069484621,0.206608403,0.206608403,0.103925204,0.138840759,0.074898637,0.157826094,0.054305011,0.075337694,0.195440096,0.195440096,0.056033087
48505,0.183905281,0.182953668,0.306642506,0.170927131,0.085691781,0.397237687,0.397237687,0.066963787,0.177897396,0.036894514,0.056239069,0.039361366,0.121549518,0.17461651,0.17461651,0.011299555,0.076658598,0.086634714,0.266404693,0.185124155,0.108525185,0.176178775,0.176178775,0.017404665,0.406625984,0.120731864,0.306453632,0.218952868,0.226243067,0.424165886,0.424165886,0.02304295
48507,-0.110102836,0.060973088,0.12836844,0.121843638,-0.06647445,-0.016952751,-0.016952751,-0.013534504,0.041648587,-0.007270241,-0.006752688,0.002240801,-0.012297073,-0.027833808,-0.027833808,-8.68621E-05,0.234729557,0.115640342,0.139093919,0.034631924,0.214139097,0.041664499,0.041664499,0.025140417,0.210752811,0.153146263,0.233002992,0.124464238,0.267116082,0.184491397,0.184491397,0.049861344
49000,0.130666392,0.025208245,0.055231995,0.025181366,0.163254004,0.232682264,0.232682264,0.028097379,0.092795833,0.050323351,0.086088018,0.05360163,0.067966987,0.15008059,0.15008059,0.017407186,0.186260326,0.068015192,0.179692303,0.129592834,0.153629809,0.176403418,0.176403418,0.029222642,0.367853612,0.112798674,0.258146317,0.170569579,0.291859602,0.405552291,0.405552291,0.061373391
49001,0.060254594,0.039954316,0.057452575,0.012716681,0.147040765,0.303530265,0.303530265,0.026172874,0.094947927,0.012918364,0.016425089,0.013293649,-0.03481818,0.169983704,0.169983704,0.006272718,0.28578858,0.134622691,0.225730111,0.176760562,0.193447812,0.03770382,0.03770382,0.038145509,0.356598331,0.087132122,0.194372409,0.121196065,0.207599141,0.319508525,0.319508525,0.035047137
49003,0.14550919,0.05401056,0.021495119,-0.026451401,0.126648512,0.090422498,0.090422498,0.033340742,0.055163335,0.029629104,0.052583226,0.038423538,0.016547839,0.076681697,0.076681697,0.002645326,0.352958206,0.023566473,0.093992319,0.070111984,0.134512422,0.128676216,0.128676216,-0.0382174,0.385253557,0.073763948,0.195846471,0.115847301,0.149022977,0.312199202,0.312199202,0.027575725
49005,0.118841467,0.084379852,0.118672119,0.044017112,0.252277342,0.216221318,0.216221318,0.035279141,0.099543098,0.062863378,0.090517628,0.05592656,0.095046927,0.168713024,0.168713024,0.01789234,0.244199052,0.133186665,0.19974137,0.11763813,0.159910077,0.156117264,0.156117264,0.045279473,0.408019723,0.188901553,0.300648475,0.159577296,0.299687467,0.351218325,0.351218325,0.08466231
49007,-0.161744293,-0.008464584,-0.069181754,-0.032571267,0.031891029,0.117488862,0.117488862,-0.002829497,-0.004918189,0.004454127,-0.026996713,-0.022612053,-0.101825915,0.016927039,0.016927039,-0.005974328,0.156180717,0.08354166,0.170842312,0.092990183,0.050176795,0.104846123,0.104846123,0.053108874,0.089691385,0.054630496,0.127952942,0.074281765,0.037460691,0.262344204,0.262344204,0.047201408
49009,-0.043017385,0.062800901,0.044451763,0.015783868,0.306730267,0.049944677,0.049944677,0.015334364,-0.161576457,0.024456296,0.082058042,0.033635458,0.074004447,0.14739846,0.14739846,0.040734463,0.007197102,0.058072056,0.045571985,-0.043328726,0.262881963,0.167102543,0.167102543,0.037083438,0.012694296,0.110033641,0.224482098,0.145035289,0.194834639,0.399742896,0.399742896,0.005761426
49011,0.1544108,0.076147405,0.136405503,0.081837723,0.1164275,0.186391069,0.186391069,0.039599535,0.13064754,0.069085775,0.105606764,0.056705223,0.106098765,0.125516435,0.125516435,0.02552232,0.190814345,0.117339423,0.231584579,0.166302386,0.105342511,0.082138567,0.082138567,0.030693862,0.449924569,0.12787571,0.265020156,0.172049541,0.352220335,0.399411315,0.399411315,0.057414202
49013,-0.07909519,0.060872156,0.160859312,0.122065505,-0.049782448,0.129719921,0.129719921,0.043098746,0.147542581,0.030184122,0.047880043,0.039100472,-0.172202537,0.083375308,0.083375308,0.006577441,0.08083968,0.098033163,0.231740738,0.158702884,0.062038192,0.097230304,0.097230304,0.048823954,0.180190386,0.14085217,0.338099082,0.217861006,0.073724475,0.302533682,0.302533682,0.073168214
49015,-0.318172819,0.046185735,0.030810839,-0.026996791,-0.064332569,0.073048338,0.073048338,0.030552275,-0.059083174,-0.014615426,-0.042671144,-0.034293334,-0.10051681,0.025053902,0.025053902,-0.008093355,0.095946374,0.018516415,0.049026957,0.026036128,0.013833151,0.132015569,0.132015569,0.028111288,0.103604204,0.080404306,0.123579065,0.044205458,0.108024934,0.251514744,0.251514744,0.048041823
49017,-0.055181828,0.008976721,-0.022532431,-0.066375069,0.087637747,0.238923216,0.238923216,0.041045433,0.064620972,-0.033059076,-0.021085446,0.000215077,-0.002228551,0.085936597,0.085936597,-0.011575973,0.074378789,0.071587767,0.140156856,0.093425788,0.108431836,0.145116052,0.145116052,0.02455286,0.246768758,0.084298932,0.17425992,0.10434436,0.131784839,0.402744491,0.402744491,0.051292775
49019,-0.407774045,0.009661911,-0.028660429,-0.032100405,0.229135733,0.376621736,0.376621736,-0.000915332,-0.157769938,0.010846605,0.020135703,0.023413627,-0.053730435,0.191184609,0.191184609,-0.003277924,-0.056236411,0.11747811,0.109287035,0.012659765,0.044393688,0.168919049,0.168919049,0.051716821,-0.184126106,0.13542056,0.178307164,0.042897671,0.172756032,0.466122836,0.466122836,0.07668061
49021,0.089309133,0.046191243,0.078030667,0.036382457,0.250595779,0.390658368,0.390658368,0.039051929,0.124222933,0.068143144,0.123971043,0.082978888,0.078180892,0.289881331,0.289881331,0.027812484,0.180978329,0.084043042,0.147984337,0.093849498,0.117872146,0.139981316,0.139981316,0.034759531,0.359966803,0.148200327,0.302295913,0.190203694,0.339721188,0.497404932,0.497404932,0.081396155
49023,-0.247346026,0.093728744,0.174599511,0.108509399,0.277749564,0.170635143,0.170635143,0.061614291,0.099888105,0.048290459,0.086195872,0.049049571,-0.047088901,0.199069932,0.199069932,0.020775496,-0.155321185,0.09579704,0.15808064,0.145670496,0.273590214,0.121086154,0.121086154,0.077624717,0.162041018,0.118786222,0.244308393,0.168108707,0.269940058,0.477950991,0.477950991,0.076794775
49025,0.342582235,0.076170998,0.179245249,0.093633367,0.207503387,0.291798515,0.291798515,0.034409799,0.184398147,0.032789823,0.035125883,0.015745747,0.034382759,0.146344415,0.146344415,0.010865265,0.353951743,0.065335693,0.158136939,0.142728491,0.099992545,0.147868358,0.147868358,-0.012897065,0.568928692,0.113797804,0.253029079,0.170237813,0.283350032,0.414105757,0.414105757,0.026807802
49027,0.607405051,0.074434626,0.057250433,0.043751915,-0.227509165,0.046668586,0.046668586,0.010332527,0.352940881,-0.022789025,-0.03266365,-0.015666541,-0.164200019,0.060547699,0.060547699,-0.012487241,0.626793123,0.093811357,0.238896646,0.232983694,0.099441804,0.014220061,0.014220061,0.031647084,0.881877704,0.097063803,0.245890923,0.181961255,-0.032945521,0.204894321,0.204894321,0.051157042
49029,-0.191947696,0.120627988,0.21375833,0.096398319,0.087160175,0.289317396,0.289317396,0.050580935,0.054045887,0.051531783,0.099838215,0.068678132,0.074889431,0.171634569,0.171634569,0.020004589,0.24208607,0.0029794,0.108653466,0.071231133,0.047081168,0.198061154,0.198061154,0.003965134,0.277395795,0.099844534,0.24902715,0.154926579,0.186009619,0.393439164,0.393439164,0.043307678
49031,-0.305654315,0.15505443,0.304994578,0.097980408,0.130937357,0.159332039,0.159332039,0.087750749,0.055100238,0.011251877,0.002801122,-0.006331361,-0.093596139,0.096451244,0.096451244,0.014794211,0.155949795,0.126055797,-0.128917659,-0.219958662,0.148864662,0.164321405,0.164321405,0.084176825,0.177631335,0.135317019,0.246308291,0.119626301,0.103708335,0.287176445,0.287176445,0.068808636
49033,-0.229574442,0.145223021,0.190226736,0.090971778,0.10489958,0.237152845,0.237152845,0.042902022,-0.091142854,0.059771743,0.063921127,0.011883374,-0.19728789,0.108351843,0.108351843,0.005867987,0.07377487,0.036807786,0.079233288,0.037469371,0.187462152,0.122599204,0.122599204,0.043381064,0.083914482,0.094580534,0.290712272,0.225445666,-0.06646297,0.444441474,0.444441474,0.011781177
49035,0.142960685,-0.014959182,0.007849246,0.003955825,0.144324408,0.237756337,0.237756337,0.014968827,0.089830201,0.025357884,0.04715171,0.029888344,0.0665973,0.127412364,0.127412364,0.010046659,0.190135212,0.063360831,0.188197399,0.13543289,0.170039561,0.211812247,0.211812247,0.040213218,0.370443527,0.08515485,0.237587116,0.167518823,0.269076215,0.399271598,0.399271598,0.06063578
49037,-0.09786401,0.039866838,-0.089057025,-0.08952519,0.154566279,0.217699396,0.217699396,0.019615423,-0.033043834,0.016754011,-0.048363261,-0.052818262,0.021466988,0.139958012,0.139958012,0.011138094,0.005193273,0.082052811,0.107420078,0.017825634,0.083364925,0.1364986,0.1364986,0.050963,0.228363304,0.106719936,0.137123246,0.047388878,0.185768936,0.35108176,0.35108176,0.053624748
49039,0.038066413,-0.01091416,0.039023202,0.037650518,0.208681868,0.269894185,0.269894185,0.012700336,0.08782951,0.038859049,0.0713198,0.044069929,0.049893993,0.169362201,0.169362201,0.014600014,0.307810375,0.078482417,0.184435941,0.145633529,0.148222745,0.144681108,0.144681108,0.010569038,0.314315365,0.094068652,0.224000348,0.151951117,0.223519899,0.411005129,0.411005129,0.051442197
49041,-0.006095781,0.066584794,0.07988817,0.028516784,0.05897574,0.221729387,0.221729387,0.047085387,0.04940964,0.022769108,0.037742309,0.020910743,-0.007203218,0.120402594,0.120402594,0.011397906,0.223966333,0.070995928,0.154072559,0.107085433,0.088981482,0.095547126,0.095547126,0.022421138,0.273045296,0.090170211,0.187883033,0.121918965,0.130638939,0.341488619,0.341488619,0.042623795
49043,0.283437478,0.101337578,0.190570284,0.109772581,0.294042227,0.439848879,0.439848879,0.062427562,0.213833796,0.077074059,0.137252395,0.083695999,0.259961174,0.390204823,0.390204823,0.027979394,0.085378114,-0.018807738,0.133518669,0.095818298,0.227107475,0.283955226,0.283955226,0.033545028,0.46805154,0.146174158,0.288687464,0.134215802,0.683337819,0.779679733,0.779679733,0.117120322
49045,0.010343981,0.072749464,0.152429831,0.093675557,-0.007520536,-0.014474419,-0.014474419,0.016992441,0.015067794,0.100121921,0.229327287,0.166955095,-0.002379515,0.139360289,0.139360289,0.026274437,0.271812318,0.074967736,0.147610614,0.092586021,0.135538195,0.055409536,0.055409536,0.024602496,0.294336917,0.129854985,0.326065677,0.21894862,0.231475884,0.288349537,0.288349537,0.061063247
49047,-0.135374208,0.094283162,0.206955454,0.120422803,0.062110381,0.078025741,0.078025741,0.058953021,0.118989762,0.04578291,0.068651584,0.046211563,-0.079756807,0.064953772,0.064953772,0.016170645,0.033256746,0.126313496,0.315615726,0.182596931,0.081289822,0.092311359,0.092311359,0.075117498,0.076610409,0.155678806,0.366799431,0.198603661,0.130937338,0.238583051,0.238583051,0.102847817
49049,0.142555557,0.044522828,0.084274286,0.031925309,0.305431989,0.243378507,0.243378507,0.046820139,0.086668116,0.076229292,0.140589612,0.093790401,0.100011754,0.190852824,0.190852824,0.02447172,0.129257957,0.0792941,0.174203023,0.122896445,0.199422215,0.205469853,0.205469853,0.012458227,0.34592601,0.132063596,0.274767855,0.183673247,0.395328918,0.452014176,0.452014176,0.052811942
49051,-0.21233663,0.113722852,0.134034183,0.052127788,0.246659093,0.294211321,0.294211321,0.056641099,0.06872226,0.124255241,0.230130133,0.152296729,0.09883469,0.194514904,0.194514904,0.032344848,-0.084849117,0.083473921,0.21987793,0.160140381,0.205101241,0.14242637,0.14242637,0.00926926,0.221660675,0.163495995,0.32542724,0.196491226,0.356565014,0.492058196,0.492058196,0.077688578
49053,0.475775651,0.190003484,0.302192408,0.161933814,0.425878824,0.535839109,0.535839109,0.092361905,0.341675228,0.153633605,0.224466938,0.119990226,0.290342884,0.385453412,0.385453412,0.056163456,0.286913743,0.06137095,0.159999792,0.117907962,0.174344966,0.12811094,0.12811094,0.016752694,0.684698501,0.212182713,0.396453592,0.227023936,0.565646401,0.631710736,0.631710736,0.113218815
49055,0.095725204,-0.095225294,0.014104606,0.06507105,0.31277942,0.3401507,0.3401507,0.020755462,0.065645503,-0.01072077,0.025471359,0.046799181,0.043152137,0.09481464,0.09481464,-0.008744094,0.2869683,0.153785606,0.194515834,0.091655536,0.037271487,0.009665281,0.009665281,0.065820624,0.323357366,0.072932469,0.223363439,0.173637417,0.168673668,0.400304165,0.400304165,0.045136118
49057,0.182136613,0.023839931,0.019526152,-0.002666683,0.117946015,0.209529397,0.209529397,0.015566481,0.056933136,0.037864904,0.070252122,0.047132547,0.033052313,0.12936082,0.12936082,0.011982337,0.214272947,0.083617984,0.186107137,0.141225877,0.17972132,0.163819508,0.163819508,0.011296195,0.383885901,0.131575211,0.261910985,0.179913996,0.254313877,0.329986663,0.329986663,0.041211388
51000,0.154607903,0.022317787,0.052175351,0.025355192,0.090179603,0.085662837,0.085662837,0.022324169,0.035199793,0.012493842,0.024886084,0.017636355,0.062668325,0.043188074,0.043188074,0.00333178,0.28504854,0.1177843,0.239832868,0.146613318,0.222414568,0.168393002,0.168393002,0.051080605,0.432777076,0.141287902,0.284331847,0.170482408,0.337071929,0.260968722,0.260968722,0.064857037
51001,0.0711298,0.012958845,0.064997637,0.077178722,0.073264705,-0.026702893,-0.026702893,-0.000825878,0.039482304,0.014456093,0.024715166,0.017582077,0.084639154,0.043174698,0.043174698,0.004054134,0.345428993,0.132790744,0.209311137,0.108631251,0.142354034,0.156975593,0.156975593,0.037384257,0.389640098,0.118697976,0.250298227,0.161735318,0.26254339,0.231177289,0.231177289,0.04109402
51007,0.085616433,0.045566774,0.090281409,0.034908855,0.078417292,0.002658398,0.002658398,0.048462179,0.033360684,0.002377223,0.003649195,0.004808741,0.024910459,0.027543122,0.027543122,-0.000566458,0.282866662,0.150364919,0.286006318,0.17363785,0.242395642,0.203734728,0.203734728,0.021942141,0.368245713,0.179004938,0.368418694,0.224342695,0.28186039,0.391317931,0.391317931,0.089697398
51009,0.08416074,0.041906511,0.044456031,0.035399366,0.046593588,0.028831557,0.028831557,0.012664379,0.016246157,0.0310899,0.036423246,0.01678117,0.073430166,0.033898012,0.033898012,0.014927122,0.298671357,0.098302134,0.216272083,0.168732806,0.10560946,0.154800073,0.154800073,0.029873276,0.399245214,0.099442306,0.215410793,0.132878875,0.255810451,0.29228402,0.29228402,0.053598734
51011,0.091807549,-0.030349341,-0.086452986,-0.08564945,0.083859078,-0.059309108,-0.059309108,-0.014629866,0.05370741,0.02003495,0.040878397,0.028881601,0.071587074,0.060134438,0.060134438,0.006857624,0.20775439,0.033106115,0.148775665,0.10952015,0.167961024,0.205613104,0.205613104,0.027310629,0.384760391,0.049997326,0.175232844,0.105637824,0.258523637,0.298118093,0.298118093,0.035135657
51013,0.219340937,0.002725093,0.022779874,-0.014024012,-0.034676633,0.060452718,0.060452718,0.047747233,-0.002586069,0.001699498,0.001390284,0.005242072,0.030756946,-0.002514143,-0.002514143,-0.00030869,0.270623337,0.166962043,0.286397857,0.166040309,0.217242178,0.215945169,0.215945169,0.088859903,0.398855228,0.117161605,0.294065226,0.192478181,0.291518525,0.267077685,0.267077685,0.061992555
51017,-0.0688651,0.051770557,0.048041528,0.015593258,-0.072723196,-0.059877786,-0.059877786,0.029602161,0.058350463,0.02244768,0.044519547,0.030856696,0.099396558,0.063740565,0.063740565,0.007526871,0.271684622,0.081884074,0.202840796,0.131212456,0.088204654,0.153179917,0.153179917,0.028408872,0.324520633,0.147584931,0.243701107,0.12252422,0.195851117,0.252067463,0.252067463,0.089130477
51021,0.163446667,-0.053946913,-0.021481889,-0.008988825,0.314395411,-0.026370696,-0.026370696,-0.00683374,0.050092574,0.034305079,0.073673951,0.051826565,0.105380539,0.112543165,0.112543165,0.008848392,0.361677247,0.093740599,0.22336669,0.203758587,0.147873513,0.184920106,0.184920106,0.042147546,0.324682957,0.08106481,0.232435045,0.168668287,0.288020217,0.238488414,0.238488414,0.030826115
51023,0.074743633,0.028668353,0.259746355,0.275089845,0.065385441,0.301573237,0.301573237,-0.007650366,0.060697891,0.002819189,0.028205001,0.029526428,0.12990335,0.072825575,0.072825575,-0.004044021,0.20072739,0.092574934,0.253362375,0.163350818,0.114123742,0.262722655,0.262722655,0.044313906,0.350748433,0.063324032,0.218653345,0.165782213,0.277518511,0.463449236,0.463449236,0.025336276
51025,0.092968235,-0.025651964,-0.039322094,-0.025856396,-0.044251382,0.029717416,0.029717416,0.018241053,0.048932695,0.01191645,0.036326833,0.025768535,0.089710118,0.043092914,0.043092914,0.004106215,0.355163605,0.10170992,0.210468945,0.122270889,0.215193125,0.155501224,0.155501224,0.050907482,0.304134218,0.052653819,0.214085744,0.143417784,0.224444258,0.268812093,0.268812093,0.039954661
51027,-0.197650823,-0.059225857,-0.081944934,-0.049913942,-0.00392995,-0.165514438,-0.165514438,0.007702858,-0.005353905,0.023212958,0.038109891,0.018558488,0.047306401,0.042935027,0.042935027,0.005780791,-0.056375181,0.114679444,0.210378151,0.1163484,0.189487796,0.03879404,0.03879404,0.053238012,-0.00536949,0.030351433,0.118337878,0.102074756,0.229442426,0.070009705,0.070009705,-0.010876619
51029,0.188633571,0.083418238,0.10003912,0.070977245,0.104461235,0.118532492,0.118532492,0.019280438,0.028436971,-0.002140666,-0.004118687,-0.004356822,0.04480569,0.011001351,0.011001351,-0.001839664,0.293799073,0.084244544,0.250868523,0.213456405,0.263857995,0.209263235,0.209263235,0.023370442,0.407277633,0.121016236,0.299083536,0.201681082,0.231618685,0.264943958,0.264943958,0.058220612
51033,0.067884125,-0.00129068,0.080058083,0.03958197,0.057200163,0.052085505,0.052085505,0.014121379,0.00020791,0.009438284,0.022630202,0.019375135,0.04309258,0.032869818,0.032869818,0.002084058,0.266773042,0.091816988,0.164296389,0.080961343,0.174731209,0.134509606,0.134509606,0.042328977,0.386758316,0.158188133,0.330844414,0.181618,0.247303075,0.333091314,0.333091314,0.088670861
51036,-0.025453484,0.111524445,0.19161973,0.153075989,0.241162057,0.369281711,0.369281711,-0.016233214,0.054292864,0.005507783,0.001402398,-0.001291039,0.055658341,0.051127626,0.051127626,-0.002528389,0.467832283,0.112499328,0.206219585,0.100837247,0.129427283,0.280423545,0.280423545,0.031584361,0.280870841,0.119612283,0.349368443,0.285205264,0.219680117,0.241356127,0.241356127,0.015078386
51037,0.004683849,-0.012691868,-0.011114166,-0.031816612,0.045351108,0.076429268,0.076429268,0.004533946,0.020278361,0.002605797,0.011411347,0.012001051,0.035976513,0.028276823,0.028276823,-0.000745745,0.286965896,0.012696283,0.140787185,0.117476054,0.205790926,0.227689962,0.227689962,0.028741434,0.302334241,0.036338911,0.169223625,0.115151889,0.249008906,0.270883217,0.270883217,0.035163492
51041,0.244684255,0.040718841,0.076360445,0.048943192,0.311186631,0.205444832,0.205444832,0.024445884,0.065340399,0.037787539,0.065706034,0.040139504,0.080871039,0.06893067,0.06893067,0.014633594,0.214681015,0.087240995,0.156743611,0.128394766,0.177063612,0.16655367,0.16655367,0.030218044,0.495722732,0.134676143,0.297941835,0.205872922,0.426241218,0.29169462,0.29169462,0.060102503
51043,-0.075035186,0.033960599,0.079258198,0.058496207,-0.065506649,0.097088221,0.097088221,-0.004058534,-0.002494644,-0.038680347,-0.035283136,-0.008168541,0.040540156,0.092706996,0.092706996,-0.011827329,0.19969034,0.134624197,0.248844944,0.154245299,0.223811834,0.199949567,0.199949567,0.049076372,0.344032517,0.137403631,0.304810289,0.171368798,0.181447993,0.296372773,0.296372773,0.077890357
51045,0.200835075,0.059130523,0.050705874,0.063384332,-0.040760359,0.019832839,0.019832839,-0.023641763,0.000119325,0.019920462,0.050341059,0.035546363,0.072589783,0.127842249,0.127842249,0.014448136,0.231620389,0.08824403,0.104703928,0.113088031,0.25149242,0.216506025,0.216506025,-0.010416891,0.40525827,0.102774631,0.234267808,0.161620873,0.287562305,0.343014295,0.343014295,0.029071996
51047,0.102360809,0.014316687,0.062631045,0.024739886,0.048938529,0.13339978,0.13339978,0.035421483,-0.015376394,-0.005334517,0.002299467,0.002047729,0.010691576,0.060685552,0.060685552,-0.00084915,0.286864248,0.045217633,0.206316984,0.164107391,0.277967455,0.169796336,0.169796336,0.020954943,0.482791015,0.146030772,0.363491526,0.21964684,0.338176846,0.297562369,0.297562369,0.077858678
51049,0.003361348,0.043412493,0.073203404,0.062030103,-0.055186416,0.124850203,0.124850203,0.014483466,0.006774086,0.007718704,0.019226478,0.005988917,0.033517264,0.041178619,0.041178619,0.010910119,0.247380052,0.096898021,0.258298641,0.198294649,0.327353976,0.106688426,0.106688426,0.06446696,0.383221958,0.145390162,0.230938877,0.1163917,0.289097938,0.282609697,0.282609697,0.086703912
51051,-0.0735611,-0.01297035,-0.045649315,0.021930703,-0.181659798,-0.134985474,-0.134985474,0.001742161,0.070351133,-0.013138362,-0.004328011,0.007501626,0.030983303,0.056419535,0.056419535,-0.004428686,0.007649919,0.09404714,0.097987771,-0.004649977,0.121728489,-0.137952615,-0.137952615,0.069321984,0.002019579,0.08151191,0.164568349,0.08825815,0.153294613,0.059625522,0.059625522,0.042163641
51057,0.066283322,0.015209419,-0.02607224,-0.052600263,0.106433433,0.023720393,0.023720393,0.041411791,-0.068719236,-0.012687714,-0.023634186,-0.007949167,-0.06687334,0.043142743,0.043142743,-0.008074327,0.236182144,0.155310618,0.195308987,0.084285199,0.250735359,0.161440087,0.161440087,0.045749321,0.352146115,0.130341611,0.246938489,0.135686648,0.281741608,0.274000655,0.274000655,0.062050776
51061,0.221654137,0.166761131,0.25790183,0.167875678,0.132368462,0.027232594,0.027232594,0.05057321,-0.018388836,0.005366609,0.002897293,-0.008303639,0.012553439,0.057457837,0.057457837,0,0.345277079,0.118372515,0.32444582,0.208251292,0.193989821,0.131740306,0.131740306,0.048436454,0.579323767,0.15017123,0.35153524,0.212261459,0.422697168,0.262160395,0.262160395,0.093481708
51063,0.119700582,0.083424222,0.077052519,0.06522195,0.01814013,0.07720875,0.07720875,-0.009429431,0.024038605,0.030964804,0.051002921,0.033187912,0.065207624,0.101448913,0.101448913,0.008263594,0.309304619,0.059687706,0.266051444,0.18031084,0.171267252,0.092039321,0.092039321,0.074100843,0.371591257,0.089345781,0.265197774,0.179790055,0.18308076,0.283485604,0.283485604,0.044170102
51065,-0.094414355,0.096607064,0.148256308,0.071240695,0.225525368,0.156688977,0.156688977,0.061904431,0.028825977,-0.019277971,-0.017038818,-0.0029568,0.014356263,0.04085685,0.04085685,-0.005048134,0.259448134,0.137470007,0.206508441,0.120841228,0.198295676,0.163539016,0.163539016,0.032058105,0.483295262,0.198440159,0.410121505,0.243847306,0.496054888,0.466883898,0.466883898,0.094142792
51067,0.100027739,0.033693211,0.005378004,-0.049175904,0.110247496,0.112626529,0.112626529,0.033763434,-0.085575595,-0.032755862,-0.06863149,-0.04352718,-0.098574333,-0.07454385,-0.07454385,-0.011398123,0.335410149,0.152151953,0.185685046,0.077294175,0.16112032,0.183327434,0.183327434,0.036762891,0.415238468,0.146875849,0.285501931,0.173383066,0.282696877,0.376724218,0.376724218,0.064174308
51071,-0.008383684,-0.014150746,-0.094586414,-0.105940654,0.006378001,-0.010089206,-0.010089206,0.026823328,0.067080416,0.019422937,0.043549714,0.027337861,0.046425466,0.129542617,0.129542617,0.006889089,0.234586547,0.074814787,0.142424417,0.093248156,0.183224258,0.206185864,0.206185864,0.006958025,0.292510423,0.072349438,0.140681291,0.069391144,0.210074544,0.196111972,0.196111972,0.035083606
51073,0.250326286,0.078535764,0.098725855,0.055316938,0.193545203,0.185823,0.185823,0.033510786,0.013153338,0.076065122,0.08144768,0.023177099,0.08676783,0.077078992,0.077078992,0.033368307,0.303888064,0.128401518,0.242942869,0.159082646,0.120327174,0.158624104,0.158624104,0.047367896,0.58909512,0.150180715,0.292618485,0.17918838,0.358022812,0.224617409,0.224617409,0.059903998
