cofip_sub	cofip_nbr	gt80_output_lag	gt81_output_lag	gt82_output_lag	gt83_output_lag	gt84_output_lag	gt85_output_lag	gt86_output_lag	ft75_output_lag	sb00_output_lag	sb01_output_lag	sb02_output_lag	sb03_output_lag	sb04_output_lag	ne99_output_lag	ne02_output_lag	bh01_output_lag	bh02_output_lag	bh03_output_lag	bh04_output_lag	frng04_output_lag	frsg04_output_lag	PRI99_output_lag	PRI04_output_lag	CEDp87_output_lag	CEDp88_output_lag	CEDp89_output_lag	CEDp90_output_lag	CEDp91_output_lag	CEDc87_output_lag	CEDc88_output_lag	CEDc89_output_lag	CEDc90_output_lag	CEDc91_output_lag	CEDc92_output_lag	CEDc93_output_lag	CEDc94_output_lag	CEDc95_output_lag	CEDc96_output_lag	CEDpi88_output_lag	CEDpi89_output_lag	CEDpi90_output_lag	CEDpi91_output_lag	CEDpi92_output_lag	CEDpi93_output_lag	CEDpi94_output_lag	CEDpi95_output_lag	CEDpi96_output_lag	TF03_output_lag	TF04_output_lag	gt80_output_lead	gt81_output_lead	gt82_output_lead	gt83_output_lead	gt84_output_lead	gt85_output_lead	gt86_output_lead	ft75_output_lead	sb00_output_lead	sb01_output_lead	sb02_output_lead	sb03_output_lead	sb04_output_lead	ne99_output_lead	ne02_output_lead	bh01_output_lead	bh02_output_lead	bh03_output_lead	bh04_output_lead	frng04_output_lead	frsg04_output_lead	PRI99_output_lead	PRI04_output_lead	CEDp87_output_lead	CEDp88_output_lead	CEDp89_output_lead	CEDp90_output_lead	CEDp91_output_lead	CEDc87_output_lead	CEDc88_output_lead	CEDc89_output_lead	CEDc90_output_lead	CEDc91_output_lead	CEDc92_output_lead	CEDc93_output_lead	CEDc94_output_lead	CEDc95_output_lead	CEDc96_output_lead	CEDpi88_output_lead	CEDpi89_output_lead	CEDpi90_output_lead	CEDpi91_output_lead	CEDpi92_output_lead	CEDpi93_output_lead	CEDpi94_output_lead	CEDpi95_output_lead	CEDpi96_output_lead	TF03_output_lead	TF04_output_lead	outofsample_output_lead
53073	53073	0.396648359	0.352339318	0.320461966	0.248868575	0.197261025	0.164178368	0.159175173	0.34256056	0.150047096	0.193065171	0.207062569	0.214303047	0.209595248	0.168038666	0.207062569	0.193065171	0.207062569	0.214303047	0.209595248	0.209595248	0.209595248	0.168038666	0.209595248	0.137763367	0.12723442	0.14585454	0.207549072	0.223006597	0.137763367	0.12723442	0.14585454	0.207549072	0.223006597	0.23025655	0.236807832	0.206178581	0.153450848	0.137159857	0.12723442	0.14585454	0.207549072	0.223006597	0.23025655	0.236807832	0.206178581	0.153450848	0.137159857	0.214303047	0.209595248	0.164178368	0.159175173	0.137763367	0.12723442	0.14585454	0.207549072	0.223006597	0.396648359	0.218496634	0.185013663	0.164934743	0.157334466	0.162235775	0.209595248	0.164934743	0.185013663	0.164934743	0.157334466	0.162235775	0.162235775	0.162235775	0.209595248	0.162235775	0.23025655	0.236807832	0.206178581	0.153450848	0.137159857	0.23025655	0.236807832	0.206178581	0.153450848	0.137159857	0.135302539	0.15390787	0.168038666	0.150047096	0.193065171	0.236807832	0.206178581	0.153450848	0.137159857	0.135302539	0.15390787	0.168038666	0.150047096	0.193065171	0.157334466	0.162235775	0.166023425
53075	53075	0.43343711	0.373619327	0.335276351	0.275111497	0.274838272	0.242734711	0.16484651	0.371443516	0.184146905	0.169011651	0.171135866	0.164195253	0.178791129	0.166633464	0.171135866	0.169011651	0.171135866	0.164195253	0.178791129	0.178791129	0.178791129	0.166633464	0.178791129	0.166735791	0.151576611	0.157696777	0.181174558	0.267945889	0.166735791	0.151576611	0.157696777	0.181174558	0.267945889	0.276471634	0.285661644	0.22663256	0.199968473	0.151287372	0.151576611	0.157696777	0.181174558	0.267945889	0.276471634	0.285661644	0.22663256	0.199968473	0.151287372	0.164195253	0.178791129	0.242734711	0.16484651	0.166735791	0.151576611	0.157696777	0.181174558	0.267945889	0.43343711	0.134847347	0.168780046	0.199360777	0.202945238	0.1717094	0.178791129	0.199360777	0.168780046	0.199360777	0.202945238	0.1717094	0.1717094	0.1717094	0.178791129	0.1717094	0.276471634	0.285661644	0.22663256	0.199968473	0.151287372	0.276471634	0.285661644	0.22663256	0.199968473	0.151287372	0.112121031	0.129958219	0.166633464	0.184146905	0.169011651	0.285661644	0.22663256	0.199968473	0.151287372	0.112121031	0.129958219	0.166633464	0.184146905	0.169011651	0.202945238	0.1717094	0.198315403
53077	53077	0.392497668	0.369291334	0.327409158	0.257422742	0.23618364	0.218998405	0.178024941	0.380117917	0.215649557	0.242017629	0.20930339	0.168914553	0.173929977	0.203546966	0.20930339	0.242017629	0.20930339	0.168914553	0.173929977	0.173929977	0.173929977	0.203546966	0.173929977	0.113916793	0.128204423	0.113451906	0.14558386	0.199892743	0.113916793	0.128204423	0.113451906	0.14558386	0.199892743	0.298890887	0.296146614	0.270230269	0.226715705	0.180468657	0.128204423	0.113451906	0.14558386	0.199892743	0.298890887	0.296146614	0.270230269	0.226715705	0.180468657	0.168914553	0.173929977	0.218998405	0.178024941	0.113916793	0.128204423	0.113451906	0.14558386	0.199892743	0.392497668	0.178218475	0.147308018	0.162333888	0.170284053	0.148718952	0.173929977	0.162333888	0.147308018	0.162333888	0.170284053	0.148718952	0.148718952	0.148718952	0.173929977	0.148718952	0.298890887	0.296146614	0.270230269	0.226715705	0.180468657	0.298890887	0.296146614	0.270230269	0.226715705	0.180468657	0.149775481	0.179024262	0.203546966	0.215649557	0.242017629	0.296146614	0.270230269	0.226715705	0.180468657	0.149775481	0.179024262	0.203546966	0.215649557	0.242017629	0.170284053	0.148718952	0.131707377
55000	55000	0.38396018	0.37416159	0.348193064	0.313349169	0.290794652	0.257692818	0.21707123	0.330195918	0.210264243	0.225841179	0.217134777	0.195046457	0.180923944	0.193911405	0.217134777	0.225841179	0.217134777	0.195046457	0.180923944	0.180923944	0.180923944	0.193911405	0.180923944	0.211024941	0.212128013	0.198433002	0.202521669	0.203872007	0.211024941	0.212128013	0.198433002	0.202521669	0.203872007	0.225311845	0.215046054	0.210852918	0.193367044	0.184980863	0.212128013	0.198433002	0.202521669	0.203872007	0.225311845	0.215046054	0.210852918	0.193367044	0.184980863	0.195046457	0.180923944	0.257692818	0.21707123	0.211024941	0.212128013	0.198433002	0.202521669	0.203872007	0.38396018	0.163935805	0.153630382	0.129384425	0.119603856	0.091024158	0.180923944	0.129384425	0.153630382	0.129384425	0.119603856	0.091024158	0.091024158	0.091024158	0.180923944	0.091024158	0.225311845	0.215046054	0.210852918	0.193367044	0.184980863	0.225311845	0.215046054	0.210852918	0.193367044	0.184980863	0.167529734	0.184662425	0.193911405	0.210264243	0.225841179	0.215046054	0.210852918	0.193367044	0.184980863	0.167529734	0.184662425	0.193911405	0.210264243	0.225841179	0.119603856	0.091024158	0.104573662
55001	55001	0.355250152	0.33425003	0.368175907	0.350983226	0.303118957	0.228590104	0.152408856	0.464119185	-0.015184432	0.009196429	0.087816711	0.29616585	0.27924959	-0.089681755	0.087816711	0.009196429	0.087816711	0.29616585	0.27924959	0.27924959	0.27924959	-0.089681755	0.27924959	0.094731699	0.157526297	0.1403002	0.134119948	0.217064696	0.094731699	0.157526297	0.1403002	0.134119948	0.217064696	0.303020474	0.203791971	0.222020781	0.203336908	0.189744852	0.157526297	0.1403002	0.134119948	0.217064696	0.303020474	0.203791971	0.222020781	0.203336908	0.189744852	0.29616585	0.27924959	0.228590104	0.152408856	0.094731699	0.157526297	0.1403002	0.134119948	0.217064696	0.355250152	0.242299365	0.178530655	0.026500104	0.082375645	0.041120857	0.27924959	0.026500104	0.178530655	0.026500104	0.082375645	0.041120857	0.041120857	0.041120857	0.27924959	0.041120857	0.303020474	0.203791971	0.222020781	0.203336908	0.189744852	0.303020474	0.203791971	0.222020781	0.203336908	0.189744852	0.151552541	-0.095810053	-0.089681755	-0.015184432	0.009196429	0.203791971	0.222020781	0.203336908	0.189744852	0.151552541	-0.095810053	-0.089681755	-0.015184432	0.009196429	0.082375645	0.041120857	0.098911546
55003	55003	0.389092927	0.397099488	0.299306052	0.397442892	0.384011937	0.31154141	0.253504488	0.316518079	0.168810413	0.153629356	0.141163684	0.133345387	0.142872782	0.157498624	0.141163684	0.153629356	0.141163684	0.133345387	0.142872782	0.142872782	0.142872782	0.157498624	0.142872782	0.242577092	0.169455394	0.156029344	0.173285934	0.188339613	0.242577092	0.169455394	0.156029344	0.173285934	0.188339613	0.200989696	0.211580835	0.221202796	0.172136949	0.145196239	0.169455394	0.156029344	0.173285934	0.188339613	0.200989696	0.211580835	0.221202796	0.172136949	0.145196239	0.133345387	0.142872782	0.31154141	0.253504488	0.242577092	0.169455394	0.156029344	0.173285934	0.188339613	0.389092927	0.145272161	0.188825921	0.206654737	0.194414223	0.205276958	0.142872782	0.206654737	0.188825921	0.206654737	0.194414223	0.205276958	0.205276958	0.205276958	0.142872782	0.205276958	0.200989696	0.211580835	0.221202796	0.172136949	0.145196239	0.200989696	0.211580835	0.221202796	0.172136949	0.145196239	0.175572932	0.181191284	0.157498624	0.168810413	0.153629356	0.211580835	0.221202796	0.172136949	0.145196239	0.175572932	0.181191284	0.157498624	0.168810413	0.153629356	0.194414223	0.205276958	0.148344673
55005	55005	0.396219203	0.389335893	0.356349423	0.325410609	0.306444254	0.267391438	0.218558006	0.351600344	0.208145109	0.272768673	0.190836955	0.175705446	0.162409751	0.164598832	0.190836955	0.272768673	0.190836955	0.175705446	0.162409751	0.162409751	0.162409751	0.164598832	0.162409751	0.218177805	0.237035838	0.241655007	0.251244865	0.222892228	0.218177805	0.237035838	0.241655007	0.251244865	0.222892228	0.225040259	0.191100988	0.17459993	0.132126314	0.135976119	0.237035838	0.241655007	0.251244865	0.222892228	0.225040259	0.191100988	0.17459993	0.132126314	0.135976119	0.175705446	0.162409751	0.267391438	0.218558006	0.218177805	0.237035838	0.241655007	0.251244865	0.222892228	0.396219203	0.153792156	0.093503865	0.136519869	0.092828462	0.080641842	0.162409751	0.136519869	0.093503865	0.136519869	0.092828462	0.080641842	0.080641842	0.080641842	0.162409751	0.080641842	0.225040259	0.191100988	0.17459993	0.132126314	0.135976119	0.225040259	0.191100988	0.17459993	0.132126314	0.135976119	0.140916251	0.167142814	0.164598832	0.208145109	0.272768673	0.191100988	0.17459993	0.132126314	0.135976119	0.140916251	0.167142814	0.164598832	0.208145109	0.272768673	0.092828462	0.080641842	0.104755881
55007	55007	0.317868933	0.250097135	0.215178568	0.201670335	0.206375602	0.17775033	0.192896798	0.308724731	0.145308204	0.117861096	0.134873902	0.084572543	0.075113508	0.126802719	0.134873902	0.117861096	0.134873902	0.084572543	0.075113508	0.075113508	0.075113508	0.126802719	0.075113508	0.196867564	0.270752219	0.256377122	0.282146207	0.242603112	0.196867564	0.270752219	0.256377122	0.282146207	0.242603112	0.281887327	0.222082604	0.197911524	0.152157173	0.175548996	0.270752219	0.256377122	0.282146207	0.242603112	0.281887327	0.222082604	0.197911524	0.152157173	0.175548996	0.084572543	0.075113508	0.17775033	0.192896798	0.196867564	0.270752219	0.256377122	0.282146207	0.242603112	0.317868933	0.071401365	0.122646229	0.06653822	0.040837958	0.022431148	0.075113508	0.06653822	0.122646229	0.06653822	0.040837958	0.022431148	0.022431148	0.022431148	0.075113508	0.022431148	0.281887327	0.222082604	0.197911524	0.152157173	0.175548996	0.281887327	0.222082604	0.197911524	0.152157173	0.175548996	0.155119039	0.125730741	0.126802719	0.145308204	0.117861096	0.222082604	0.197911524	0.152157173	0.175548996	0.155119039	0.125730741	0.126802719	0.145308204	0.117861096	0.040837958	0.022431148	0.059468086
55009	55009	0.388557538	0.385566821	0.346751968	0.332025271	0.324569547	0.295755564	0.247000272	0.325050292	0.215546537	0.210872557	0.191231652	0.175784845	0.155651844	0.198946515	0.191231652	0.210872557	0.191231652	0.175784845	0.155651844	0.155651844	0.155651844	0.198946515	0.155651844	0.246866521	0.213754831	0.186718382	0.193369012	0.196774484	0.246866521	0.213754831	0.186718382	0.193369012	0.196774484	0.202103332	0.206038489	0.207390705	0.183179106	0.173497823	0.213754831	0.186718382	0.193369012	0.196774484	0.202103332	0.206038489	0.207390705	0.183179106	0.173497823	0.175784845	0.155651844	0.295755564	0.247000272	0.246866521	0.213754831	0.186718382	0.193369012	0.196774484	0.388557538	0.134342112	0.147685404	0.121501315	0.125338301	0.102255855	0.155651844	0.121501315	0.147685404	0.121501315	0.125338301	0.102255855	0.102255855	0.102255855	0.155651844	0.102255855	0.202103332	0.206038489	0.207390705	0.183179106	0.173497823	0.202103332	0.206038489	0.207390705	0.183179106	0.173497823	0.182481408	0.186887831	0.198946515	0.215546537	0.210872557	0.206038489	0.207390705	0.183179106	0.173497823	0.182481408	0.186887831	0.198946515	0.215546537	0.210872557	0.125338301	0.102255855	0.122611702
55011	55011	0.381602651	0.415195981	0.414078391	0.375914838	0.349871458	0.323119481	0.231109984	0.376283088	0.158447211	0.204607068	0.164323829	0.210341062	0.263380701	0.101027052	0.164323829	0.204607068	0.164323829	0.210341062	0.263380701	0.263380701	0.263380701	0.101027052	0.263380701	0.191473891	0.233481302	0.239367247	0.298952413	0.30472146	0.191473891	0.233481302	0.239367247	0.298952413	0.30472146	0.374028143	0.359399944	0.318138333	0.2043302	0.215928046	0.233481302	0.239367247	0.298952413	0.30472146	0.374028143	0.359399944	0.318138333	0.2043302	0.215928046	0.210341062	0.263380701	0.323119481	0.231109984	0.191473891	0.233481302	0.239367247	0.298952413	0.30472146	0.381602651	0.178433434	0.11447139	0.149809148	0.094227705	0.005158431	0.263380701	0.149809148	0.11447139	0.149809148	0.094227705	0.005158431	0.005158431	0.005158431	0.263380701	0.005158431	0.374028143	0.359399944	0.318138333	0.2043302	0.215928046	0.374028143	0.359399944	0.318138333	0.2043302	0.215928046	0.198657549	0.11290854	0.101027052	0.158447211	0.204607068	0.359399944	0.318138333	0.2043302	0.215928046	0.198657549	0.11290854	0.101027052	0.158447211	0.204607068	0.094227705	0.005158431	-0.009277131
55013	55013	0.310393529	0.253252361	0.241563525	0.250646782	0.293748183	0.276016913	0.293459869	0.394123269	0.108202804	0.13609212	0.147797331	0.255905795	0.254997209	0.033675009	0.147797331	0.13609212	0.147797331	0.255905795	0.254997209	0.254997209	0.254997209	0.033675009	0.254997209	0.26048777	0.290558176	0.178951159	0.235963934	0.191305477	0.26048777	0.290558176	0.178951159	0.235963934	0.191305477	0.228280435	0.145832146	0.22645848	0.16909251	0.191197011	0.290558176	0.178951159	0.235963934	0.191305477	0.228280435	0.145832146	0.22645848	0.16909251	0.191197011	0.255905795	0.254997209	0.276016913	0.293459869	0.26048777	0.290558176	0.178951159	0.235963934	0.191305477	0.310393529	0.188442454	0.132771085	0.042900149	-0.004505749	-0.008716609	0.254997209	0.042900149	0.132771085	0.042900149	-0.004505749	-0.008716609	-0.008716609	-0.008716609	0.254997209	-0.008716609	0.228280435	0.145832146	0.22645848	0.16909251	0.191197011	0.228280435	0.145832146	0.22645848	0.16909251	0.191197011	0.192724459	0.088497008	0.033675009	0.108202804	0.13609212	0.145832146	0.22645848	0.16909251	0.191197011	0.192724459	0.088497008	0.033675009	0.108202804	0.13609212	-0.004505749	-0.008716609	0.022624013
55015	55015	0.389662027	0.386976305	0.341864402	0.29000992	0.251953652	0.246799638	0.187307656	0.331546289	0.104175377	0.062721557	0.053798604	0.065534558	0.065884689	0.116138644	0.053798604	0.062721557	0.053798604	0.065534558	0.065884689	0.065884689	0.065884689	0.116138644	0.065884689	0.222931769	0.212657427	0.204876112	0.154712717	0.155435695	0.222931769	0.212657427	0.204876112	0.154712717	0.155435695	0.171777752	0.195634284	0.222402873	0.247644246	0.195825726	0.212657427	0.204876112	0.154712717	0.155435695	0.171777752	0.195634284	0.222402873	0.247644246	0.195825726	0.065534558	0.065884689	0.246799638	0.187307656	0.222931769	0.212657427	0.204876112	0.154712717	0.155435695	0.389662027	0.084812833	0.164515609	0.0938993	0.014698584	-0.000259039	0.065884689	0.0938993	0.164515609	0.0938993	0.014698584	-0.000259039	-0.000259039	-0.000259039	0.065884689	-0.000259039	0.171777752	0.195634284	0.222402873	0.247644246	0.195825726	0.171777752	0.195634284	0.222402873	0.247644246	0.195825726	0.155546171	0.115869325	0.116138644	0.104175377	0.062721557	0.195634284	0.222402873	0.247644246	0.195825726	0.155546171	0.115869325	0.116138644	0.104175377	0.062721557	0.014698584	-0.000259039	0.033254705
55017	55017	0.391546884	0.385970247	0.366088783	0.334964787	0.324882002	0.29451844	0.267510941	0.355139583	0.201803182	0.200786313	0.188557999	0.141201864	0.13519156	0.182185552	0.188557999	0.200786313	0.188557999	0.141201864	0.13519156	0.13519156	0.13519156	0.182185552	0.13519156	0.279280042	0.270502663	0.272476652	0.226535427	0.222327427	0.279280042	0.270502663	0.272476652	0.226535427	0.222327427	0.226118671	0.207162711	0.188585638	0.186865148	0.174702363	0.270502663	0.272476652	0.226535427	0.222327427	0.226118671	0.207162711	0.188585638	0.186865148	0.174702363	0.141201864	0.13519156	0.29451844	0.267510941	0.279280042	0.270502663	0.272476652	0.226535427	0.222327427	0.391546884	0.113949754	0.09296895	0.073896693	0.100354149	0.06462376	0.13519156	0.073896693	0.09296895	0.073896693	0.100354149	0.06462376	0.06462376	0.06462376	0.13519156	0.06462376	0.226118671	0.207162711	0.188585638	0.186865148	0.174702363	0.226118671	0.207162711	0.188585638	0.186865148	0.174702363	0.147610342	0.192614866	0.182185552	0.201803182	0.200786313	0.207162711	0.188585638	0.186865148	0.174702363	0.147610342	0.192614866	0.182185552	0.201803182	0.200786313	0.100354149	0.06462376	0.106104351
55019	55019	0.350907465	0.325110742	0.347752505	0.322034471	0.301294325	0.308912041	0.259478954	0.289683833	0.219061842	0.207620825	0.203683069	0.166175599	0.168966259	0.199696407	0.203683069	0.207620825	0.203683069	0.166175599	0.168966259	0.168966259	0.168966259	0.199696407	0.168966259	0.24500299	0.242099844	0.25971235	0.239351004	0.239942097	0.24500299	0.242099844	0.25971235	0.239351004	0.239942097	0.268525692	0.26174984	0.204259254	0.197527353	0.204292664	0.242099844	0.25971235	0.239351004	0.239942097	0.268525692	0.26174984	0.204259254	0.197527353	0.204292664	0.166175599	0.168966259	0.308912041	0.259478954	0.24500299	0.242099844	0.25971235	0.239351004	0.239942097	0.350907465	0.175649289	0.173064275	0.150912849	0.128883862	0.100245233	0.168966259	0.150912849	0.173064275	0.150912849	0.128883862	0.100245233	0.100245233	0.100245233	0.168966259	0.100245233	0.268525692	0.26174984	0.204259254	0.197527353	0.204292664	0.268525692	0.26174984	0.204259254	0.197527353	0.204292664	0.163682801	0.172776875	0.199696407	0.219061842	0.207620825	0.26174984	0.204259254	0.197527353	0.204292664	0.163682801	0.172776875	0.199696407	0.219061842	0.207620825	0.128883862	0.100245233	0.090043139
55021	55021	0.37496001	0.360149658	0.348624183	0.318772389	0.314126023	0.295221365	0.26873894	0.325779397	0.205166527	0.21480416	0.207471757	0.172349887	0.180974511	0.204612802	0.207471757	0.21480416	0.207471757	0.172349887	0.180974511	0.180974511	0.180974511	0.204612802	0.180974511	0.272908977	0.281268273	0.269463047	0.277816987	0.26249593	0.272908977	0.281268273	0.269463047	0.277816987	0.26249593	0.248415017	0.249613125	0.240672846	0.206079772	0.206275066	0.281268273	0.269463047	0.277816987	0.26249593	0.248415017	0.249613125	0.240672846	0.206079772	0.206275066	0.172349887	0.180974511	0.295221365	0.26873894	0.272908977	0.281268273	0.269463047	0.277816987	0.26249593	0.37496001	0.18003743	0.154447637	0.152279227	0.138450863	0.096566055	0.180974511	0.152279227	0.154447637	0.152279227	0.138450863	0.096566055	0.096566055	0.096566055	0.180974511	0.096566055	0.248415017	0.249613125	0.240672846	0.206079772	0.206275066	0.248415017	0.249613125	0.240672846	0.206079772	0.206275066	0.184674666	0.187306674	0.204612802	0.205166527	0.21480416	0.249613125	0.240672846	0.206079772	0.206275066	0.184674666	0.187306674	0.204612802	0.205166527	0.21480416	0.138450863	0.096566055	0.105795066
55023	55023	0.41244732	0.387812207	0.342706648	0.312783072	0.302772453	0.290399559	0.232864041	0.346900578	0.167938146	0.12118473	0.174517413	0.181365026	0.178845034	0.115790346	0.174517413	0.12118473	0.174517413	0.181365026	0.178845034	0.178845034	0.178845034	0.115790346	0.178845034	0.250685481	0.238124555	0.227787488	0.161505676	0.222016918	0.250685481	0.238124555	0.227787488	0.161505676	0.222016918	0.249845482	0.239318924	0.214094548	0.240412335	0.214495062	0.238124555	0.227787488	0.161505676	0.222016918	0.249845482	0.239318924	0.214094548	0.240412335	0.214495062	0.181365026	0.178845034	0.290399559	0.232864041	0.250685481	0.238124555	0.227787488	0.161505676	0.222016918	0.41244732	0.136015542	0.14096509	0.09399589	0.107674637	0.073890835	0.178845034	0.09399589	0.14096509	0.09399589	0.107674637	0.073890835	0.073890835	0.073890835	0.178845034	0.073890835	0.249845482	0.239318924	0.214094548	0.240412335	0.214495062	0.249845482	0.239318924	0.214094548	0.240412335	0.214495062	0.13578129	0.08750365	0.115790346	0.167938146	0.12118473	0.239318924	0.214094548	0.240412335	0.214495062	0.13578129	0.08750365	0.115790346	0.167938146	0.12118473	0.107674637	0.073890835	0.101855706
55025	55025	0.330607157	0.336848032	0.347827179	0.312315504	0.287912879	0.261205243	0.237600125	0.303038941	0.237454422	0.254245274	0.248861581	0.228446657	0.214143754	0.207522878	0.248861581	0.254245274	0.248861581	0.228446657	0.214143754	0.214143754	0.214143754	0.207522878	0.214143754	0.217757329	0.208154131	0.218028457	0.224913752	0.226453608	0.217757329	0.208154131	0.218028457	0.224913752	0.226453608	0.236113569	0.238075218	0.228432597	0.21241753	0.186845221	0.208154131	0.218028457	0.224913752	0.226453608	0.236113569	0.238075218	0.228432597	0.21241753	0.186845221	0.228446657	0.214143754	0.261205243	0.237600125	0.217757329	0.208154131	0.218028457	0.224913752	0.226453608	0.330607157	0.178711345	0.180355279	0.146472086	0.124423402	0.096764609	0.214143754	0.146472086	0.180355279	0.146472086	0.124423402	0.096764609	0.096764609	0.096764609	0.214143754	0.096764609	0.236113569	0.238075218	0.228432597	0.21241753	0.186845221	0.236113569	0.238075218	0.228432597	0.21241753	0.186845221	0.180080949	0.200439428	0.207522878	0.237454422	0.254245274	0.238075218	0.228432597	0.21241753	0.186845221	0.180080949	0.200439428	0.207522878	0.237454422	0.254245274	0.124423402	0.096764609	0.091261264
55027	55027	0.392539998	0.37101401	0.3548133	0.316262476	0.292346556	0.250771082	0.224260912	0.375408227	0.197917198	0.17017288	0.162996823	0.16415681	0.152140442	0.145398288	0.162996823	0.17017288	0.162996823	0.16415681	0.152140442	0.152140442	0.152140442	0.145398288	0.152140442	0.228941664	0.203883489	0.178595267	0.20601972	0.193168698	0.228941664	0.203883489	0.178595267	0.20601972	0.193168698	0.218230027	0.220698907	0.219896574	0.186445904	0.189470285	0.203883489	0.178595267	0.20601972	0.193168698	0.218230027	0.220698907	0.219896574	0.186445904	0.189470285	0.16415681	0.152140442	0.250771082	0.224260912	0.228941664	0.203883489	0.178595267	0.20601972	0.193168698	0.392539998	0.093476364	0.114969265	0.111295584	0.121177856	0.092892233	0.152140442	0.111295584	0.114969265	0.111295584	0.121177856	0.092892233	0.092892233	0.092892233	0.152140442	0.092892233	0.218230027	0.220698907	0.219896574	0.186445904	0.189470285	0.218230027	0.220698907	0.219896574	0.186445904	0.189470285	0.156500691	0.151449842	0.145398288	0.197917198	0.17017288	0.220698907	0.219896574	0.186445904	0.189470285	0.156500691	0.151449842	0.145398288	0.197917198	0.17017288	0.121177856	0.092892233	0.146716505
55029	55029	0.435521681	0.428870416	0.344627441	0.254194169	0.267596255	0.223176605	0.213072906	0.335954232	0.229342988	0.196760596	0.167417529	0.088334617	0.067138997	0.261968513	0.167417529	0.196760596	0.167417529	0.088334617	0.067138997	0.067138997	0.067138997	0.261968513	0.067138997	0.218103454	0.181496305	0.147304954	0.141636522	0.074681452	0.218103454	0.181496305	0.147304954	0.141636522	0.074681452	0.117222361	0.18605198	0.11812462	0.12370394	0.142673306	0.181496305	0.147304954	0.141636522	0.074681452	0.117222361	0.18605198	0.11812462	0.12370394	0.142673306	0.088334617	0.067138997	0.223176605	0.213072906	0.218103454	0.181496305	0.147304954	0.141636522	0.074681452	0.435521681	0.103431338	0.131305496	0.141741243	0.13817706	0.066556271	0.067138997	0.141741243	0.131305496	0.141741243	0.13817706	0.066556271	0.066556271	0.066556271	0.067138997	0.066556271	0.117222361	0.18605198	0.11812462	0.12370394	0.142673306	0.117222361	0.18605198	0.11812462	0.12370394	0.142673306	0.132445408	0.170204132	0.261968513	0.229342988	0.196760596	0.18605198	0.11812462	0.12370394	0.142673306	0.132445408	0.170204132	0.261968513	0.229342988	0.196760596	0.13817706	0.066556271	0.064599521
55031	55031	0.414174669	0.382899306	0.330898772	0.254839376	0.21353963	0.165187322	0.116365902	0.373566727	0.194507363	0.188297964	0.198576119	0.143331113	0.12207615	0.164984634	0.198576119	0.188297964	0.198576119	0.143331113	0.12207615	0.12207615	0.12207615	0.164984634	0.12207615	0.120721911	0.133354694	0.150142254	0.1708944	0.192076985	0.120721911	0.133354694	0.150142254	0.1708944	0.192076985	0.20821973	0.237544866	0.220065369	0.181276022	0.171635342	0.133354694	0.150142254	0.1708944	0.192076985	0.20821973	0.237544866	0.220065369	0.181276022	0.171635342	0.143331113	0.12207615	0.165187322	0.116365902	0.120721911	0.133354694	0.150142254	0.1708944	0.192076985	0.414174669	0.126116981	0.139252418	0.134585417	0.16406873	0.126403621	0.12207615	0.134585417	0.139252418	0.134585417	0.16406873	0.126403621	0.126403621	0.126403621	0.12207615	0.126403621	0.20821973	0.237544866	0.220065369	0.181276022	0.171635342	0.20821973	0.237544866	0.220065369	0.181276022	0.171635342	0.163643473	0.167366359	0.164984634	0.194507363	0.188297964	0.237544866	0.220065369	0.181276022	0.171635342	0.163643473	0.167366359	0.164984634	0.194507363	0.188297964	0.16406873	0.126403621	0.152790393
55033	55033	0.35808635	0.340677784	0.309243286	0.252141854	0.253535996	0.228736869	0.232605599	0.412378842	0.220374018	0.20834666	0.202446258	0.176790532	0.153547722	0.191987346	0.202446258	0.20834666	0.202446258	0.176790532	0.153547722	0.153547722	0.153547722	0.191987346	0.153547722	0.230635564	0.240728784	0.264401382	0.278902451	0.230225514	0.230635564	0.240728784	0.264401382	0.278902451	0.230225514	0.281311389	0.280234829	0.272912931	0.245021084	0.231791588	0.240728784	0.264401382	0.278902451	0.230225514	0.281311389	0.280234829	0.272912931	0.245021084	0.231791588	0.176790532	0.153547722	0.228736869	0.232605599	0.230635564	0.240728784	0.264401382	0.278902451	0.230225514	0.35808635	0.138565752	0.17049076	0.1466508	0.143909572	0.124978021	0.153547722	0.1466508	0.17049076	0.1466508	0.143909572	0.124978021	0.124978021	0.124978021	0.153547722	0.124978021	0.281311389	0.280234829	0.272912931	0.245021084	0.231791588	0.281311389	0.280234829	0.272912931	0.245021084	0.231791588	0.192084301	0.18697256	0.191987346	0.220374018	0.20834666	0.280234829	0.272912931	0.245021084	0.231791588	0.192084301	0.18697256	0.191987346	0.220374018	0.20834666	0.143909572	0.124978021	0.159075811
