cofip_sub	cofip_nbr	gt80_wagebill_lag	gt81_wagebill_lag	gt82_wagebill_lag	gt83_wagebill_lag	gt84_wagebill_lag	gt85_wagebill_lag	gt86_wagebill_lag	ft75_wagebill_lag	sb00_wagebill_lag	sb01_wagebill_lag	sb02_wagebill_lag	sb03_wagebill_lag	sb04_wagebill_lag	ne99_wagebill_lag	ne02_wagebill_lag	bh01_wagebill_lag	bh02_wagebill_lag	bh03_wagebill_lag	bh04_wagebill_lag	frng04_wagebill_lag	frsg04_wagebill_lag	PRI99_wagebill_lag	PRI04_wagebill_lag	CEDp87_wagebill_lag	CEDp88_wagebill_lag	CEDp89_wagebill_lag	CEDp90_wagebill_lag	CEDp91_wagebill_lag	CEDc87_wagebill_lag	CEDc88_wagebill_lag	CEDc89_wagebill_lag	CEDc90_wagebill_lag	CEDc91_wagebill_lag	CEDc92_wagebill_lag	CEDc93_wagebill_lag	CEDc94_wagebill_lag	CEDc95_wagebill_lag	CEDc96_wagebill_lag	CEDpi88_wagebill_lag	CEDpi89_wagebill_lag	CEDpi90_wagebill_lag	CEDpi91_wagebill_lag	CEDpi92_wagebill_lag	CEDpi93_wagebill_lag	CEDpi94_wagebill_lag	CEDpi95_wagebill_lag	CEDpi96_wagebill_lag	TF03_wagebill_lag	TF04_wagebill_lag	gt80_wagebill_lead	gt81_wagebill_lead	gt82_wagebill_lead	gt83_wagebill_lead	gt84_wagebill_lead	gt85_wagebill_lead	gt86_wagebill_lead	ft75_wagebill_lead	sb00_wagebill_lead	sb01_wagebill_lead	sb02_wagebill_lead	sb03_wagebill_lead	sb04_wagebill_lead	ne99_wagebill_lead	ne02_wagebill_lead	bh01_wagebill_lead	bh02_wagebill_lead	bh03_wagebill_lead	bh04_wagebill_lead	frng04_wagebill_lead	frsg04_wagebill_lead	PRI99_wagebill_lead	PRI04_wagebill_lead	CEDp87_wagebill_lead	CEDp88_wagebill_lead	CEDp89_wagebill_lead	CEDp90_wagebill_lead	CEDp91_wagebill_lead	CEDc87_wagebill_lead	CEDc88_wagebill_lead	CEDc89_wagebill_lead	CEDc90_wagebill_lead	CEDc91_wagebill_lead	CEDc92_wagebill_lead	CEDc93_wagebill_lead	CEDc94_wagebill_lead	CEDc95_wagebill_lead	CEDc96_wagebill_lead	CEDpi88_wagebill_lead	CEDpi89_wagebill_lead	CEDpi90_wagebill_lead	CEDpi91_wagebill_lead	CEDpi92_wagebill_lead	CEDpi93_wagebill_lead	CEDpi94_wagebill_lead	CEDpi95_wagebill_lead	CEDpi96_wagebill_lead	TF03_wagebill_lead	TF04_wagebill_lead	outofsample_wagebill_lead
29119	29119	0.520363741	0.513339135	0.45660363	0.388543918	0.30269358	0.291493163	0.180835159	0.427959095	0.090098624	0.060282478	0.023384901	0.004445549	0.016948639	0.177810071	0.023384901	0.060282478	0.023384901	0.004445549	0.016948639	0.016948639	0.016948639	0.177810071	0.016948639	0.228442078	0.299525843	0.351832474	0.377055266	0.442570246	0.228442078	0.299525843	0.351832474	0.377055266	0.442570246	0.403809181	0.28502986	0.200057925	0.156146384	0.141931073	0.299525843	0.351832474	0.377055266	0.442570246	0.403809181	0.28502986	0.200057925	0.156146384	0.141931073	0.004445549	0.016948639	0.291493163	0.180835159	0.228442078	0.299525843	0.351832474	0.377055266	0.442570246	0.520363741	0.066347471	0.065953055	0.105272389	0.184190827	0.159213097	0.016948639	0.105272389	0.065953055	0.105272389	0.184190827	0.159213097	0.159213097	0.159213097	0.016948639	0.159213097	0.403809181	0.28502986	0.200057925	0.156146384	0.141931073	0.403809181	0.28502986	0.200057925	0.156146384	0.141931073	0.148079231	0.165097804	0.177810071	0.090098624	0.060282478	0.28502986	0.200057925	0.156146384	0.141931073	0.148079231	0.165097804	0.177810071	0.090098624	0.060282478	0.184190827	0.159213097	0.174713227
29121	29121	0.374454098	0.347213883	0.098185696	0.27374581	0.17733129	0.070948961	-0.049568349	0.455441543	0.313111481	0.256711714	0.092587479	-0.028513266	0.205443974	0.178684454	0.092587479	0.256711714	0.092587479	-0.028513266	0.205443974	0.205443974	0.205443974	0.178684454	0.205443974	0.022672238	0.079848928	0.18575428	0.269162584	0.279176433	0.022672238	0.079848928	0.18575428	0.269162584	0.279176433	0.308086514	0.238310344	0.120155756	-0.057099058	0.036282505	0.079848928	0.18575428	0.269162584	0.279176433	0.308086514	0.238310344	0.120155756	-0.057099058	0.036282505	-0.028513266	0.205443974	0.070948961	-0.049568349	0.022672238	0.079848928	0.18575428	0.269162584	0.279176433	0.374454098	0.121434188	0.070481149	0.214476418	0.220484733	0.09046998	0.205443974	0.214476418	0.070481149	0.214476418	0.220484733	0.09046998	0.09046998	0.09046998	0.205443974	0.09046998	0.308086514	0.238310344	0.120155756	-0.057099058	0.036282505	0.308086514	0.238310344	0.120155756	-0.057099058	0.036282505	0.096728611	0.127623925	0.178684454	0.313111481	0.256711714	0.238310344	0.120155756	-0.057099058	0.036282505	0.096728611	0.127623925	0.178684454	0.313111481	0.256711714	0.220484733	0.09046998	0.123499026
29123	29123	0.514390153	0.478055734	0.408335947	0.48538797	0.386457225	0.324296812	0.322782031	0.610493285	0.142019405	0.138323693	0.149217222	0.122902835	0.13675026	0.143249751	0.149217222	0.138323693	0.149217222	0.122902835	0.13675026	0.13675026	0.13675026	0.143249751	0.13675026	0.362673791	0.26650852	0.278472251	0.313428879	0.255864711	0.362673791	0.26650852	0.278472251	0.313428879	0.255864711	0.257371565	0.250479826	0.329959862	0.309719656	0.302845371	0.26650852	0.278472251	0.313428879	0.255864711	0.257371565	0.250479826	0.329959862	0.309719656	0.302845371	0.122902835	0.13675026	0.324296812	0.322782031	0.362673791	0.26650852	0.278472251	0.313428879	0.255864711	0.514390153	0.246208943	0.287099141	0.311823651	0.318491775	0.187542202	0.13675026	0.311823651	0.287099141	0.311823651	0.318491775	0.187542202	0.187542202	0.187542202	0.13675026	0.187542202	0.257371565	0.250479826	0.329959862	0.309719656	0.302845371	0.257371565	0.250479826	0.329959862	0.309719656	0.302845371	0.252719017	0.21656099	0.143249751	0.142019405	0.138323693	0.250479826	0.329959862	0.309719656	0.302845371	0.252719017	0.21656099	0.143249751	0.142019405	0.138323693	0.318491775	0.187542202	0.076583901
29125	29125	0.34463703	0.357439314	0.430492116	0.253175391	0.224030663	0.228182683	0.167957148	0.818289624	0.215329008	0.205641948	0.149185157	0.034516684	0.068132733	0.214806782	0.149185157	0.205641948	0.149185157	0.034516684	0.068132733	0.068132733	0.068132733	0.214806782	0.068132733	-0.01651223	0.181589867	0.204369414	0.208963408	0.233161869	-0.01651223	0.181589867	0.204369414	0.208963408	0.233161869	0.344163315	0.383154417	0.422331354	0.372954811	0.215903132	0.181589867	0.204369414	0.208963408	0.233161869	0.344163315	0.383154417	0.422331354	0.372954811	0.215903132	0.034516684	0.068132733	0.228182683	0.167957148	-0.01651223	0.181589867	0.204369414	0.208963408	0.233161869	0.34463703	0.114507233	0.195481412	0.28535104	0.354285053	0.324379149	0.068132733	0.28535104	0.195481412	0.28535104	0.354285053	0.324379149	0.324379149	0.324379149	0.068132733	0.324379149	0.344163315	0.383154417	0.422331354	0.372954811	0.215903132	0.344163315	0.383154417	0.422331354	0.372954811	0.215903132	0.165659239	0.258435175	0.214806782	0.215329008	0.205641948	0.383154417	0.422331354	0.372954811	0.215903132	0.165659239	0.258435175	0.214806782	0.215329008	0.205641948	0.354285053	0.324379149	0.285741596
29127	29127	0.507399688	0.572487047	0.399030682	0.303621257	0.205105216	0.155392304	0.09383752	0.479344339	0.168799919	0.155300191	0.121008095	0.112282404	0.17217679	0.140861586	0.121008095	0.155300191	0.121008095	0.112282404	0.17217679	0.17217679	0.17217679	0.140861586	0.17217679	0.194729029	0.263509935	0.279844369	0.332941571	0.435220224	0.194729029	0.263509935	0.279844369	0.332941571	0.435220224	0.474394835	0.459491108	0.480210337	0.379032396	0.328342482	0.263509935	0.279844369	0.332941571	0.435220224	0.474394835	0.459491108	0.480210337	0.379032396	0.328342482	0.112282404	0.17217679	0.155392304	0.09383752	0.194729029	0.263509935	0.279844369	0.332941571	0.435220224	0.507399688	0.181972336	0.217309526	0.258730862	0.341438031	0.196229038	0.17217679	0.258730862	0.217309526	0.258730862	0.341438031	0.196229038	0.196229038	0.196229038	0.17217679	0.196229038	0.474394835	0.459491108	0.480210337	0.379032396	0.328342482	0.474394835	0.459491108	0.480210337	0.379032396	0.328342482	0.261135406	0.220284275	0.140861586	0.168799919	0.155300191	0.459491108	0.480210337	0.379032396	0.328342482	0.261135406	0.220284275	0.140861586	0.168799919	0.155300191	0.341438031	0.196229038	0.237576349
29129	29129	0.380194603	0.584116469	0.366305072	0.320573748	0.4352932	0.369622691	0.169576854	0.633133884	0.220796942	0.250564409	0.234596176	0.242791294	0.207775769	0.242304892	0.234596176	0.250564409	0.234596176	0.242791294	0.207775769	0.207775769	0.207775769	0.242304892	0.207775769	0.221703347	0.149350051	0.114520026	0.137891341	0.04494301	0.221703347	0.149350051	0.114520026	0.137891341	0.04494301	0.087173965	0.15286365	0.131460488	0.1479541	0.239684802	0.149350051	0.114520026	0.137891341	0.04494301	0.087173965	0.15286365	0.131460488	0.1479541	0.239684802	0.242791294	0.207775769	0.369622691	0.169576854	0.221703347	0.149350051	0.114520026	0.137891341	0.04494301	0.380194603	0.210862812	0.185533305	0.2135413	0.192018032	0.172058417	0.207775769	0.2135413	0.185533305	0.2135413	0.192018032	0.172058417	0.172058417	0.172058417	0.207775769	0.172058417	0.087173965	0.15286365	0.131460488	0.1479541	0.239684802	0.087173965	0.15286365	0.131460488	0.1479541	0.239684802	0.248093872	0.240808536	0.242304892	0.220796942	0.250564409	0.15286365	0.131460488	0.1479541	0.239684802	0.248093872	0.240808536	0.242304892	0.220796942	0.250564409	0.192018032	0.172058417	0.212661931
29131	29131	0.54040461	0.405267029	0.435267529	0.385915183	0.377378015	0.447236111	0.475214869	0.451846533	-0.007293387	0.097827118	0.061352013	0.029660063	0.162034448	0.078959204	0.061352013	0.097827118	0.061352013	0.029660063	0.162034448	0.162034448	0.162034448	0.078959204	0.162034448	0.378010792	0.443405704	0.33918698	0.251667118	0.189928955	0.378010792	0.443405704	0.33918698	0.251667118	0.189928955	0.128943284	0.095612824	0.216374173	0.176484769	0.139869999	0.443405704	0.33918698	0.251667118	0.189928955	0.128943284	0.095612824	0.216374173	0.176484769	0.139869999	0.029660063	0.162034448	0.447236111	0.475214869	0.378010792	0.443405704	0.33918698	0.251667118	0.189928955	0.54040461	0.325710416	0.322494753	0.309489333	0.752058872	0.373961501	0.162034448	0.309489333	0.322494753	0.309489333	0.752058872	0.373961501	0.373961501	0.373961501	0.162034448	0.373961501	0.128943284	0.095612824	0.216374173	0.176484769	0.139869999	0.128943284	0.095612824	0.216374173	0.176484769	0.139869999	0.269720648	0.261619724	0.078959204	-0.007293387	0.097827118	0.095612824	0.216374173	0.176484769	0.139869999	0.269720648	0.261619724	0.078959204	-0.007293387	0.097827118	0.752058872	0.373961501	0.12020248
29133	29133	0.701657204	0.683680306	0.532731876	0.34391	0.270265874	0.234254213	0.073553367	0.442050517	0.260512625	0.258351951	0.22382911	0.209546172	0.223087114	0.296123446	0.22382911	0.258351951	0.22382911	0.209546172	0.223087114	0.223087114	0.223087114	0.296123446	0.223087114	0.065549812	0.160609129	0.152613065	0.141209568	0.210723978	0.065549812	0.160609129	0.152613065	0.141209568	0.210723978	0.283571335	0.290531029	0.339378377	0.346355867	0.344616706	0.160609129	0.152613065	0.141209568	0.210723978	0.283571335	0.290531029	0.339378377	0.346355867	0.344616706	0.209546172	0.223087114	0.234254213	0.073553367	0.065549812	0.160609129	0.152613065	0.141209568	0.210723978	0.701657204	0.288273036	0.346724481	0.364223598	0.350739769	0.245159275	0.223087114	0.364223598	0.346724481	0.364223598	0.350739769	0.245159275	0.245159275	0.245159275	0.223087114	0.245159275	0.283571335	0.290531029	0.339378377	0.346355867	0.344616706	0.283571335	0.290531029	0.339378377	0.346355867	0.344616706	0.345021953	0.335083498	0.296123446	0.260512625	0.258351951	0.290531029	0.339378377	0.346355867	0.344616706	0.345021953	0.335083498	0.296123446	0.260512625	0.258351951	0.350739769	0.245159275	0.168723291
29135	29135	0.537417069	0.511264668	0.325063796	0.29474873	0.24757915	0.128667415	0.225545337	0.57305559	0.014531911	0.157976275	0.17363262	0.0466984	0.367409672	-0.008204838	0.17363262	0.157976275	0.17363262	0.0466984	0.367409672	0.367409672	0.367409672	-0.008204838	0.367409672	0.322539314	0.338456532	0.415456764	0.479494598	0.455940156	0.322539314	0.338456532	0.415456764	0.479494598	0.455940156	0.451880187	0.414008354	0.392844595	0.345035203	0.267096273	0.338456532	0.415456764	0.479494598	0.455940156	0.451880187	0.414008354	0.392844595	0.345035203	0.267096273	0.0466984	0.367409672	0.128667415	0.225545337	0.322539314	0.338456532	0.415456764	0.479494598	0.455940156	0.537417069	0.409591661	0.253928062	0.245747444	0.293366701	0.199626871	0.367409672	0.245747444	0.253928062	0.245747444	0.293366701	0.199626871	0.199626871	0.199626871	0.367409672	0.199626871	0.451880187	0.414008354	0.392844595	0.345035203	0.267096273	0.451880187	0.414008354	0.392844595	0.345035203	0.267096273	0.254579998	0.282437261	-0.008204838	0.014531911	0.157976275	0.414008354	0.392844595	0.345035203	0.267096273	0.254579998	0.282437261	-0.008204838	0.014531911	0.157976275	0.293366701	0.199626871	0.140931686
29137	29137	0.538289905	0.419156004	0.34878444	0.31735017	0.329725651	0.307468936	0.321573047	0.653492569	0.341978457	0.355696015	0.355150407	0.332141596	0.314873103	0.343988234	0.355150407	0.355696015	0.355150407	0.332141596	0.314873103	0.314873103	0.314873103	0.343988234	0.314873103	0.363475017	0.365717969	0.358181416	0.39675915	0.384014396	0.363475017	0.365717969	0.358181416	0.39675915	0.384014396	0.382425665	0.393888238	0.385808613	0.354443542	0.342863405	0.365717969	0.358181416	0.39675915	0.384014396	0.382425665	0.393888238	0.385808613	0.354443542	0.342863405	0.332141596	0.314873103	0.307468936	0.321573047	0.363475017	0.365717969	0.358181416	0.39675915	0.384014396	0.538289905	0.359212256	0.383559409	0.369919028	0.369102589	0.282227169	0.314873103	0.369919028	0.383559409	0.369919028	0.369102589	0.282227169	0.282227169	0.282227169	0.314873103	0.282227169	0.382425665	0.393888238	0.385808613	0.354443542	0.342863405	0.382425665	0.393888238	0.385808613	0.354443542	0.342863405	0.33314284	0.335939774	0.343988234	0.341978457	0.355696015	0.393888238	0.385808613	0.354443542	0.342863405	0.33314284	0.335939774	0.343988234	0.341978457	0.355696015	0.369102589	0.282227169	0.18694511
29139	29139	0.707441933	0.729101693	0.616123093	0.60339638	0.644434545	0.603259151	0.491204702	0.536112175	0.422933152	0.371588113	0.379976422	0.315300378	0.313379805	0.488290996	0.379976422	0.371588113	0.379976422	0.315300378	0.313379805	0.313379805	0.313379805	0.488290996	0.313379805	0.462509479	0.411512782	0.416804835	0.484785649	0.513133393	0.462509479	0.411512782	0.416804835	0.484785649	0.513133393	0.468040732	0.511704194	0.494897721	0.492928918	0.502043194	0.411512782	0.416804835	0.484785649	0.513133393	0.468040732	0.511704194	0.494897721	0.492928918	0.502043194	0.315300378	0.313379805	0.603259151	0.491204702	0.462509479	0.411512782	0.416804835	0.484785649	0.513133393	0.707441933	0.320239268	0.42230134	0.405667992	0.433322712	0.370474225	0.313379805	0.405667992	0.42230134	0.405667992	0.433322712	0.370474225	0.370474225	0.370474225	0.313379805	0.370474225	0.468040732	0.511704194	0.494897721	0.492928918	0.502043194	0.468040732	0.511704194	0.494897721	0.492928918	0.502043194	0.52976568	0.54194976	0.488290996	0.422933152	0.371588113	0.511704194	0.494897721	0.492928918	0.502043194	0.52976568	0.54194976	0.488290996	0.422933152	0.371588113	0.433322712	0.370474225	0.311992845
29141	29141	0.506876857	0.525125888	0.438681783	0.396638104	0.395108278	0.382796591	0.346207728	0.524714949	0.154477904	0.136713155	0.14574063	0.18104731	0.208075964	0.163118482	0.14574063	0.136713155	0.14574063	0.18104731	0.208075964	0.208075964	0.208075964	0.163118482	0.208075964	0.330664112	0.298113734	0.218575621	0.20407439	0.198603062	0.330664112	0.298113734	0.218575621	0.20407439	0.198603062	0.219221411	0.228451309	0.265187214	0.275216561	0.276450405	0.298113734	0.218575621	0.20407439	0.198603062	0.219221411	0.228451309	0.265187214	0.275216561	0.276450405	0.18104731	0.208075964	0.382796591	0.346207728	0.330664112	0.298113734	0.218575621	0.20407439	0.198603062	0.506876857	0.193343004	0.221739606	0.211065569	0.215254702	0.118962384	0.208075964	0.211065569	0.221739606	0.211065569	0.215254702	0.118962384	0.118962384	0.118962384	0.208075964	0.118962384	0.219221411	0.228451309	0.265187214	0.275216561	0.276450405	0.219221411	0.228451309	0.265187214	0.275216561	0.276450405	0.253817508	0.212001546	0.163118482	0.154477904	0.136713155	0.228451309	0.265187214	0.275216561	0.276450405	0.253817508	0.212001546	0.163118482	0.154477904	0.136713155	0.215254702	0.118962384	0.076650305
29143	29143	0.592285462	0.546327987	0.44608721	0.368992256	0.370381369	0.599662352	0.198790702	0.49120761	0.308911114	0.0990666	0.090342039	0.105262967	0.125771125	0.250133545	0.090342039	0.0990666	0.090342039	0.105262967	0.125771125	0.125771125	0.125771125	0.250133545	0.125771125	0.263861789	0.435120487	0.222307826	-0.118080513	0.241479612	0.263861789	0.435120487	0.222307826	-0.118080513	0.241479612	0.271516011	0.067139625	0.19353698	0.242723142	0.296989548	0.435120487	0.222307826	-0.118080513	0.241479612	0.271516011	0.067139625	0.19353698	0.242723142	0.296989548	0.105262967	0.125771125	0.599662352	0.198790702	0.263861789	0.435120487	0.222307826	-0.118080513	0.241479612	0.592285462	0.093777044	0.230523404	0.166103199	0.184910518	0.132266477	0.125771125	0.166103199	0.230523404	0.166103199	0.184910518	0.132266477	0.132266477	0.132266477	0.125771125	0.132266477	0.271516011	0.067139625	0.19353698	0.242723142	0.296989548	0.271516011	0.067139625	0.19353698	0.242723142	0.296989548	0.220780129	0.260698464	0.250133545	0.308911114	0.0990666	0.067139625	0.19353698	0.242723142	0.296989548	0.220780129	0.260698464	0.250133545	0.308911114	0.0990666	0.184910518	0.132266477	0.012106368
29145	29145	0.632869272	0.589532056	0.497002845	0.428143226	0.391887886	0.340054659	0.287579887	0.475596319	0.286188496	0.267626267	0.17529308	0.10452492	0.194628167	0.340727311	0.17529308	0.267626267	0.17529308	0.10452492	0.194628167	0.194628167	0.194628167	0.340727311	0.194628167	0.316564908	0.328518811	0.35729939	0.391880342	0.434801977	0.316564908	0.328518811	0.35729939	0.391880342	0.434801977	0.442297445	0.418026075	0.353767491	0.362324198	0.377705267	0.328518811	0.35729939	0.391880342	0.434801977	0.442297445	0.418026075	0.353767491	0.362324198	0.377705267	0.10452492	0.194628167	0.340054659	0.287579887	0.316564908	0.328518811	0.35729939	0.391880342	0.434801977	0.632869272	0.215832503	0.128984937	0.13269357	0.206453333	0.186925398	0.194628167	0.13269357	0.128984937	0.13269357	0.206453333	0.186925398	0.186925398	0.186925398	0.194628167	0.186925398	0.442297445	0.418026075	0.353767491	0.362324198	0.377705267	0.442297445	0.418026075	0.353767491	0.362324198	0.377705267	0.416854811	0.447363931	0.340727311	0.286188496	0.267626267	0.418026075	0.353767491	0.362324198	0.377705267	0.416854811	0.447363931	0.340727311	0.286188496	0.267626267	0.206453333	0.186925398	0.155438944
29147	29147	0.575532636	0.47540735	0.418686787	0.41410572	0.406584839	0.432178064	0.426877034	0.575753607	0.269105726	0.22758779	0.224669714	0.19095361	0.179081394	0.290474099	0.224669714	0.22758779	0.224669714	0.19095361	0.179081394	0.179081394	0.179081394	0.290474099	0.179081394	0.465648499	0.476632646	0.417452812	0.431052144	0.400087162	0.465648499	0.476632646	0.417452812	0.431052144	0.400087162	0.403637422	0.367667034	0.411498142	0.396219755	0.405010641	0.476632646	0.417452812	0.431052144	0.400087162	0.403637422	0.367667034	0.411498142	0.396219755	0.405010641	0.19095361	0.179081394	0.432178064	0.426877034	0.465648499	0.476632646	0.417452812	0.431052144	0.400087162	0.575532636	0.149212884	0.152515411	0.11857828	0.119877729	0.049313629	0.179081394	0.11857828	0.152515411	0.11857828	0.119877729	0.049313629	0.049313629	0.049313629	0.179081394	0.049313629	0.403637422	0.367667034	0.411498142	0.396219755	0.405010641	0.403637422	0.367667034	0.411498142	0.396219755	0.405010641	0.357901428	0.334220559	0.290474099	0.269105726	0.22758779	0.367667034	0.411498142	0.396219755	0.405010641	0.357901428	0.334220559	0.290474099	0.269105726	0.22758779	0.119877729	0.049313629	0.061711907
29149	29149	0.437170131	0.406224527	0.381408246	0.277183138	0.238351532	0.2319432	0.215145493	0.444180072	0.17328282	0.149474712	0.172281201	0.158136479	0.161815619	0.202090851	0.172281201	0.149474712	0.172281201	0.158136479	0.161815619	0.161815619	0.161815619	0.202090851	0.161815619	0.220841148	0.255124768	0.251034531	0.276721522	0.295891617	0.220841148	0.255124768	0.251034531	0.276721522	0.295891617	0.299086492	0.321655063	0.310143805	0.286894321	0.274401545	0.255124768	0.251034531	0.276721522	0.295891617	0.299086492	0.321655063	0.310143805	0.286894321	0.274401545	0.158136479	0.161815619	0.2319432	0.215145493	0.220841148	0.255124768	0.251034531	0.276721522	0.295891617	0.437170131	0.203965328	0.252166419	0.242085455	0.225197638	0.134932298	0.161815619	0.242085455	0.252166419	0.242085455	0.225197638	0.134932298	0.134932298	0.134932298	0.161815619	0.134932298	0.299086492	0.321655063	0.310143805	0.286894321	0.274401545	0.299086492	0.321655063	0.310143805	0.286894321	0.274401545	0.260360087	0.218554341	0.202090851	0.17328282	0.149474712	0.321655063	0.310143805	0.286894321	0.274401545	0.260360087	0.218554341	0.202090851	0.17328282	0.149474712	0.225197638	0.134932298	0.084961129
29151	29151	0.740142662	0.657767929	0.541382728	0.342956395	0.229408585	0.248615547	0.25002114	0.373405447	0.328975717	0.314294063	0.288596366	0.287507333	0.214631404	0.304310748	0.288596366	0.314294063	0.288596366	0.287507333	0.214631404	0.214631404	0.214631404	0.304310748	0.214631404	0.266825065	0.351677303	0.403895007	0.420428143	0.403589635	0.266825065	0.351677303	0.403895007	0.420428143	0.403589635	0.351560993	0.279155209	0.286060555	0.262799755	0.271993238	0.351677303	0.403895007	0.420428143	0.403589635	0.351560993	0.279155209	0.286060555	0.262799755	0.271993238	0.287507333	0.214631404	0.248615547	0.25002114	0.266825065	0.351677303	0.403895007	0.420428143	0.403589635	0.740142662	0.180207835	0.231896944	0.194933326	0.138438522	0.102032849	0.214631404	0.194933326	0.231896944	0.194933326	0.138438522	0.102032849	0.102032849	0.102032849	0.214631404	0.102032849	0.351560993	0.279155209	0.286060555	0.262799755	0.271993238	0.351560993	0.279155209	0.286060555	0.262799755	0.271993238	0.267795515	0.32002786	0.304310748	0.328975717	0.314294063	0.279155209	0.286060555	0.262799755	0.271993238	0.267795515	0.32002786	0.304310748	0.328975717	0.314294063	0.138438522	0.102032849	0.071488182
29153	29153	0.618666698	0.630253251	0.514374277	0.409609184	0.433695844	0.359110162	0.220313064	0.50083742	0.123303742	0.104041115	0.107807791	0.096888913	0.096004843	0.159569084	0.107807791	0.104041115	0.107807791	0.096888913	0.096004843	0.096004843	0.096004843	0.159569084	0.096004843	0.249136379	0.323227568	0.322773597	0.344074688	0.286734237	0.249136379	0.323227568	0.322773597	0.344074688	0.286734237	0.275265822	0.283057008	0.194712335	0.146018283	0.214656445	0.323227568	0.322773597	0.344074688	0.286734237	0.275265822	0.283057008	0.194712335	0.146018283	0.214656445	0.096888913	0.096004843	0.359110162	0.220313064	0.249136379	0.323227568	0.322773597	0.344074688	0.286734237	0.618666698	0.13944741	0.207842551	0.267510688	0.270168999	0.226718877	0.096004843	0.267510688	0.207842551	0.267510688	0.270168999	0.226718877	0.226718877	0.226718877	0.096004843	0.226718877	0.275265822	0.283057008	0.194712335	0.146018283	0.214656445	0.275265822	0.283057008	0.194712335	0.146018283	0.214656445	0.189270321	0.163234141	0.159569084	0.123303742	0.104041115	0.283057008	0.194712335	0.146018283	0.214656445	0.189270321	0.163234141	0.159569084	0.123303742	0.104041115	0.270168999	0.226718877	0.188311752
29155	29155	0.611170383	0.625544721	0.498061478	0.450636372	0.500697085	0.570200861	0.591777429	0.476940402	0.492597108	0.532742255	0.511207755	0.651523255	0.690705946	0.541905758	0.511207755	0.532742255	0.511207755	0.651523255	0.690705946	0.690705946	0.690705946	0.541905758	0.690705946	0.639145529	0.645733546	0.639857452	0.579311775	0.528451563	0.639145529	0.645733546	0.639857452	0.579311775	0.528451563	0.567198669	0.552945755	0.497822508	0.561770811	0.519454945	0.645733546	0.639857452	0.579311775	0.528451563	0.567198669	0.552945755	0.497822508	0.561770811	0.519454945	0.651523255	0.690705946	0.570200861	0.591777429	0.639145529	0.645733546	0.639857452	0.579311775	0.528451563	0.611170383	0.653632441	0.640938431	0.587750568	0.379443281	0.211285564	0.690705946	0.587750568	0.640938431	0.587750568	0.379443281	0.211285564	0.211285564	0.211285564	0.690705946	0.211285564	0.567198669	0.552945755	0.497822508	0.561770811	0.519454945	0.567198669	0.552945755	0.497822508	0.561770811	0.519454945	0.500312379	0.534310762	0.541905758	0.492597108	0.532742255	0.552945755	0.497822508	0.561770811	0.519454945	0.500312379	0.534310762	0.541905758	0.492597108	0.532742255	0.379443281	0.211285564	0.208731367
29157	29157	0.589922481	0.58396924	0.44733018	0.336840698	0.218632939	0.192875124	0.115012618	0.418130656	0.258436732	0.244417531	0.226047234	0.221326051	0.218028949	0.277643162	0.226047234	0.244417531	0.226047234	0.221326051	0.218028949	0.218028949	0.218028949	0.277643162	0.218028949	0.128908957	0.149145591	0.205626473	0.183674167	0.196144005	0.128908957	0.149145591	0.205626473	0.183674167	0.196144005	0.258774263	0.251375709	0.232360788	0.223242451	0.276592823	0.149145591	0.205626473	0.183674167	0.196144005	0.258774263	0.251375709	0.232360788	0.223242451	0.276592823	0.221326051	0.218028949	0.192875124	0.115012618	0.128908957	0.149145591	0.205626473	0.183674167	0.196144005	0.589922481	0.234675208	0.27960479	0.288409614	0.274137162	0.256790989	0.218028949	0.288409614	0.27960479	0.288409614	0.274137162	0.256790989	0.256790989	0.256790989	0.218028949	0.256790989	0.258774263	0.251375709	0.232360788	0.223242451	0.276592823	0.258774263	0.251375709	0.232360788	0.223242451	0.276592823	0.251221029	0.286921218	0.277643162	0.258436732	0.244417531	0.251375709	0.232360788	0.223242451	0.276592823	0.251221029	0.286921218	0.277643162	0.258436732	0.244417531	0.274137162	0.256790989	0.261709958
29159	29159	0.581864259	0.511799495	0.415903968	0.381890859	0.374729449	0.282529652	0.258619328	0.41300599	0.249095491	0.226055905	0.179872632	0.119051516	0.130066353	0.249953397	0.179872632	0.226055905	0.179872632	0.119051516	0.130066353	0.130066353	0.130066353	0.249953397	0.130066353	0.335548738	0.212950613	0.193206023	0.280558785	0.244712379	0.335548738	0.212950613	0.193206023	0.280558785	0.244712379	0.310806147	0.393470598	0.398348326	0.351583819	0.371313139	0.212950613	0.193206023	0.280558785	0.244712379	0.310806147	0.393470598	0.398348326	0.351583819	0.371313139	0.119051516	0.130066353	0.282529652	0.258619328	0.335548738	0.212950613	0.193206023	0.280558785	0.244712379	0.581864259	0.145140665	0.16376466	0.190698224	0.251188038	0.219373715	0.130066353	0.190698224	0.16376466	0.190698224	0.251188038	0.219373715	0.219373715	0.219373715	0.130066353	0.219373715	0.310806147	0.393470598	0.398348326	0.351583819	0.371313139	0.310806147	0.393470598	0.398348326	0.351583819	0.371313139	0.35011254	0.322468869	0.249953397	0.249095491	0.226055905	0.393470598	0.398348326	0.351583819	0.371313139	0.35011254	0.322468869	0.249953397	0.249095491	0.226055905	0.251188038	0.219373715	0.171918342
