cofip_sub	cofip_nbr	gt80_pop_lag	gt81_pop_lag	gt82_pop_lag	gt83_pop_lag	gt84_pop_lag	gt85_pop_lag	gt86_pop_lag	ft75_pop_lag	sb00_pop_lag	sb01_pop_lag	sb02_pop_lag	sb03_pop_lag	sb04_pop_lag	ne99_pop_lag	ne02_pop_lag	bh01_pop_lag	bh02_pop_lag	bh03_pop_lag	bh04_pop_lag	frng04_pop_lag	frsg04_pop_lag	PRI99_pop_lag	PRI04_pop_lag	CEDp87_pop_lag	CEDp88_pop_lag	CEDp89_pop_lag	CEDp90_pop_lag	CEDp91_pop_lag	CEDc87_pop_lag	CEDc88_pop_lag	CEDc89_pop_lag	CEDc90_pop_lag	CEDc91_pop_lag	CEDc92_pop_lag	CEDc93_pop_lag	CEDc94_pop_lag	CEDc95_pop_lag	CEDc96_pop_lag	CEDpi88_pop_lag	CEDpi89_pop_lag	CEDpi90_pop_lag	CEDpi91_pop_lag	CEDpi92_pop_lag	CEDpi93_pop_lag	CEDpi94_pop_lag	CEDpi95_pop_lag	CEDpi96_pop_lag	TF03_pop_lag	TF04_pop_lag	gt80_pop_lead	gt81_pop_lead	gt82_pop_lead	gt83_pop_lead	gt84_pop_lead	gt85_pop_lead	gt86_pop_lead	ft75_pop_lead	sb00_pop_lead	sb01_pop_lead	sb02_pop_lead	sb03_pop_lead	sb04_pop_lead	ne99_pop_lead	ne02_pop_lead	bh01_pop_lead	bh02_pop_lead	bh03_pop_lead	bh04_pop_lead	frng04_pop_lead	frsg04_pop_lead	PRI99_pop_lead	PRI04_pop_lead	CEDp87_pop_lead	CEDp88_pop_lead	CEDp89_pop_lead	CEDp90_pop_lead	CEDp91_pop_lead	CEDc87_pop_lead	CEDc88_pop_lead	CEDc89_pop_lead	CEDc90_pop_lead	CEDc91_pop_lead	CEDc92_pop_lead	CEDc93_pop_lead	CEDc94_pop_lead	CEDc95_pop_lead	CEDc96_pop_lead	CEDpi88_pop_lead	CEDpi89_pop_lead	CEDpi90_pop_lead	CEDpi91_pop_lead	CEDpi92_pop_lead	CEDpi93_pop_lead	CEDpi94_pop_lead	CEDpi95_pop_lead	CEDpi96_pop_lead	TF03_pop_lead	TF04_pop_lead	outofsample_pop_lead
28153	28153	0.084267228	0.071763699	0.057300854	0.037337951	0.032789823	0.02505544	0.020612912	0.059918476	0.06399514	0.050902187	0.037329746	0.020506921	-0.005679413	0.065530093	0.037329746	0.050902187	0.037329746	0.020506921	-0.005679413	-0.005679413	-0.005679413	0.065530093	-0.005679413	0.019387373	0.003653113	-0.006236601	-0.005309115	0.002496117	0.019387373	0.003653113	-0.006236601	-0.005309115	0.002496117	-0.012763642	0.013923469	0.01748634	0.024371719	0.027499349	0.003653113	-0.006236601	-0.005309115	0.002496117	-0.012763642	0.013923469	0.01748634	0.024371719	0.027499349	0.020506921	-0.005679413	0.02505544	0.020612912	0.019387373	0.003653113	-0.006236601	-0.005309115	0.002496117	0.084267228	-0.015155024	-0.006939063	0.000752304	-0.008171455	-0.014630209	-0.005679413	0.000752304	-0.006939063	0.000752304	-0.008171455	-0.014630209	-0.014630209	-0.014630209	-0.005679413	-0.014630209	-0.012763642	0.013923469	0.01748634	0.024371719	0.027499349	-0.012763642	0.013923469	0.01748634	0.024371719	0.027499349	0.04703398	0.047573866	0.065530093	0.06399514	0.050902187	0.013923469	0.01748634	0.024371719	0.027499349	0.04703398	0.047573866	0.065530093	0.06399514	0.050902187	-0.008171455	-0.014630209	-0.011338478
28155	28155	0.017246875	0.012563966	0.026222732	0.009792705	-0.00896867	0.015137926	0.027420064	-0.002960918	-0.002428482	-0.003117088	-0.004883776	-0.032616377	-0.026976966	0.005532115	-0.004883776	-0.003117088	-0.004883776	-0.032616377	-0.026976966	-0.026976966	-0.026976966	0.005532115	-0.026976966	-0.00605742	-0.017346489	-0.016134836	-0.023920184	-0.031721146	-0.00605742	-0.017346489	-0.016134836	-0.023920184	-0.031721146	-0.014767586	-0.010161299	0.000778892	0.010141481	0.007223067	-0.017346489	-0.016134836	-0.023920184	-0.031721146	-0.014767586	-0.010161299	0.000778892	0.010141481	0.007223067	-0.032616377	-0.026976966	0.015137926	0.027420064	-0.00605742	-0.017346489	-0.016134836	-0.023920184	-0.031721146	0.017246875	-0.029911909	-0.022495029	-0.017582436	0.015804359	0.010583156	-0.026976966	-0.017582436	-0.022495029	-0.017582436	0.015804359	0.010583156	0.010583156	0.010583156	-0.026976966	0.010583156	-0.014767586	-0.010161299	0.000778892	0.010141481	0.007223067	-0.014767586	-0.010161299	0.000778892	0.010141481	0.007223067	0.004492195	0.018872155	0.005532115	-0.002428482	-0.003117088	-0.010161299	0.000778892	0.010141481	0.007223067	0.004492195	0.018872155	0.005532115	-0.002428482	-0.003117088	0.015804359	0.010583156	0.03166101
28157	28157	-0.027420518	-0.02672307	-0.000886481	-0.004777933	0.000981836	0.005762559	0.010853585	-0.074066423	0.05299517	0.080910464	0.080919772	0.030009161	-0.0118102	0.065871967	0.080919772	0.080910464	0.080919772	0.030009161	-0.0118102	-0.0118102	-0.0118102	0.065871967	-0.0118102	-0.020609023	-0.055877088	-0.061416152	-0.038887898	-0.06047743	-0.020609023	-0.055877088	-0.061416152	-0.038887898	-0.06047743	-0.040650162	-0.011434636	0.006863588	0.006774815	-0.011639622	-0.055877088	-0.061416152	-0.038887898	-0.06047743	-0.040650162	-0.011434636	0.006863588	0.006774815	-0.011639622	0.030009161	-0.0118102	0.005762559	0.010853585	-0.020609023	-0.055877088	-0.061416152	-0.038887898	-0.06047743	-0.027420518	-0.018013213	0.00252599	-0.012152247	-0.021825483	-0.018931137	-0.0118102	-0.012152247	0.00252599	-0.012152247	-0.021825483	-0.018931137	-0.018931137	-0.018931137	-0.0118102	-0.018931137	-0.040650162	-0.011434636	0.006863588	0.006774815	-0.011639622	-0.040650162	-0.011434636	0.006863588	0.006774815	-0.011639622	-0.008099766	0.042372282	0.065871967	0.05299517	0.080910464	-0.011434636	0.006863588	0.006774815	-0.011639622	-0.008099766	0.042372282	0.065871967	0.05299517	0.080910464	-0.021825483	-0.018931137	-0.026831122
28159	28159	-0.011411151	-0.0194711	-0.027596851	-0.04474219	-0.022838987	-0.006712821	0.014408057	0.061321288	0.009272712	0.003751224	-0.008173954	-0.011002095	-0.019588773	0.01336925	-0.008173954	0.003751224	-0.008173954	-0.011002095	-0.019588773	-0.019588773	-0.019588773	0.01336925	-0.019588773	0.010612939	0.026940298	0.012180419	0.007535908	0.011470062	0.010612939	0.026940298	0.012180419	0.007535908	0.011470062	0.017797623	0.02129424	0.021759375	0.02633801	0.011440215	0.026940298	0.012180419	0.007535908	0.011470062	0.017797623	0.02129424	0.021759375	0.02633801	0.011440215	-0.011002095	-0.019588773	-0.006712821	0.014408057	0.010612939	0.026940298	0.012180419	0.007535908	0.011470062	-0.011411151	-0.028641696	-0.024919786	-0.012872017	-0.023201	-0.025896736	-0.019588773	-0.012872017	-0.024919786	-0.012872017	-0.023201	-0.025896736	-0.025896736	-0.025896736	-0.019588773	-0.025896736	0.017797623	0.02129424	0.021759375	0.02633801	0.011440215	0.017797623	0.02129424	0.021759375	0.02633801	0.011440215	0.017736143	0.011204177	0.01336925	0.009272712	0.003751224	0.02129424	0.021759375	0.02633801	0.011440215	0.017736143	0.011204177	0.01336925	0.009272712	0.003751224	-0.023201	-0.025896736	-0.020116214
28161	28161	0.027247125	0.024425391	0.011485459	-0.000998886	-0.017157566	-0.049656143	-0.05356253	0.082679608	0.058194244	0.07114909	0.05627683	0.041016197	0.012968537	0.030554295	0.05627683	0.07114909	0.05627683	0.041016197	0.012968537	0.012968537	0.012968537	0.030554295	0.012968537	-0.060759662	-0.076085041	-0.070318554	-0.037148174	-0.02463018	-0.060759662	-0.076085041	-0.070318554	-0.037148174	-0.02463018	-0.001148577	0.009740873	0.032599119	0.025187365	0.019865767	-0.076085041	-0.070318554	-0.037148174	-0.02463018	-0.001148577	0.009740873	0.032599119	0.025187365	0.019865767	0.041016197	0.012968537	-0.049656143	-0.05356253	-0.060759662	-0.076085041	-0.070318554	-0.037148174	-0.02463018	0.027247125	-0.011186142	-0.02202749	-0.007870146	-0.017883773	-0.010392524	0.012968537	-0.007870146	-0.02202749	-0.007870146	-0.017883773	-0.010392524	-0.010392524	-0.010392524	0.012968537	-0.010392524	-0.001148577	0.009740873	0.032599119	0.025187365	0.019865767	-0.001148577	0.009740873	0.032599119	0.025187365	0.019865767	0.019348624	0.031535602	0.030554295	0.058194244	0.07114909	0.009740873	0.032599119	0.025187365	0.019865767	0.019348624	0.031535602	0.030554295	0.058194244	0.07114909	-0.017883773	-0.010392524	-0.024648311
28163	28163	0.005004302	0.00176548	-0.002783755	-0.012195716	-0.002324991	-0.002882635	-0.029592281	-0.007805985	0.079580494	0.072164896	0.0425361	-0.003002791	-0.003783557	0.082935603	0.0425361	0.072164896	0.0425361	-0.003002791	-0.003783557	-0.003783557	-0.003783557	0.082935603	-0.003783557	-0.044226342	-0.047872133	-0.065491876	-0.070113241	-0.051588023	-0.044226342	-0.047872133	-0.065491876	-0.070113241	-0.051588023	-0.03042761	-0.014042899	0.003217868	0.017676885	0.008475286	-0.047872133	-0.065491876	-0.070113241	-0.051588023	-0.03042761	-0.014042899	0.003217868	0.017676885	0.008475286	-0.003002791	-0.003783557	-0.002882635	-0.029592281	-0.044226342	-0.047872133	-0.065491876	-0.070113241	-0.051588023	0.005004302	-0.000426849	0.033644591	0.032144104	0.018058781	0.008475231	-0.003783557	0.032144104	0.033644591	0.032144104	0.018058781	0.008475231	0.008475231	0.008475231	-0.003783557	0.008475231	-0.03042761	-0.014042899	0.003217868	0.017676885	0.008475286	-0.03042761	-0.014042899	0.003217868	0.017676885	0.008475286	0.036200448	0.084768424	0.082935603	0.079580494	0.072164896	-0.014042899	0.003217868	0.017676885	0.008475286	0.036200448	0.084768424	0.082935603	0.079580494	0.072164896	0.018058781	0.008475231	-0.003064427
29000	29000	0.026054464	0.022247575	0.017272723	0.014786758	0.01742618	0.015781867	0.018279739	0.023337185	0.041704161	0.037861431	0.034716948	0.033416909	0.032858501	0.04363016	0.034716948	0.037861431	0.034716948	0.033416909	0.032858501	0.032858501	0.032858501	0.04363016	0.032858501	0.025485855	0.027532014	0.023944459	0.025397401	0.028989101	0.025485855	0.027532014	0.023944459	0.025397401	0.028989101	0.031227391	0.036600166	0.043892941	0.047475173	0.049197681	0.027532014	0.023944459	0.025397401	0.028989101	0.031227391	0.036600166	0.043892941	0.047475173	0.049197681	0.033416909	0.032858501	0.015781867	0.018279739	0.025485855	0.027532014	0.023944459	0.025397401	0.028989101	0.026054464	0.032117459	0.035107176	0.036810757	0.036883252	0.036446107	0.032858501	0.036810757	0.035107176	0.036810757	0.036883252	0.036446107	0.036446107	0.036446107	0.032858501	0.036446107	0.031227391	0.036600166	0.043892941	0.047475173	0.049197681	0.031227391	0.036600166	0.043892941	0.047475173	0.049197681	0.049380894	0.046444258	0.04363016	0.041704161	0.037861431	0.036600166	0.043892941	0.047475173	0.049197681	0.049380894	0.046444258	0.04363016	0.041704161	0.037861431	0.036883252	0.036446107	0.034860944
29001	29001	0.062795707	0.046932999	0.052869686	0.047903262	0.040632589	0.014203258	-0.02052031	0.044717489	-0.001681547	0.003370114	0.00804922	0.002848833	0.001081103	8.01282E-05	0.00804922	0.003370114	0.00804922	0.002848833	0.001081103	0.001081103	0.001081103	8.01282E-05	0.001081103	-0.023740816	-0.041512678	-0.037901627	-0.029261778	-0.006894062	-0.023740816	-0.041512678	-0.037901627	-0.029261778	-0.006894062	-0.003073441	0.014392238	0.0158304	0.016699997	0.012495866	-0.041512678	-0.037901627	-0.029261778	-0.006894062	-0.003073441	0.014392238	0.0158304	0.016699997	0.012495866	0.002848833	0.001081103	0.014203258	-0.02052031	-0.023740816	-0.041512678	-0.037901627	-0.029261778	-0.006894062	0.062795707	-0.004296764	0.001600833	-0.003556092	0.017515391	0.023297801	0.001081103	-0.003556092	0.001600833	-0.003556092	0.017515391	0.023297801	0.023297801	0.023297801	0.001081103	0.023297801	-0.003073441	0.014392238	0.0158304	0.016699997	0.012495866	-0.003073441	0.014392238	0.0158304	0.016699997	0.012495866	0.007304163	0.001729304	8.01282E-05	-0.001681547	0.003370114	0.014392238	0.0158304	0.016699997	0.012495866	0.007304163	0.001729304	8.01282E-05	-0.001681547	0.003370114	0.017515391	0.023297801	0.029462292
29003	29003	0.038769902	0.050057596	0.060593964	0.047849941	0.064366318	0.041506692	0.024119454	0.115856538	0.055308762	0.052818169	0.034087556	0.024132798	0.016541365	0.056249854	0.034087556	0.052818169	0.034087556	0.024132798	0.016541365	0.016541365	0.016541365	0.056249854	0.016541365	0.018537692	0.005977551	-0.012036802	0.005869122	0.028665793	0.018537692	0.005977551	-0.012036802	0.005869122	0.028665793	0.034149165	0.037577938	0.058915199	0.061808717	0.054152005	0.005977551	-0.012036802	0.005869122	0.028665793	0.034149165	0.037577938	0.058915199	0.061808717	0.054152005	0.024132798	0.016541365	0.041506692	0.024119454	0.018537692	0.005977551	-0.012036802	0.005869122	0.028665793	0.038769902	-0.000666001	0.016806113	0.019979666	0.018848226	0.027131602	0.016541365	0.019979666	0.016806113	0.019979666	0.018848226	0.027131602	0.027131602	0.027131602	0.016541365	0.027131602	0.034149165	0.037577938	0.058915199	0.061808717	0.054152005	0.034149165	0.037577938	0.058915199	0.061808717	0.054152005	0.058487141	0.067289237	0.056249854	0.055308762	0.052818169	0.037577938	0.058915199	0.061808717	0.054152005	0.058487141	0.067289237	0.056249854	0.055308762	0.052818169	0.018848226	0.027131602	0.051120667
29005	29005	-0.112092678	-0.079357328	-0.05562825	-0.037938137	-0.031396854	-0.055603013	-0.090371556	0.034517121	-0.076653753	-0.091519904	-0.084247287	-0.068034341	-0.062219892	-0.056700154	-0.084247287	-0.091519904	-0.084247287	-0.068034341	-0.062219892	-0.062219892	-0.062219892	-0.056700154	-0.062219892	-0.121885606	-0.109860484	-0.111922545	-0.096402801	-0.073815828	-0.121885606	-0.109860484	-0.111922545	-0.096402801	-0.073815828	-0.08888176	-0.100103922	-0.095572509	-0.070383612	-0.053764347	-0.109860484	-0.111922545	-0.096402801	-0.073815828	-0.08888176	-0.100103922	-0.095572509	-0.070383612	-0.053764347	-0.068034341	-0.062219892	-0.055603013	-0.090371556	-0.121885606	-0.109860484	-0.111922545	-0.096402801	-0.073815828	-0.112092678	-0.054023745	-0.07120212	-0.04629691	-0.065906591	-0.06236309	-0.062219892	-0.04629691	-0.07120212	-0.04629691	-0.065906591	-0.06236309	-0.06236309	-0.06236309	-0.062219892	-0.06236309	-0.08888176	-0.100103922	-0.095572509	-0.070383612	-0.053764347	-0.08888176	-0.100103922	-0.095572509	-0.070383612	-0.053764347	-0.056167775	-0.05173821	-0.056700154	-0.076653753	-0.091519904	-0.100103922	-0.095572509	-0.070383612	-0.053764347	-0.056167775	-0.05173821	-0.056700154	-0.076653753	-0.091519904	-0.065906591	-0.06236309	-0.068013907
29007	29007	0.014220327	-0.003999777	-0.007525472	-0.015878267	-0.011999128	-0.043163822	-0.05262207	0.021658134	0.047916677	0.031158359	0.02222183	0.003036321	-0.009929022	0.050539077	0.02222183	0.031158359	0.02222183	0.003036321	-0.009929022	-0.009929022	-0.009929022	0.050539077	-0.009929022	-0.052943766	-0.053314966	-0.064098228	-0.067819129	-0.038969699	-0.052943766	-0.053314966	-0.064098228	-0.067819129	-0.038969699	-0.023185155	0.001398947	0.028312941	0.041833242	0.044466312	-0.053314966	-0.064098228	-0.067819129	-0.038969699	-0.023185155	0.001398947	0.028312941	0.041833242	0.044466312	0.003036321	-0.009929022	-0.043163822	-0.05262207	-0.052943766	-0.053314966	-0.064098228	-0.067819129	-0.038969699	0.014220327	-0.005311428	0.003291196	-0.005519078	0.001786339	0.002852512	-0.009929022	-0.005519078	0.003291196	-0.005519078	0.001786339	0.002852512	0.002852512	0.002852512	-0.009929022	0.002852512	-0.023185155	0.001398947	0.028312941	0.041833242	0.044466312	-0.023185155	0.001398947	0.028312941	0.041833242	0.044466312	0.048225587	0.053203397	0.050539077	0.047916677	0.031158359	0.001398947	0.028312941	0.041833242	0.044466312	0.048225587	0.053203397	0.050539077	0.047916677	0.031158359	0.001786339	0.002852512	-0.009294763
29009	29009	0.104020535	0.099073926	0.085456738	0.061830569	0.058538436	0.060785835	0.065180046	0.111025393	0.068843596	0.038579384	0.027823333	0.02567776	0.031481221	0.100735156	0.027823333	0.038579384	0.027823333	0.02567776	0.031481221	0.031481221	0.031481221	0.100735156	0.031481221	0.076974464	0.074082412	0.060262608	0.063209541	0.069308392	0.076974464	0.074082412	0.060262608	0.063209541	0.069308392	0.07070654	0.084833757	0.112910864	0.136242552	0.152307042	0.074082412	0.060262608	0.063209541	0.069308392	0.07070654	0.084833757	0.112910864	0.136242552	0.152307042	0.02567776	0.031481221	0.060785835	0.065180046	0.076974464	0.074082412	0.060262608	0.063209541	0.069308392	0.104020535	0.036702958	0.050916542	0.049556276	0.039159493	0.02244416	0.031481221	0.049556276	0.050916542	0.049556276	0.039159493	0.02244416	0.02244416	0.02244416	0.031481221	0.02244416	0.07070654	0.084833757	0.112910864	0.136242552	0.152307042	0.07070654	0.084833757	0.112910864	0.136242552	0.152307042	0.141942162	0.133060672	0.100735156	0.068843596	0.038579384	0.084833757	0.112910864	0.136242552	0.152307042	0.141942162	0.133060672	0.100735156	0.068843596	0.038579384	0.039159493	0.02244416	0.008954989
29011	29011	0.027738415	0.039855273	0.033719739	0.035016463	0.015423564	0.008200019	-0.002750301	0.044960804	0.048351734	0.044577197	0.046609445	0.042115645	0.035152037	0.054102795	0.046609445	0.044577197	0.046609445	0.042115645	0.035152037	0.035152037	0.035152037	0.054102795	0.035152037	0.019471365	-0.00569303	-0.012585425	-0.004576667	0.019182286	0.019471365	-0.00569303	-0.012585425	-0.004576667	0.019182286	0.018669409	0.027035699	0.047139786	0.052747776	0.055680554	-0.00569303	-0.012585425	-0.004576667	0.019182286	0.018669409	0.027035699	0.047139786	0.052747776	0.055680554	0.042115645	0.035152037	0.008200019	-0.002750301	0.019471365	-0.00569303	-0.012585425	-0.004576667	0.019182286	0.027738415	0.034018485	0.022451832	-0.000861091	-0.026262631	-0.038358709	0.035152037	-0.000861091	0.022451832	-0.000861091	-0.026262631	-0.038358709	-0.038358709	-0.038358709	0.035152037	-0.038358709	0.018669409	0.027035699	0.047139786	0.052747776	0.055680554	0.018669409	0.027035699	0.047139786	0.052747776	0.055680554	0.048200078	0.057638004	0.054102795	0.048351734	0.044577197	0.027035699	0.047139786	0.052747776	0.055680554	0.048200078	0.057638004	0.054102795	0.048351734	0.044577197	-0.026262631	-0.038358709	-0.046050394
29013	29013	-0.040354507	-0.036032017	-0.061902744	-0.020202707	-0.005438795	-0.024811043	-0.021579853	0.066072403	0.059521189	0.053422626	0.060341723	0.058923749	0.04066839	0.059064007	0.060341723	0.053422626	0.060341723	0.058923749	0.04066839	0.04066839	0.04066839	0.059064007	0.04066839	0.000390498	-0.007472336	-0.020941476	-0.030102168	-0.013479508	0.000390498	-0.007472336	-0.020941476	-0.030102168	-0.013479508	-0.010334319	-0.005251057	0.013212467	0.048704372	0.052923766	-0.007472336	-0.020941476	-0.030102168	-0.013479508	-0.010334319	-0.005251057	0.013212467	0.048704372	0.052923766	0.058923749	0.04066839	-0.024811043	-0.021579853	0.000390498	-0.007472336	-0.020941476	-0.030102168	-0.013479508	-0.040354507	0.024663402	0.023063916	0.010527029	0.004955845	-0.002578227	0.04066839	0.010527029	0.023063916	0.010527029	0.004955845	-0.002578227	-0.002578227	-0.002578227	0.04066839	-0.002578227	-0.010334319	-0.005251057	0.013212467	0.048704372	0.052923766	-0.010334319	-0.005251057	0.013212467	0.048704372	0.052923766	0.051447786	0.047287883	0.059064007	0.059521189	0.053422626	-0.005251057	0.013212467	0.048704372	0.052923766	0.051447786	0.047287883	0.059064007	0.059521189	0.053422626	0.004955845	-0.002578227	-0.003921918
29015	29015	0.104465301	0.103202301	0.100756002	0.110006591	0.109918775	0.047779149	0.070266228	0.10971215	0.115148734	0.089087841	0.077832469	0.082495331	0.078657505	0.122758814	0.077832469	0.089087841	0.077832469	0.082495331	0.078657505	0.078657505	0.078657505	0.122758814	0.078657505	0.068707132	0.073787195	0.081868426	0.088924129	0.085189424	0.068707132	0.073787195	0.081868426	0.088924129	0.085189424	0.091617204	0.097947042	0.103058082	0.095186256	0.124133264	0.073787195	0.081868426	0.088924129	0.085189424	0.091617204	0.097947042	0.103058082	0.095186256	0.124133264	0.082495331	0.078657505	0.047779149	0.070266228	0.068707132	0.073787195	0.081868426	0.088924129	0.085189424	0.104465301	0.082855951	0.074727684	0.078537052	0.056707595	0.03536209	0.078657505	0.078537052	0.074727684	0.078537052	0.056707595	0.03536209	0.03536209	0.03536209	0.078657505	0.03536209	0.091617204	0.097947042	0.103058082	0.095186256	0.124133264	0.091617204	0.097947042	0.103058082	0.095186256	0.124133264	0.133048617	0.130475642	0.122758814	0.115148734	0.089087841	0.097947042	0.103058082	0.095186256	0.124133264	0.133048617	0.130475642	0.122758814	0.115148734	0.089087841	0.056707595	0.03536209	0.022225489
29017	29017	0.043702768	0.053632155	0.01243969	0.014528576	0.009190522	0.006186583	0.005881519	0.101967216	0.069959792	0.073745134	0.071554803	0.06522693	0.044089713	0.065329348	0.071554803	0.073745134	0.071554803	0.06522693	0.044089713	0.044089713	0.044089713	0.065329348	0.044089713	0.031389897	0.028912353	0.025368902	0.027281764	0.027871744	0.031389897	0.028912353	0.025368902	0.027281764	0.027871744	0.024885081	0.035894137	0.055369802	0.051982292	0.065496364	0.028912353	0.025368902	0.027281764	0.027871744	0.024885081	0.035894137	0.055369802	0.051982292	0.065496364	0.06522693	0.044089713	0.006186583	0.005881519	0.031389897	0.028912353	0.025368902	0.027281764	0.027871744	0.043702768	0.034189272	0.016297255	0.015007705	0.002335979	-0.001207778	0.044089713	0.015007705	0.016297255	0.015007705	0.002335979	-0.001207778	-0.001207778	-0.001207778	0.044089713	-0.001207778	0.024885081	0.035894137	0.055369802	0.051982292	0.065496364	0.024885081	0.035894137	0.055369802	0.051982292	0.065496364	0.065598755	0.059312751	0.065329348	0.069959792	0.073745134	0.035894137	0.055369802	0.051982292	0.065496364	0.065598755	0.059312751	0.065329348	0.069959792	0.073745134	0.002335979	-0.001207778	-0.010077886
29019	29019	0.126862742	0.099058276	0.090242672	0.066654749	0.068104262	0.03915354	0.037293955	0.090687507	0.079748503	0.073678861	0.071542152	0.075632869	0.080686772	0.087748652	0.071542152	0.073678861	0.071542152	0.075632869	0.080686772	0.080686772	0.080686772	0.087748652	0.080686772	0.041430599	0.054190199	0.061585878	0.0738019	0.082554448	0.041430599	0.054190199	0.061585878	0.0738019	0.082554448	0.091330045	0.09584968	0.099625886	0.106609436	0.108467578	0.054190199	0.061585878	0.0738019	0.082554448	0.091330045	0.09584968	0.099625886	0.106609436	0.108467578	0.075632869	0.080686772	0.03915354	0.037293955	0.041430599	0.054190199	0.061585878	0.0738019	0.082554448	0.126862742	0.09029542	0.100460739	0.101118259	0.100180677	0.099567978	0.080686772	0.101118259	0.100460739	0.101118259	0.100180677	0.099567978	0.099567978	0.099567978	0.080686772	0.099567978	0.091330045	0.09584968	0.099625886	0.106609436	0.108467578	0.091330045	0.09584968	0.099625886	0.106609436	0.108467578	0.10732966	0.097114961	0.087748652	0.079748503	0.073678861	0.09584968	0.099625886	0.106609436	0.108467578	0.10732966	0.097114961	0.087748652	0.079748503	0.073678861	0.100180677	0.099567978	0.092424518
29021	29021	-0.002038226	-0.021218298	-0.03325928	-0.031761427	-0.034139919	-0.031917849	-0.023490505	0.010451304	0.021389183	0.018347847	0.013882284	0.006787687	0.005092034	0.012294611	0.013882284	0.018347847	0.013882284	0.006787687	0.005092034	0.005092034	0.005092034	0.012294611	0.005092034	-0.021780615	-0.029226137	-0.026028777	-0.020953261	-0.017046306	-0.021780615	-0.029226137	-0.026028777	-0.020953261	-0.017046306	-0.002680522	0.015032691	0.015722076	0.01377258	0.011850385	-0.029226137	-0.026028777	-0.020953261	-0.017046306	-0.002680522	0.015032691	0.015722076	0.01377258	0.011850385	0.006787687	0.005092034	-0.031917849	-0.023490505	-0.021780615	-0.029226137	-0.026028777	-0.020953261	-0.017046306	-0.002038226	0.002155648	0.005991824	0.019716695	0.027900136	0.036450244	0.005092034	0.019716695	0.005991824	0.019716695	0.027900136	0.036450244	0.036450244	0.036450244	0.005092034	0.036450244	-0.002680522	0.015032691	0.015722076	0.01377258	0.011850385	-0.002680522	0.015032691	0.015722076	0.01377258	0.011850385	0.007595872	0.006928502	0.012294611	0.021389183	0.018347847	0.015032691	0.015722076	0.01377258	0.011850385	0.007595872	0.006928502	0.012294611	0.021389183	0.018347847	0.027900136	0.036450244	0.030476226
29023	29023	0.008358893	-0.00538857	-0.015735052	-0.004324559	0.018450466	0.019973107	0.013730915	0.101482956	0.010142874	0.004196171	0.007258185	0.005045407	0.012885244	0.017293627	0.007258185	0.004196171	0.007258185	0.005045407	0.012885244	0.012885244	0.012885244	0.017293627	0.012885244	0.021819813	0.008447085	-0.00452219	0.009826056	0.028408148	0.021819813	0.008447085	-0.00452219	0.009826056	0.028408148	0.032429459	0.049710627	0.047139067	0.039133618	0.032108896	0.008447085	-0.00452219	0.009826056	0.028408148	0.032429459	0.049710627	0.047139067	0.039133618	0.032108896	0.005045407	0.012885244	0.019973107	0.013730915	0.021819813	0.008447085	-0.00452219	0.009826056	0.028408148	0.008358893	0.02823143	0.033921142	0.025032265	0.029229938	0.028685768	0.012885244	0.025032265	0.033921142	0.025032265	0.029229938	0.028685768	0.028685768	0.028685768	0.012885244	0.028685768	0.032429459	0.049710627	0.047139067	0.039133618	0.032108896	0.032429459	0.049710627	0.047139067	0.039133618	0.032108896	0.027249778	0.020165805	0.017293627	0.010142874	0.004196171	0.049710627	0.047139067	0.039133618	0.032108896	0.027249778	0.020165805	0.017293627	0.010142874	0.004196171	0.029229938	0.028685768	0.019197797
29025	29025	-0.03633048	-0.036799947	-0.041062163	-0.057085294	-0.067446557	-0.046866937	-0.038206094	0.067926273	0.047810143	0.046245104	0.03557732	0.037971494	0.034163102	0.036184967	0.03557732	0.046245104	0.03557732	0.037971494	0.034163102	0.034163102	0.034163102	0.036184967	0.034163102	-0.018179078	0.000478469	0.017918825	0.015748357	0.012141761	-0.018179078	0.000478469	0.017918825	0.015748357	0.012141761	0.014404154	0.010587145	0.025070459	0.020307664	0.027111514	0.000478469	0.017918825	0.015748357	0.012141761	0.014404154	0.010587145	0.025070459	0.020307664	0.027111514	0.037971494	0.034163102	-0.046866937	-0.038206094	-0.018179078	0.000478469	0.017918825	0.015748357	0.012141761	-0.03633048	0.032664017	0.036736378	0.038407845	0.022366013	0.014520287	0.034163102	0.038407845	0.036736378	0.038407845	0.022366013	0.014520287	0.014520287	0.014520287	0.034163102	0.014520287	0.014404154	0.010587145	0.025070459	0.020307664	0.027111514	0.014404154	0.010587145	0.025070459	0.020307664	0.027111514	0.030725098	0.041716163	0.036184967	0.047810143	0.046245104	0.010587145	0.025070459	0.020307664	0.027111514	0.030725098	0.041716163	0.036184967	0.047810143	0.046245104	0.022366013	0.014520287	0.017001211
