cofip_sub	cofip_nbr	gt80_aginc_lag	gt81_aginc_lag	gt82_aginc_lag	gt83_aginc_lag	gt84_aginc_lag	gt85_aginc_lag	gt86_aginc_lag	ft75_aginc_lag	sb00_aginc_lag	sb01_aginc_lag	sb02_aginc_lag	sb03_aginc_lag	sb04_aginc_lag	ne99_aginc_lag	ne02_aginc_lag	bh01_aginc_lag	bh02_aginc_lag	bh03_aginc_lag	bh04_aginc_lag	frng04_aginc_lag	frsg04_aginc_lag	PRI99_aginc_lag	PRI04_aginc_lag	CEDp87_aginc_lag	CEDp88_aginc_lag	CEDp89_aginc_lag	CEDp90_aginc_lag	CEDp91_aginc_lag	CEDc87_aginc_lag	CEDc88_aginc_lag	CEDc89_aginc_lag	CEDc90_aginc_lag	CEDc91_aginc_lag	CEDc92_aginc_lag	CEDc93_aginc_lag	CEDc94_aginc_lag	CEDc95_aginc_lag	CEDc96_aginc_lag	CEDpi88_aginc_lag	CEDpi89_aginc_lag	CEDpi90_aginc_lag	CEDpi91_aginc_lag	CEDpi92_aginc_lag	CEDpi93_aginc_lag	CEDpi94_aginc_lag	CEDpi95_aginc_lag	CEDpi96_aginc_lag	TF03_aginc_lag	TF04_aginc_lag	gt80_aginc_lead	gt81_aginc_lead	gt82_aginc_lead	gt83_aginc_lead	gt84_aginc_lead	gt85_aginc_lead	gt86_aginc_lead	ft75_aginc_lead	sb00_aginc_lead	sb01_aginc_lead	sb02_aginc_lead	sb03_aginc_lead	sb04_aginc_lead	ne99_aginc_lead	ne02_aginc_lead	bh01_aginc_lead	bh02_aginc_lead	bh03_aginc_lead	bh04_aginc_lead	frng04_aginc_lead	frsg04_aginc_lead	PRI99_aginc_lead	PRI04_aginc_lead	CEDp87_aginc_lead	CEDp88_aginc_lead	CEDp89_aginc_lead	CEDp90_aginc_lead	CEDp91_aginc_lead	CEDc87_aginc_lead	CEDc88_aginc_lead	CEDc89_aginc_lead	CEDc90_aginc_lead	CEDc91_aginc_lead	CEDc92_aginc_lead	CEDc93_aginc_lead	CEDc94_aginc_lead	CEDc95_aginc_lead	CEDc96_aginc_lead	CEDpi88_aginc_lead	CEDpi89_aginc_lead	CEDpi90_aginc_lead	CEDpi91_aginc_lead	CEDpi92_aginc_lead	CEDpi93_aginc_lead	CEDpi94_aginc_lead	CEDpi95_aginc_lead	CEDpi96_aginc_lead	TF03_aginc_lead	TF04_aginc_lead	outofsample_aginc_lead
37179	37179	0.676644751	0.588588363	0.53690971	0.45919055	0.544180596	0.52468319	0.501510156	0.501374134	0.529988334	0.574677033	0.472250328	0.405492925	0.386077156	0.496500524	0.472250328	0.574677033	0.472250328	0.405492925	0.386077156	0.386077156	0.386077156	0.496500524	0.386077156	0.495479542	0.536074382	0.381123319	0.34361014	0.319489794	0.495479542	0.536074382	0.381123319	0.34361014	0.319489794	0.345728593	0.280529479	0.289535812	0.339124616	0.383646706	0.536074382	0.381123319	0.34361014	0.319489794	0.345728593	0.280529479	0.289535812	0.339124616	0.383646706	0.405492925	0.386077156	0.52468319	0.501510156	0.495479542	0.536074382	0.381123319	0.34361014	0.319489794	0.676644751	0.378215232	0.372923157	0.459869797	0.454499484	0.340712462	0.386077156	0.459869797	0.372923157	0.459869797	0.454499484	0.340712462	0.340712462	0.340712462	0.386077156	0.340712462	0.345728593	0.280529479	0.289535812	0.339124616	0.383646706	0.345728593	0.280529479	0.289535812	0.339124616	0.383646706	0.403075044	0.459269985	0.496500524	0.529988334	0.574677033	0.280529479	0.289535812	0.339124616	0.383646706	0.403075044	0.459269985	0.496500524	0.529988334	0.574677033	0.454499484	0.340712462	0.280589966
37181	37181	0.385315778	0.335374046	0.34314111	0.30882444	0.371857744	0.402726937	0.372411109	0.368770361	0.299636394	0.30602046	0.233468186	0.187441391	0.136603183	0.275714478	0.233468186	0.30602046	0.233468186	0.187441391	0.136603183	0.136603183	0.136603183	0.275714478	0.136603183	0.40777514	0.432856584	0.383963654	0.354147726	0.286366143	0.40777514	0.432856584	0.383963654	0.354147726	0.286366143	0.282073859	0.234258816	0.217790725	0.198504883	0.223847723	0.432856584	0.383963654	0.354147726	0.286366143	0.282073859	0.234258816	0.217790725	0.198504883	0.223847723	0.187441391	0.136603183	0.402726937	0.372411109	0.40777514	0.432856584	0.383963654	0.354147726	0.286366143	0.385315778	0.097684659	0.106194503	0.135871604	0.154406491	0.08688163	0.136603183	0.135871604	0.106194503	0.135871604	0.154406491	0.08688163	0.08688163	0.08688163	0.136603183	0.08688163	0.282073859	0.234258816	0.217790725	0.198504883	0.223847723	0.282073859	0.234258816	0.217790725	0.198504883	0.223847723	0.223539908	0.24687444	0.275714478	0.299636394	0.30602046	0.234258816	0.217790725	0.198504883	0.223847723	0.223539908	0.24687444	0.275714478	0.299636394	0.30602046	0.154406491	0.08688163	0.077236513
37183	37183	0.61361247	0.596348403	0.575410501	0.571381228	0.591918477	0.634881726	0.635632507	0.55170493	0.505337657	0.466482007	0.376376237	0.294904274	0.271359193	0.467633067	0.376376237	0.466482007	0.376376237	0.294904274	0.271359193	0.271359193	0.271359193	0.467633067	0.271359193	0.63720756	0.596989977	0.518888295	0.445888259	0.403550479	0.63720756	0.596989977	0.518888295	0.445888259	0.403550479	0.416747315	0.410021758	0.400972943	0.40895461	0.441026447	0.596989977	0.518888295	0.445888259	0.403550479	0.416747315	0.410021758	0.400972943	0.40895461	0.441026447	0.294904274	0.271359193	0.634881726	0.635632507	0.63720756	0.596989977	0.518888295	0.445888259	0.403550479	0.61361247	0.204600169	0.246849223	0.309856522	0.326735057	0.226740205	0.271359193	0.309856522	0.246849223	0.309856522	0.326735057	0.226740205	0.226740205	0.226740205	0.271359193	0.226740205	0.416747315	0.410021758	0.400972943	0.40895461	0.441026447	0.416747315	0.410021758	0.400972943	0.40895461	0.441026447	0.430351687	0.452573683	0.467633067	0.505337657	0.466482007	0.410021758	0.400972943	0.40895461	0.441026447	0.430351687	0.452573683	0.467633067	0.505337657	0.466482007	0.326735057	0.226740205	0.216355058
37185	37185	0.589014302	0.50625053	0.438470935	0.25791029	0.358197026	0.208823383	0.164247628	0.438109686	0.24454845	0.256930402	0.109204002	0.109281643	0.146935733	0.279841259	0.109204002	0.256930402	0.109204002	0.109281643	0.146935733	0.146935733	0.146935733	0.279841259	0.146935733	0.293112265	0.367746444	0.296379007	0.356462949	0.323315365	0.293112265	0.367746444	0.296379007	0.356462949	0.323315365	0.348788708	0.361331752	0.328854002	0.332423611	0.308612753	0.367746444	0.296379007	0.356462949	0.323315365	0.348788708	0.361331752	0.328854002	0.332423611	0.308612753	0.109281643	0.146935733	0.208823383	0.164247628	0.293112265	0.367746444	0.296379007	0.356462949	0.323315365	0.589014302	0.104231113	0.100791906	0.173067965	0.172011745	0.06154715	0.146935733	0.173067965	0.100791906	0.173067965	0.172011745	0.06154715	0.06154715	0.06154715	0.146935733	0.06154715	0.348788708	0.361331752	0.328854002	0.332423611	0.308612753	0.348788708	0.361331752	0.328854002	0.332423611	0.308612753	0.297537993	0.277355475	0.279841259	0.24454845	0.256930402	0.361331752	0.328854002	0.332423611	0.308612753	0.297537993	0.277355475	0.279841259	0.24454845	0.256930402	0.172011745	0.06154715	0.055171958
37187	37187	0.294536734	0.207920197	0.160892997	0.082550193	0.254700072	0.240290073	0.314729351	0.463530886	0.126677478	0.114975652	0.077702289	0.179272101	0.169721838	0.001233338	0.077702289	0.114975652	0.077702289	0.179272101	0.169721838	0.169721838	0.169721838	0.001233338	0.169721838	0.381075616	0.546656731	0.319116684	0.351930216	0.323008262	0.381075616	0.546656731	0.319116684	0.351930216	0.323008262	0.317668418	0.200282492	0.280246125	0.214879263	0.156064048	0.546656731	0.319116684	0.351930216	0.323008262	0.317668418	0.200282492	0.280246125	0.214879263	0.156064048	0.179272101	0.169721838	0.240290073	0.314729351	0.381075616	0.546656731	0.319116684	0.351930216	0.323008262	0.294536734	0.100097168	0.098788119	0.074752207	0.043152717	-0.005150088	0.169721838	0.074752207	0.098788119	0.074752207	0.043152717	-0.005150088	-0.005150088	-0.005150088	0.169721838	-0.005150088	0.317668418	0.200282492	0.280246125	0.214879263	0.156064048	0.317668418	0.200282492	0.280246125	0.214879263	0.156064048	0.120704472	0.024631054	0.001233338	0.126677478	0.114975652	0.200282492	0.280246125	0.214879263	0.156064048	0.120704472	0.024631054	0.001233338	0.126677478	0.114975652	0.043152717	-0.005150088	-0.070449988
37189	37189	0.551720557	0.534708976	0.434802181	0.400915976	0.466902525	0.473460106	0.475095056	0.491502426	0.254956814	0.308571838	0.295568884	0.233651863	0.244394609	0.250163793	0.295568884	0.308571838	0.295568884	0.233651863	0.244394609	0.244394609	0.244394609	0.250163793	0.244394609	0.506421981	0.509005849	0.469150956	0.482680449	0.349823138	0.506421981	0.509005849	0.469150956	0.482680449	0.349823138	0.374088245	0.369719162	0.359688739	0.32048193	0.330367346	0.509005849	0.469150956	0.482680449	0.349823138	0.374088245	0.369719162	0.359688739	0.32048193	0.330367346	0.233651863	0.244394609	0.473460106	0.475095056	0.506421981	0.509005849	0.469150956	0.482680449	0.349823138	0.551720557	0.239591654	0.246184124	0.24860827	0.254562898	0.162102748	0.244394609	0.24860827	0.246184124	0.24860827	0.254562898	0.162102748	0.162102748	0.162102748	0.244394609	0.162102748	0.374088245	0.369719162	0.359688739	0.32048193	0.330367346	0.374088245	0.369719162	0.359688739	0.32048193	0.330367346	0.27845017	0.279170083	0.250163793	0.254956814	0.308571838	0.369719162	0.359688739	0.32048193	0.330367346	0.27845017	0.279170083	0.250163793	0.254956814	0.308571838	0.254562898	0.162102748	0.106372561
37191	37191	0.393238926	0.381393756	0.393893665	0.328706326	0.40908062	0.378499175	0.336438422	0.469229464	0.200700234	0.188233739	0.185695547	0.181195	0.19799924	0.184172268	0.185695547	0.188233739	0.185695547	0.181195	0.19799924	0.19799924	0.19799924	0.184172268	0.19799924	0.322431652	0.332324509	0.252092443	0.321775058	0.331826952	0.322431652	0.332324509	0.252092443	0.321775058	0.331826952	0.37776841	0.359420712	0.34770647	0.280653112	0.277428041	0.332324509	0.252092443	0.321775058	0.331826952	0.37776841	0.359420712	0.34770647	0.280653112	0.277428041	0.181195	0.19799924	0.378499175	0.336438422	0.322431652	0.332324509	0.252092443	0.321775058	0.331826952	0.393238926	0.181110298	0.18616465	0.203836822	0.209369749	0.124920531	0.19799924	0.203836822	0.18616465	0.203836822	0.209369749	0.124920531	0.124920531	0.124920531	0.19799924	0.124920531	0.37776841	0.359420712	0.34770647	0.280653112	0.277428041	0.37776841	0.359420712	0.34770647	0.280653112	0.277428041	0.222584582	0.195507712	0.184172268	0.200700234	0.188233739	0.359420712	0.34770647	0.280653112	0.277428041	0.222584582	0.195507712	0.184172268	0.200700234	0.188233739	0.209369749	0.124920531	0.112399546
37193	37193	0.467897445	0.418989376	0.259504516	0.344825461	0.448839116	0.402392677	0.407472887	0.533122784	0.287862807	0.293803298	0.149646852	0.056599816	0.119714246	0.264130051	0.149646852	0.293803298	0.149646852	0.056599816	0.119714246	0.119714246	0.119714246	0.264130051	0.119714246	0.47516542	0.42910774	0.316214176	0.329708878	0.242640966	0.47516542	0.42910774	0.316214176	0.329708878	0.242640966	0.242334549	0.221533088	0.223479347	0.215423074	0.227029209	0.42910774	0.316214176	0.329708878	0.242640966	0.242334549	0.221533088	0.223479347	0.215423074	0.227029209	0.056599816	0.119714246	0.402392677	0.407472887	0.47516542	0.42910774	0.316214176	0.329708878	0.242640966	0.467897445	0.158724625	0.157686825	0.225020019	0.20807622	0.021538413	0.119714246	0.225020019	0.157686825	0.225020019	0.20807622	0.021538413	0.021538413	0.021538413	0.119714246	0.021538413	0.242334549	0.221533088	0.223479347	0.215423074	0.227029209	0.242334549	0.221533088	0.223479347	0.215423074	0.227029209	0.227288266	0.260847616	0.264130051	0.287862807	0.293803298	0.221533088	0.223479347	0.215423074	0.227029209	0.227288266	0.260847616	0.264130051	0.287862807	0.293803298	0.20807622	0.021538413	-0.059246568
37195	37195	0.489671913	0.484203535	0.457173824	0.35539462	0.404050141	0.382215304	0.320478189	0.556779332	0.257727681	0.269263987	0.242208022	0.202950311	0.194391275	0.237811167	0.242208022	0.269263987	0.242208022	0.202950311	0.194391275	0.194391275	0.194391275	0.237811167	0.194391275	0.348140041	0.373897901	0.288301187	0.250779001	0.227184487	0.348140041	0.373897901	0.288301187	0.250779001	0.227184487	0.253764821	0.219441873	0.226739352	0.227612227	0.230152078	0.373897901	0.288301187	0.250779001	0.227184487	0.253764821	0.219441873	0.226739352	0.227612227	0.230152078	0.202950311	0.194391275	0.382215304	0.320478189	0.348140041	0.373897901	0.288301187	0.250779001	0.227184487	0.489671913	0.201182361	0.191751573	0.208598872	0.215569005	0.118922254	0.194391275	0.208598872	0.191751573	0.208598872	0.215569005	0.118922254	0.118922254	0.118922254	0.194391275	0.118922254	0.253764821	0.219441873	0.226739352	0.227612227	0.230152078	0.253764821	0.219441873	0.226739352	0.227612227	0.230152078	0.194015445	0.208459246	0.237811167	0.257727681	0.269263987	0.219441873	0.226739352	0.227612227	0.230152078	0.194015445	0.208459246	0.237811167	0.257727681	0.269263987	0.215569005	0.118922254	0.073121859
37197	37197	0.459919464	0.455859456	0.396891714	0.348164304	0.401427976	0.403507413	0.330298892	0.477017799	0.280062494	0.196401852	0.121662344	0.110691072	0.13322536	0.272043175	0.121662344	0.196401852	0.121662344	0.110691072	0.13322536	0.13322536	0.13322536	0.272043175	0.13322536	0.420332654	0.474570525	0.427825738	0.365596622	0.348906079	0.420332654	0.474570525	0.427825738	0.365596622	0.348906079	0.315649679	0.25335207	0.264893107	0.274373758	0.322918853	0.474570525	0.427825738	0.365596622	0.348906079	0.315649679	0.25335207	0.264893107	0.274373758	0.322918853	0.110691072	0.13322536	0.403507413	0.330298892	0.420332654	0.474570525	0.427825738	0.365596622	0.348906079	0.459919464	0.135503339	0.148207263	0.175526198	0.154496116	0.053572787	0.13322536	0.175526198	0.148207263	0.175526198	0.154496116	0.053572787	0.053572787	0.053572787	0.13322536	0.053572787	0.315649679	0.25335207	0.264893107	0.274373758	0.322918853	0.315649679	0.25335207	0.264893107	0.274373758	0.322918853	0.317644564	0.310418231	0.272043175	0.280062494	0.196401852	0.25335207	0.264893107	0.274373758	0.322918853	0.317644564	0.310418231	0.272043175	0.280062494	0.196401852	0.154496116	0.053572787	0.011134754
37199	37199	0.508721254	0.402230027	0.301103664	0.251901216	0.346382871	0.439293974	0.598094051	0.54844539	0.314237286	0.221389283	0.091308915	0.023797279	0.001459202	0.290162716	0.091308915	0.221389283	0.091308915	0.023797279	0.001459202	0.001459202	0.001459202	0.290162716	0.001459202	0.682282999	0.654263969	0.537453843	0.333978355	0.147853866	0.682282999	0.654263969	0.537453843	0.333978355	0.147853866	0.117295848	0.118774191	0.186403792	0.235300194	0.263490446	0.654263969	0.537453843	0.333978355	0.147853866	0.117295848	0.118774191	0.186403792	0.235300194	0.263490446	0.023797279	0.001459202	0.439293974	0.598094051	0.682282999	0.654263969	0.537453843	0.333978355	0.147853866	0.508721254	0.048619269	0.129147266	0.164193264	0.136341545	0.019619787	0.001459202	0.164193264	0.129147266	0.164193264	0.136341545	0.019619787	0.019619787	0.019619787	0.001459202	0.019619787	0.117295848	0.118774191	0.186403792	0.235300194	0.263490446	0.117295848	0.118774191	0.186403792	0.235300194	0.263490446	0.295295406	0.31658837	0.290162716	0.314237286	0.221389283	0.118774191	0.186403792	0.235300194	0.263490446	0.295295406	0.31658837	0.290162716	0.314237286	0.221389283	0.136341545	0.019619787	-0.059796496
38000	38000	0.05845524	0.417179219	0.446890588	0.217751588	0.313033512	0.515404135	0.215398951	0.707391449	0.316467144	0.1958982	0.29240189	0.283748825	0.291535006	0.197672814	0.29240189	0.1958982	0.29240189	0.283748825	0.291535006	0.291535006	0.291535006	0.197672814	0.291535006	0.231551925	0.046954208	0.084353426	0.154752369	0.170836986	0.231551925	0.046954208	0.084353426	0.154752369	0.170836986	0.239454605	0.359723215	0.344456114	0.210814294	0.345692817	0.046954208	0.084353426	0.154752369	0.170836986	0.239454605	0.359723215	0.344456114	0.210814294	0.345692817	0.283748825	0.291535006	0.515404135	0.215398951	0.231551925	0.046954208	0.084353426	0.154752369	0.170836986	0.05845524	0.273507	0.265613146	0.330781534	0.338295438	0.298048473	0.291535006	0.330781534	0.265613146	0.330781534	0.338295438	0.298048473	0.298048473	0.298048473	0.291535006	0.298048473	0.239454605	0.359723215	0.344456114	0.210814294	0.345692817	0.239454605	0.359723215	0.344456114	0.210814294	0.345692817	0.154782964	0.2965551	0.197672814	0.316467144	0.1958982	0.359723215	0.344456114	0.210814294	0.345692817	0.154782964	0.2965551	0.197672814	0.316467144	0.1958982	0.338295438	0.298048473	0.340062316
38001	38001	-0.328451356	0.377534484	0.119423725	0.153709514	0.293424729	0.468447898	0.122789465	0.408672524	0.467387635	0.17047474	0.17518479	0.50669294	0.325172103	0.17729145	0.17518479	0.17047474	0.17518479	0.50669294	0.325172103	0.325172103	0.325172103	0.17729145	0.325172103	0.361611132	-0.127525872	-0.066370869	0.150794019	0.00387534	0.361611132	-0.127525872	-0.066370869	0.150794019	0.00387534	0.255852879	0.501784092	0.168113487	0.016010194	0.362117027	-0.127525872	-0.066370869	0.150794019	0.00387534	0.255852879	0.501784092	0.168113487	0.016010194	0.362117027	0.50669294	0.325172103	0.468447898	0.122789465	0.361611132	-0.127525872	-0.066370869	0.150794019	0.00387534	-0.328451356	0.300457958	0.230514003	0.666005179	0.017315986	0.302935178	0.325172103	0.666005179	0.230514003	0.666005179	0.017315986	0.302935178	0.302935178	0.302935178	0.325172103	0.302935178	0.255852879	0.501784092	0.168113487	0.016010194	0.362117027	0.255852879	0.501784092	0.168113487	0.016010194	0.362117027	-0.277787615	-0.063266877	0.17729145	0.467387635	0.17047474	0.501784092	0.168113487	0.016010194	0.362117027	-0.277787615	-0.063266877	0.17729145	0.467387635	0.17047474	0.017315986	0.302935178	0.307190485
38003	38003	-0.744767853	0.0257649	0.239888236	-0.371726968	0.100879149	0.895487514	0.379243882	0.771404365	0.417609174	0.037804767	0.369213375	0.269383634	0.376222347	0.091152629	0.369213375	0.037804767	0.369213375	0.269383634	0.376222347	0.376222347	0.376222347	0.091152629	0.376222347	0.285945793	0.05667607	0.007914144	0.321158685	0.225410451	0.285945793	0.05667607	0.007914144	0.321158685	0.225410451	0.257578454	0.459717069	0.386589452	-0.010949653	0.401994707	0.05667607	0.007914144	0.321158685	0.225410451	0.257578454	0.459717069	0.386589452	-0.010949653	0.401994707	0.269383634	0.376222347	0.895487514	0.379243882	0.285945793	0.05667607	0.007914144	0.321158685	0.225410451	-0.744767853	0.239102565	0.26723155	0.395939195	0.512521454	0.312646254	0.376222347	0.395939195	0.26723155	0.395939195	0.512521454	0.312646254	0.312646254	0.312646254	0.376222347	0.312646254	0.257578454	0.459717069	0.386589452	-0.010949653	0.401994707	0.257578454	0.459717069	0.386589452	-0.010949653	0.401994707	-0.070845297	0.408041003	0.091152629	0.417609174	0.037804767	0.459717069	0.386589452	-0.010949653	0.401994707	-0.070845297	0.408041003	0.091152629	0.417609174	0.037804767	0.512521454	0.312646254	0.462177314
38005	38005	-1.203245082	-0.051858877	0.682668802	-0.342928293	0.266684499	1.429684532	0.348293853	1.009875548	0.40330118	0.018540141	0.471509545	0.5271194	0.439763723	-0.059105494	0.471509545	0.018540141	0.471509545	0.5271194	0.439763723	0.439763723	0.439763723	-0.059105494	0.439763723	0.079481596	-0.464014999	-0.137566331	0.092480515	0.06591316	0.079481596	-0.464014999	-0.137566331	0.092480515	0.06591316	0.116494708	0.877936029	0.39225401	-0.281853299	0.409360599	-0.464014999	-0.137566331	0.092480515	0.06591316	0.116494708	0.877936029	0.39225401	-0.281853299	0.409360599	0.5271194	0.439763723	1.429684532	0.348293853	0.079481596	-0.464014999	-0.137566331	0.092480515	0.06591316	-1.203245082	0.441038332	0.329340055	0.505173122	0.429745998	0.537207681	0.439763723	0.505173122	0.329340055	0.505173122	0.429745998	0.537207681	0.537207681	0.537207681	0.439763723	0.537207681	0.116494708	0.877936029	0.39225401	-0.281853299	0.409360599	0.116494708	0.877936029	0.39225401	-0.281853299	0.409360599	-0.055188701	0.330328106	-0.059105494	0.40330118	0.018540141	0.877936029	0.39225401	-0.281853299	0.409360599	-0.055188701	0.330328106	-0.059105494	0.40330118	0.018540141	0.429745998	0.537207681	0.451973649
38007	38007	0.56818968	1.078748357	0.760526902	0.256298348	0.143019101	0.186726112	-0.155483279	0.194257721	0.187082532	0.378274056	0.344942696	0.569915801	0.640668022	0.030484028	0.344942696	0.378274056	0.344942696	0.569915801	0.640668022	0.640668022	0.640668022	0.030484028	0.640668022	-0.125910045	-0.51675853	-0.10654199	-0.09531018	-0.122461169	-0.125910045	-0.51675853	-0.10654199	-0.09531018	-0.122461169	-0.097819098	0.652836229	-0.211128307	-0.396365531	-0.307448003	-0.51675853	-0.10654199	-0.09531018	-0.122461169	-0.097819098	0.652836229	-0.211128307	-0.396365531	-0.307448003	0.569915801	0.640668022	0.186726112	-0.155483279	-0.125910045	-0.51675853	-0.10654199	-0.09531018	-0.122461169	0.56818968	1.103641721	0.757335079	1.10511979	0.153690587	0.278818278	0.640668022	1.10511979	0.757335079	1.10511979	0.153690587	0.278818278	0.278818278	0.278818278	0.640668022	0.278818278	-0.097819098	0.652836229	-0.211128307	-0.396365531	-0.307448003	-0.097819098	0.652836229	-0.211128307	-0.396365531	-0.307448003	-0.560380119	-0.425220467	0.030484028	0.187082532	0.378274056	0.652836229	-0.211128307	-0.396365531	-0.307448003	-0.560380119	-0.425220467	0.030484028	0.187082532	0.378274056	0.153690587	0.278818278	0.492702216
38009	38009	-0.731740166	0.111892946	0.300571594	0.011391678	0.433520278	1.121163114	0.427153165	0.859334332	0.402585236	-0.122547843	0.426498032	0.427156763	0.631875608	-0.511785835	0.426498032	-0.122547843	0.426498032	0.427156763	0.631875608	0.631875608	0.631875608	-0.511785835	0.631875608	0.159611905	-0.397209861	0.076301674	-0.059797348	-0.233947862	0.159611905	-0.397209861	0.076301674	-0.059797348	-0.233947862	0.329368908	0.811988318	0.448762412	0.042621525	0.74243052	-0.397209861	0.076301674	-0.059797348	-0.233947862	0.329368908	0.811988318	0.448762412	0.042621525	0.74243052	0.427156763	0.631875608	1.121163114	0.427153165	0.159611905	-0.397209861	0.076301674	-0.059797348	-0.233947862	-0.731740166	0.145602177	0.177592378	0.478504911	0.406055165	0.753320507	0.631875608	0.478504911	0.177592378	0.478504911	0.406055165	0.753320507	0.753320507	0.753320507	0.631875608	0.753320507	0.329368908	0.811988318	0.448762412	0.042621525	0.74243052	0.329368908	0.811988318	0.448762412	0.042621525	0.74243052	-0.117654266	0.103234713	-0.511785835	0.402585236	-0.122547843	0.811988318	0.448762412	0.042621525	0.74243052	-0.117654266	0.103234713	-0.511785835	0.402585236	-0.122547843	0.406055165	0.753320507	0.41963781
38011	38011	-0.164769143	0.370979834	0.091179743	0.079609961	0.210436061	0.273293335	0.077524858	0.807806356	0.441186546	0.326578425	0.137438659	0.297017009	0.355349085	0.159772138	0.137438659	0.326578425	0.137438659	0.297017009	0.355349085	0.355349085	0.355349085	0.159772138	0.355349085	0.398224223	-0.009321291	-0.074202518	0.06007174	-0.085865368	0.398224223	-0.009321291	-0.074202518	0.06007174	-0.085865368	0.010999398	0.39056022	0.20427752	0.105311772	0.243388922	-0.009321291	-0.074202518	0.06007174	-0.085865368	0.010999398	0.39056022	0.20427752	0.105311772	0.243388922	0.297017009	0.355349085	0.273293335	0.077524858	0.398224223	-0.009321291	-0.074202518	0.06007174	-0.085865368	-0.164769143	0.405624287	0.273272653	0.669473061	0.255532604	0.436228847	0.355349085	0.669473061	0.273272653	0.669473061	0.255532604	0.436228847	0.436228847	0.436228847	0.355349085	0.436228847	0.010999398	0.39056022	0.20427752	0.105311772	0.243388922	0.010999398	0.39056022	0.20427752	0.105311772	0.243388922	0.103669354	0.149722789	0.159772138	0.441186546	0.326578425	0.39056022	0.20427752	0.105311772	0.243388922	0.103669354	0.149722789	0.159772138	0.441186546	0.326578425	0.255532604	0.436228847	0.354093116
38013	38013	-0.935705379	0.062695464	0.060757755	0.188798279	0.32840354	0.861266805	0.297017354	0.797309899	0.082926364	-0.498417592	0.05746273	0.370758379	0.353922529	-0.240322656	0.05746273	-0.498417592	0.05746273	0.370758379	0.353922529	0.353922529	0.353922529	-0.240322656	0.353922529	0.236694746	-0.611109474	-0.42139024	0.140152082	-0.416478041	0.236694746	-0.611109474	-0.42139024	0.140152082	-0.416478041	0.275143547	0.71983801	0.661063094	0.0925629	0.731442599	-0.611109474	-0.42139024	0.140152082	-0.416478041	0.275143547	0.71983801	0.661063094	0.0925629	0.731442599	0.370758379	0.353922529	0.861266805	0.297017354	0.236694746	-0.611109474	-0.42139024	0.140152082	-0.416478041	-0.935705379	0.439901651	0.618564081	0.903328374	0.711216322	0.874020137	0.353922529	0.903328374	0.618564081	0.903328374	0.711216322	0.874020137	0.874020137	0.874020137	0.353922529	0.874020137	0.275143547	0.71983801	0.661063094	0.0925629	0.731442599	0.275143547	0.71983801	0.661063094	0.0925629	0.731442599	-0.482510346	-0.088640857	-0.240322656	0.082926364	-0.498417592	0.71983801	0.661063094	0.0925629	0.731442599	-0.482510346	-0.088640857	-0.240322656	0.082926364	-0.498417592	0.711216322	0.874020137	0.220041065
38015	38015	0.607812955	0.575595264	0.51585902	0.440079837	0.351803329	0.303637541	0.223871768	0.662794849	0.292594357	0.352723712	0.38714627	0.359588328	0.364417586	0.280257123	0.38714627	0.352723712	0.38714627	0.359588328	0.364417586	0.364417586	0.364417586	0.280257123	0.364417586	0.208510084	0.148875375	0.178969272	0.233442501	0.257768081	0.208510084	0.148875375	0.178969272	0.233442501	0.257768081	0.29383775	0.328958272	0.323212863	0.305028291	0.302441706	0.148875375	0.178969272	0.233442501	0.257768081	0.29383775	0.328958272	0.323212863	0.305028291	0.302441706	0.359588328	0.364417586	0.303637541	0.223871768	0.208510084	0.148875375	0.178969272	0.233442501	0.257768081	0.607812955	0.351656952	0.294504105	0.276569231	0.254699415	0.203285716	0.364417586	0.276569231	0.294504105	0.276569231	0.254699415	0.203285716	0.203285716	0.203285716	0.364417586	0.203285716	0.29383775	0.328958272	0.323212863	0.305028291	0.302441706	0.29383775	0.328958272	0.323212863	0.305028291	0.302441706	0.24146117	0.276276121	0.280257123	0.292594357	0.352723712	0.328958272	0.323212863	0.305028291	0.302441706	0.24146117	0.276276121	0.280257123	0.292594357	0.352723712	0.254699415	0.203285716	0.235251942
38017	38017	0.390477161	0.444911208	0.417555566	0.270935807	0.313133819	0.427720842	0.340543238	0.627963764	0.410501638	0.353820801	0.356687344	0.306262337	0.306327284	0.355664928	0.356687344	0.353820801	0.356687344	0.306262337	0.306327284	0.306327284	0.306327284	0.355664928	0.306327284	0.379774804	0.333116918	0.312559827	0.331181213	0.320303198	0.379774804	0.333116918	0.312559827	0.331181213	0.320303198	0.317163503	0.319977669	0.366597505	0.321506164	0.359256824	0.333116918	0.312559827	0.331181213	0.320303198	0.317163503	0.319977669	0.366597505	0.321506164	0.359256824	0.306262337	0.306327284	0.427720842	0.340543238	0.379774804	0.333116918	0.312559827	0.331181213	0.320303198	0.390477161	0.264375078	0.281699366	0.285207062	0.337974784	0.254258283	0.306327284	0.285207062	0.281699366	0.285207062	0.337974784	0.254258283	0.254258283	0.254258283	0.306327284	0.254258283	0.317163503	0.319977669	0.366597505	0.321506164	0.359256824	0.317163503	0.319977669	0.366597505	0.321506164	0.359256824	0.320753236	0.389853594	0.355664928	0.410501638	0.353820801	0.319977669	0.366597505	0.321506164	0.359256824	0.320753236	0.389853594	0.355664928	0.410501638	0.353820801	0.337974784	0.254258283	0.26980661
