cofip_sub	cofip_nbr	gt80_avwage_lag	gt81_avwage_lag	gt82_avwage_lag	gt83_avwage_lag	gt84_avwage_lag	gt85_avwage_lag	gt86_avwage_lag	ft75_avwage_lag	sb00_avwage_lag	sb01_avwage_lag	sb02_avwage_lag	sb03_avwage_lag	sb04_avwage_lag	ne99_avwage_lag	ne02_avwage_lag	bh01_avwage_lag	bh02_avwage_lag	bh03_avwage_lag	bh04_avwage_lag	frng04_avwage_lag	frsg04_avwage_lag	PRI99_avwage_lag	PRI04_avwage_lag	CEDp87_avwage_lag	CEDp88_avwage_lag	CEDp89_avwage_lag	CEDp90_avwage_lag	CEDp91_avwage_lag	CEDc87_avwage_lag	CEDc88_avwage_lag	CEDc89_avwage_lag	CEDc90_avwage_lag	CEDc91_avwage_lag	CEDc92_avwage_lag	CEDc93_avwage_lag	CEDc94_avwage_lag	CEDc95_avwage_lag	CEDc96_avwage_lag	CEDpi88_avwage_lag	CEDpi89_avwage_lag	CEDpi90_avwage_lag	CEDpi91_avwage_lag	CEDpi92_avwage_lag	CEDpi93_avwage_lag	CEDpi94_avwage_lag	CEDpi95_avwage_lag	CEDpi96_avwage_lag	TF03_avwage_lag	TF04_avwage_lag	gt80_avwage_lead	gt81_avwage_lead	gt82_avwage_lead	gt83_avwage_lead	gt84_avwage_lead	gt85_avwage_lead	gt86_avwage_lead	ft75_avwage_lead	sb00_avwage_lead	sb01_avwage_lead	sb02_avwage_lead	sb03_avwage_lead	sb04_avwage_lead	ne99_avwage_lead	ne02_avwage_lead	bh01_avwage_lead	bh02_avwage_lead	bh03_avwage_lead	bh04_avwage_lead	frng04_avwage_lead	frsg04_avwage_lead	PRI99_avwage_lead	PRI04_avwage_lead	CEDp87_avwage_lead	CEDp88_avwage_lead	CEDp89_avwage_lead	CEDp90_avwage_lead	CEDp91_avwage_lead	CEDc87_avwage_lead	CEDc88_avwage_lead	CEDc89_avwage_lead	CEDc90_avwage_lead	CEDc91_avwage_lead	CEDc92_avwage_lead	CEDc93_avwage_lead	CEDc94_avwage_lead	CEDc95_avwage_lead	CEDc96_avwage_lead	CEDpi88_avwage_lead	CEDpi89_avwage_lead	CEDpi90_avwage_lead	CEDpi91_avwage_lead	CEDpi92_avwage_lead	CEDpi93_avwage_lead	CEDpi94_avwage_lead	CEDpi95_avwage_lead	CEDpi96_avwage_lead	TF03_avwage_lead	TF04_avwage_lead	outofsample_avwage_lead
29023	29023	0.379559774	0.376961139	0.37733059	0.337798519	0.325162559	0.271851685	0.22210173	0.299001824	0.207442974	0.212041138	0.196717027	0.177091419	0.140222921	0.211235854	0.196717027	0.212041138	0.196717027	0.177091419	0.140222921	0.140222921	0.140222921	0.211235854	0.140222921	0.204257781	0.205693973	0.174826248	0.185828372	0.204278612	0.204257781	0.205693973	0.174826248	0.185828372	0.204278612	0.213751932	0.233300674	0.241731124	0.235213773	0.208185498	0.205693973	0.174826248	0.185828372	0.204278612	0.213751932	0.233300674	0.241731124	0.235213773	0.208185498	0.177091419	0.140222921	0.271851685	0.22210173	0.204257781	0.205693973	0.174826248	0.185828372	0.204278612	0.379559774	0.107507949	0.108167577	0.136768251	0.141593978	0.160871867	0.140222921	0.136768251	0.108167577	0.136768251	0.141593978	0.160871867	0.160871867	0.160871867	0.140222921	0.160871867	0.213751932	0.233300674	0.241731124	0.235213773	0.208185498	0.213751932	0.233300674	0.241731124	0.235213773	0.208185498	0.198024583	0.202948669	0.211235854	0.207442974	0.212041138	0.233300674	0.241731124	0.235213773	0.208185498	0.198024583	0.202948669	0.211235854	0.207442974	0.212041138	0.141593978	0.160871867	0.183904493
29025	29025	0.356168154	0.333756856	0.301224133	0.227848525	0.272062338	0.281717414	0.271986683	0.455583796	0.319034432	0.268784605	0.229750039	0.210631106	0.188424734	0.302725983	0.229750039	0.268784605	0.229750039	0.210631106	0.188424734	0.188424734	0.188424734	0.302725983	0.188424734	0.297601761	0.254961684	0.199510157	0.195129614	0.215126567	0.297601761	0.254961684	0.199510157	0.195129614	0.215126567	0.167360017	0.194515525	0.224002853	0.213865861	0.211211457	0.254961684	0.199510157	0.195129614	0.215126567	0.167360017	0.194515525	0.224002853	0.213865861	0.211211457	0.210631106	0.188424734	0.281717414	0.271986683	0.297601761	0.254961684	0.199510157	0.195129614	0.215126567	0.356168154	0.124157179	0.131914872	0.297584904	0.283685627	0.159858538	0.188424734	0.297584904	0.131914872	0.297584904	0.283685627	0.159858538	0.159858538	0.159858538	0.188424734	0.159858538	0.167360017	0.194515525	0.224002853	0.213865861	0.211211457	0.167360017	0.194515525	0.224002853	0.213865861	0.211211457	0.253281487	0.250589648	0.302725983	0.319034432	0.268784605	0.194515525	0.224002853	0.213865861	0.211211457	0.253281487	0.250589648	0.302725983	0.319034432	0.268784605	0.283685627	0.159858538	0.238227756
29027	29027	0.651971574	0.639832122	0.643347379	0.541631699	0.413249883	0.172269757	0.089826958	0.28227178	0.186434917	0.184460456	0.132685947	0.144069065	0.178717066	0.22436079	0.132685947	0.184460456	0.132685947	0.144069065	0.178717066	0.178717066	0.178717066	0.22436079	0.178717066	-0.061324419	-0.129021866	-0.06056627	0.142950352	0.082788077	-0.061324419	-0.129021866	-0.06056627	0.142950352	0.082788077	0.136657522	0.161818149	0.131200341	0.156647993	0.197910908	-0.129021866	-0.06056627	0.142950352	0.082788077	0.136657522	0.161818149	0.131200341	0.156647993	0.197910908	0.144069065	0.178717066	0.172269757	0.089826958	-0.061324419	-0.129021866	-0.06056627	0.142950352	0.082788077	0.651971574	0.175601342	0.119567948	0.185623606	0.149483729	0.122276798	0.178717066	0.185623606	0.119567948	0.185623606	0.149483729	0.122276798	0.122276798	0.122276798	0.178717066	0.122276798	0.136657522	0.161818149	0.131200341	0.156647993	0.197910908	0.136657522	0.161818149	0.131200341	0.156647993	0.197910908	0.169302591	0.193585912	0.22436079	0.186434917	0.184460456	0.161818149	0.131200341	0.156647993	0.197910908	0.169302591	0.193585912	0.22436079	0.186434917	0.184460456	0.149483729	0.122276798	0.13145949
29029	29029	0.351426069	0.329995875	0.345002949	0.321032587	0.272099161	0.19062213	0.230293829	0.292614829	0.244711113	0.231472028	0.198972707	0.183268692	0.179266953	0.226317665	0.198972707	0.231472028	0.198972707	0.183268692	0.179266953	0.179266953	0.179266953	0.226317665	0.179266953	0.164773314	0.204510341	0.195048297	0.21312808	0.178079899	0.164773314	0.204510341	0.195048297	0.21312808	0.178079899	0.214024405	0.183839093	0.194587223	0.215058318	0.212798418	0.204510341	0.195048297	0.21312808	0.178079899	0.214024405	0.183839093	0.194587223	0.215058318	0.212798418	0.183268692	0.179266953	0.19062213	0.230293829	0.164773314	0.204510341	0.195048297	0.21312808	0.178079899	0.351426069	0.145293065	0.16713836	0.193278805	0.160359566	0.119551883	0.179266953	0.193278805	0.16713836	0.193278805	0.160359566	0.119551883	0.119551883	0.119551883	0.179266953	0.119551883	0.214024405	0.183839093	0.194587223	0.215058318	0.212798418	0.214024405	0.183839093	0.194587223	0.215058318	0.212798418	0.212537858	0.228256094	0.226317665	0.244711113	0.231472028	0.183839093	0.194587223	0.215058318	0.212798418	0.212537858	0.228256094	0.226317665	0.244711113	0.231472028	0.160359566	0.119551883	0.131024152
29031	29031	0.389567306	0.402398797	0.364178736	0.318246709	0.267891212	0.195961715	0.157708915	0.370622564	0.200809221	0.209029207	0.20242365	0.179822317	0.171249395	0.217992878	0.20242365	0.209029207	0.20242365	0.179822317	0.171249395	0.171249395	0.171249395	0.217992878	0.171249395	0.168821602	0.158933365	0.14454927	0.157636036	0.17870848	0.168821602	0.158933365	0.14454927	0.157636036	0.17870848	0.193395189	0.172567791	0.18154225	0.199739868	0.174254666	0.158933365	0.14454927	0.157636036	0.17870848	0.193395189	0.172567791	0.18154225	0.199739868	0.174254666	0.179822317	0.171249395	0.195961715	0.157708915	0.168821602	0.158933365	0.14454927	0.157636036	0.17870848	0.389567306	0.16212733	0.153269149	0.163326535	0.142259358	0.142972161	0.171249395	0.163326535	0.153269149	0.163326535	0.142259358	0.142972161	0.142972161	0.142972161	0.171249395	0.142972161	0.193395189	0.172567791	0.18154225	0.199739868	0.174254666	0.193395189	0.172567791	0.18154225	0.199739868	0.174254666	0.175025042	0.208856701	0.217992878	0.200809221	0.209029207	0.172567791	0.18154225	0.199739868	0.174254666	0.175025042	0.208856701	0.217992878	0.200809221	0.209029207	0.142259358	0.142972161	0.157434305
29033	29033	0.434808205	0.412577722	0.361041135	0.304428875	0.247007311	0.228027566	0.206935233	0.344794148	0.212598681	0.205625096	0.213310227	0.210141011	0.199714197	0.15902161	0.213310227	0.205625096	0.213310227	0.210141011	0.199714197	0.199714197	0.199714197	0.15902161	0.199714197	0.124255027	0.09595701	0.099014995	0.131662005	0.123345894	0.124255027	0.09595701	0.099014995	0.131662005	0.123345894	0.181030505	0.256089803	0.23915546	0.165053443	0.177471819	0.09595701	0.099014995	0.131662005	0.123345894	0.181030505	0.256089803	0.23915546	0.165053443	0.177471819	0.210141011	0.199714197	0.228027566	0.206935233	0.124255027	0.09595701	0.099014995	0.131662005	0.123345894	0.434808205	0.147197707	0.155271379	0.249674382	0.304183807	0.273771493	0.199714197	0.249674382	0.155271379	0.249674382	0.304183807	0.273771493	0.273771493	0.273771493	0.199714197	0.273771493	0.181030505	0.256089803	0.23915546	0.165053443	0.177471819	0.181030505	0.256089803	0.23915546	0.165053443	0.177471819	0.17130474	0.136194739	0.15902161	0.212598681	0.205625096	0.256089803	0.23915546	0.165053443	0.177471819	0.17130474	0.136194739	0.15902161	0.212598681	0.205625096	0.304183807	0.273771493	0.244312773
29035	29035	0.37046086	0.375757619	0.327433788	0.312411798	0.29071146	0.207900062	0.164128992	0.249770973	0.160572696	0.190774382	0.13208219	0.162951113	0.16193642	0.140395946	0.13208219	0.190774382	0.13208219	0.162951113	0.16193642	0.16193642	0.16193642	0.140395946	0.16193642	0.211660131	0.241118678	0.205314331	0.179508615	0.251003481	0.211660131	0.241118678	0.205314331	0.179508615	0.251003481	0.257922091	0.222602607	0.221477442	0.182023428	0.132468679	0.241118678	0.205314331	0.179508615	0.251003481	0.257922091	0.222602607	0.221477442	0.182023428	0.132468679	0.162951113	0.16193642	0.207900062	0.164128992	0.211660131	0.241118678	0.205314331	0.179508615	0.251003481	0.37046086	0.136614931	0.122369657	0.135351526	0.177074728	0.17298687	0.16193642	0.135351526	0.122369657	0.135351526	0.177074728	0.17298687	0.17298687	0.17298687	0.16193642	0.17298687	0.257922091	0.222602607	0.221477442	0.182023428	0.132468679	0.257922091	0.222602607	0.221477442	0.182023428	0.132468679	0.138294793	0.119161337	0.140395946	0.160572696	0.190774382	0.222602607	0.221477442	0.182023428	0.132468679	0.138294793	0.119161337	0.140395946	0.160572696	0.190774382	0.177074728	0.17298687	0.181983074
29037	29037	0.169722786	0.220404762	0.177987562	0.19182108	0.214320609	0.146780846	0.101539375	0.398832517	0.238471273	0.235123572	0.220182567	0.195596498	0.17929616	0.246246675	0.220182567	0.235123572	0.220182567	0.195596498	0.17929616	0.17929616	0.17929616	0.246246675	0.17929616	0.142178577	0.212384582	0.214846425	0.249824776	0.225386485	0.142178577	0.212384582	0.214846425	0.249824776	0.225386485	0.223187704	0.213477154	0.209682163	0.201764266	0.206793055	0.212384582	0.214846425	0.249824776	0.225386485	0.223187704	0.213477154	0.209682163	0.201764266	0.206793055	0.195596498	0.17929616	0.146780846	0.101539375	0.142178577	0.212384582	0.214846425	0.249824776	0.225386485	0.169722786	0.184558771	0.190951592	0.1775913	0.17099247	0.149118777	0.17929616	0.1775913	0.190951592	0.1775913	0.17099247	0.149118777	0.149118777	0.149118777	0.17929616	0.149118777	0.223187704	0.213477154	0.209682163	0.201764266	0.206793055	0.223187704	0.213477154	0.209682163	0.201764266	0.206793055	0.210644499	0.234815917	0.246246675	0.238471273	0.235123572	0.213477154	0.209682163	0.201764266	0.206793055	0.210644499	0.234815917	0.246246675	0.238471273	0.235123572	0.17099247	0.149118777	0.118848793
29039	29039	0.407979929	0.447919407	0.396754343	0.323490818	0.282127484	0.233305829	0.179712268	0.273159737	0.195001245	0.168664431	0.182522755	0.171567069	0.151154146	0.195309787	0.182522755	0.168664431	0.182522755	0.171567069	0.151154146	0.151154146	0.151154146	0.195309787	0.151154146	0.216735374	0.214579458	0.167432944	0.220981716	0.213046752	0.216735374	0.214579458	0.167432944	0.220981716	0.213046752	0.172756594	0.187930234	0.242048685	0.19472314	0.230860336	0.214579458	0.167432944	0.220981716	0.213046752	0.172756594	0.187930234	0.242048685	0.19472314	0.230860336	0.171567069	0.151154146	0.233305829	0.179712268	0.216735374	0.214579458	0.167432944	0.220981716	0.213046752	0.407979929	0.151067653	0.162329452	0.167628715	0.167545474	0.185581839	0.151154146	0.167628715	0.162329452	0.167628715	0.167545474	0.185581839	0.185581839	0.185581839	0.151154146	0.185581839	0.172756594	0.187930234	0.242048685	0.19472314	0.230860336	0.172756594	0.187930234	0.242048685	0.19472314	0.230860336	0.21671091	0.23487282	0.195309787	0.195001245	0.168664431	0.187930234	0.242048685	0.19472314	0.230860336	0.21671091	0.23487282	0.195309787	0.195001245	0.168664431	0.167545474	0.185581839	0.185404584
29041	29041	0.360110687	0.389934078	0.367088583	0.296777442	0.162206842	0.18612967	0.121982356	0.357109533	0.20670536	0.191194678	0.187080388	0.167586897	0.212618077	0.163449658	0.187080388	0.191194678	0.187080388	0.167586897	0.212618077	0.212618077	0.212618077	0.163449658	0.212618077	0.119108888	0.147163728	0.203167248	0.225606447	0.264591134	0.119108888	0.147163728	0.203167248	0.225606447	0.264591134	0.256166859	0.281594408	0.247720928	0.20159167	0.178758981	0.147163728	0.203167248	0.225606447	0.264591134	0.256166859	0.281594408	0.247720928	0.20159167	0.178758981	0.167586897	0.212618077	0.18612967	0.121982356	0.119108888	0.147163728	0.203167248	0.225606447	0.264591134	0.360110687	0.130051929	0.15352431	0.260500824	0.282530777	0.144093402	0.212618077	0.260500824	0.15352431	0.260500824	0.282530777	0.144093402	0.144093402	0.144093402	0.212618077	0.144093402	0.256166859	0.281594408	0.247720928	0.20159167	0.178758981	0.256166859	0.281594408	0.247720928	0.20159167	0.178758981	0.174710847	0.17834041	0.163449658	0.20670536	0.191194678	0.281594408	0.247720928	0.20159167	0.178758981	0.174710847	0.17834041	0.163449658	0.20670536	0.191194678	0.282530777	0.144093402	0.191192288
29043	29043	0.420154081	0.412830391	0.375052433	0.333235585	0.294402896	0.22363807	0.163595258	0.316162241	0.217460902	0.20989759	0.206417196	0.176822416	0.164155305	0.239042934	0.206417196	0.20989759	0.206417196	0.176822416	0.164155305	0.164155305	0.164155305	0.239042934	0.164155305	0.191553735	0.16664294	0.177422412	0.166458096	0.188734033	0.191553735	0.16664294	0.177422412	0.166458096	0.188734033	0.178900624	0.180447566	0.183512527	0.197908026	0.196348898	0.16664294	0.177422412	0.166458096	0.188734033	0.178900624	0.180447566	0.183512527	0.197908026	0.196348898	0.176822416	0.164155305	0.22363807	0.163595258	0.191553735	0.16664294	0.177422412	0.166458096	0.188734033	0.420154081	0.164589085	0.174142698	0.181566303	0.177033916	0.149687927	0.164155305	0.181566303	0.174142698	0.181566303	0.177033916	0.149687927	0.149687927	0.149687927	0.164155305	0.149687927	0.178900624	0.180447566	0.183512527	0.197908026	0.196348898	0.178900624	0.180447566	0.183512527	0.197908026	0.196348898	0.192405965	0.228579746	0.239042934	0.217460902	0.20989759	0.180447566	0.183512527	0.197908026	0.196348898	0.192405965	0.228579746	0.239042934	0.217460902	0.20989759	0.177033916	0.149687927	0.139286286
29045	29045	0.350251208	0.353129586	0.327372707	0.268873464	0.290449392	0.224251808	0.202981722	0.283933072	0.21430818	0.184970025	0.201972676	0.178563641	0.156969392	0.199809253	0.201972676	0.184970025	0.201972676	0.178563641	0.156969392	0.156969392	0.156969392	0.199809253	0.156969392	0.194665781	0.270884825	0.19778538	0.195476022	0.186209344	0.194665781	0.270884825	0.19778538	0.195476022	0.186209344	0.200653848	0.20889901	0.219537643	0.194326503	0.214596148	0.270884825	0.19778538	0.195476022	0.186209344	0.200653848	0.20889901	0.219537643	0.194326503	0.214596148	0.178563641	0.156969392	0.224251808	0.202981722	0.194665781	0.270884825	0.19778538	0.195476022	0.186209344	0.350251208	0.13695837	0.121079341	0.124767733	0.148985276	0.124764549	0.156969392	0.124767733	0.121079341	0.124767733	0.148985276	0.124764549	0.124764549	0.124764549	0.156969392	0.124764549	0.200653848	0.20889901	0.219537643	0.194326503	0.214596148	0.200653848	0.20889901	0.219537643	0.194326503	0.214596148	0.196187576	0.196625324	0.199809253	0.21430818	0.184970025	0.20889901	0.219537643	0.194326503	0.214596148	0.196187576	0.196625324	0.199809253	0.21430818	0.184970025	0.148985276	0.124764549	0.136813422
29047	29047	0.358528811	0.361409607	0.327100723	0.313725211	0.312097485	0.281018857	0.234688214	0.279113269	0.227268529	0.223995864	0.231962294	0.209678455	0.210049538	0.176064721	0.231962294	0.223995864	0.231962294	0.209678455	0.210049538	0.210049538	0.210049538	0.176064721	0.210049538	0.219597117	0.204937219	0.152303357	0.149496267	0.143104275	0.219597117	0.204937219	0.152303357	0.149496267	0.143104275	0.171081023	0.138380628	0.204166409	0.179813987	0.202291527	0.204937219	0.152303357	0.149496267	0.143104275	0.171081023	0.138380628	0.204166409	0.179813987	0.202291527	0.209678455	0.210049538	0.281018857	0.234688214	0.219597117	0.204937219	0.152303357	0.149496267	0.143104275	0.358528811	0.180337581	0.169088628	0.202981141	0.200019369	0.149927455	0.210049538	0.202981141	0.169088628	0.202981141	0.200019369	0.149927455	0.149927455	0.149927455	0.210049538	0.149927455	0.171081023	0.138380628	0.204166409	0.179813987	0.202291527	0.171081023	0.138380628	0.204166409	0.179813987	0.202291527	0.166601437	0.202684514	0.176064721	0.227268529	0.223995864	0.138380628	0.204166409	0.179813987	0.202291527	0.166601437	0.202684514	0.176064721	0.227268529	0.223995864	0.200019369	0.149927455	0.155829685
29049	29049	0.423380071	0.428784365	0.409202356	0.309149222	0.246358359	0.266350639	0.164139238	0.297507354	0.210048625	0.226277268	0.217426684	0.201910045	0.204563234	0.207612904	0.217426684	0.226277268	0.217426684	0.201910045	0.204563234	0.204563234	0.204563234	0.207612904	0.204563234	0.150578001	0.217003469	0.220409189	0.203513394	0.256943546	0.150578001	0.217003469	0.220409189	0.203513394	0.256943546	0.238784942	0.229753206	0.201766682	0.174015483	0.166817196	0.217003469	0.220409189	0.203513394	0.256943546	0.238784942	0.229753206	0.201766682	0.174015483	0.166817196	0.201910045	0.204563234	0.266350639	0.164139238	0.150578001	0.217003469	0.220409189	0.203513394	0.256943546	0.423380071	0.228283878	0.227066628	0.280694355	0.241792208	0.183635709	0.204563234	0.280694355	0.227066628	0.280694355	0.241792208	0.183635709	0.183635709	0.183635709	0.204563234	0.183635709	0.238784942	0.229753206	0.201766682	0.174015483	0.166817196	0.238784942	0.229753206	0.201766682	0.174015483	0.166817196	0.171222519	0.175246966	0.207612904	0.210048625	0.226277268	0.229753206	0.201766682	0.174015483	0.166817196	0.171222519	0.175246966	0.207612904	0.210048625	0.226277268	0.241792208	0.183635709	0.13866896
29051	29051	0.385559433	0.396920482	0.403550264	0.375680073	0.340715712	0.293753535	0.257423369	0.355869156	0.197462564	0.19101765	0.177732505	0.152934597	0.141908704	0.197771148	0.177732505	0.19101765	0.177732505	0.152934597	0.141908704	0.141908704	0.141908704	0.197771148	0.141908704	0.253938881	0.258442871	0.227184601	0.21875583	0.201265536	0.253938881	0.258442871	0.227184601	0.21875583	0.201265536	0.183788621	0.167914282	0.172662887	0.158282505	0.158082875	0.258442871	0.227184601	0.21875583	0.201265536	0.183788621	0.167914282	0.172662887	0.158282505	0.158082875	0.152934597	0.141908704	0.293753535	0.257423369	0.253938881	0.258442871	0.227184601	0.21875583	0.201265536	0.385559433	0.140452801	0.148015347	0.150661198	0.170128183	0.152520592	0.141908704	0.150661198	0.148015347	0.150661198	0.170128183	0.152520592	0.152520592	0.152520592	0.141908704	0.152520592	0.183788621	0.167914282	0.172662887	0.158282505	0.158082875	0.183788621	0.167914282	0.172662887	0.158282505	0.158082875	0.169367825	0.184861811	0.197771148	0.197462564	0.19101765	0.167914282	0.172662887	0.158282505	0.158082875	0.169367825	0.184861811	0.197771148	0.197462564	0.19101765	0.170128183	0.152520592	0.135032441
29053	29053	0.29610865	0.258602607	0.272590018	0.237427508	0.204542484	0.206661211	0.235675095	0.364927316	0.185290612	0.184209789	0.196372491	0.193529147	0.199088531	0.214701039	0.196372491	0.184209789	0.196372491	0.193529147	0.199088531	0.199088531	0.199088531	0.214701039	0.199088531	0.220451813	0.189970513	0.186485132	0.165055939	0.181902301	0.220451813	0.189970513	0.186485132	0.165055939	0.181902301	0.179865828	0.202682678	0.217220122	0.222529033	0.215580359	0.189970513	0.186485132	0.165055939	0.181902301	0.179865828	0.202682678	0.217220122	0.222529033	0.215580359	0.193529147	0.199088531	0.206661211	0.235675095	0.220451813	0.189970513	0.186485132	0.165055939	0.181902301	0.29610865	0.206355759	0.206978776	0.200354921	0.18873878	0.142579628	0.199088531	0.200354921	0.206978776	0.200354921	0.18873878	0.142579628	0.142579628	0.142579628	0.199088531	0.142579628	0.179865828	0.202682678	0.217220122	0.222529033	0.215580359	0.179865828	0.202682678	0.217220122	0.222529033	0.215580359	0.218623457	0.210139991	0.214701039	0.185290612	0.184209789	0.202682678	0.217220122	0.222529033	0.215580359	0.218623457	0.210139991	0.214701039	0.185290612	0.184209789	0.18873878	0.142579628	0.152791421
29055	29055	0.380402884	0.424907817	0.364420504	0.302495145	0.333333748	0.26233715	0.179771916	0.284136172	0.166901396	0.181951549	0.197249745	0.2215198	0.243999436	0.199671375	0.197249745	0.181951549	0.197249745	0.2215198	0.243999436	0.243999436	0.243999436	0.199671375	0.243999436	0.211490679	0.239201704	0.186227599	0.240277201	0.232645389	0.211490679	0.239201704	0.186227599	0.240277201	0.232645389	0.26767003	0.25822004	0.257327738	0.225855061	0.270738732	0.239201704	0.186227599	0.240277201	0.232645389	0.26767003	0.25822004	0.257327738	0.225855061	0.270738732	0.2215198	0.243999436	0.26233715	0.179771916	0.211490679	0.239201704	0.186227599	0.240277201	0.232645389	0.380402884	0.258217329	0.217328811	0.220795002	0.22946332	0.175026582	0.243999436	0.220795002	0.217328811	0.220795002	0.22946332	0.175026582	0.175026582	0.175026582	0.243999436	0.175026582	0.26767003	0.25822004	0.257327738	0.225855061	0.270738732	0.26767003	0.25822004	0.257327738	0.225855061	0.270738732	0.216816929	0.205892115	0.199671375	0.166901396	0.181951549	0.25822004	0.257327738	0.225855061	0.270738732	0.216816929	0.205892115	0.199671375	0.166901396	0.181951549	0.22946332	0.175026582	0.169568828
29057	29057	0.379713147	0.38904975	0.343059542	0.308165114	0.301630833	0.247503346	0.217354652	0.395816515	0.288284262	0.270559173	0.198275904	0.277730635	0.169344654	0.288507704	0.198275904	0.270559173	0.198275904	0.277730635	0.169344654	0.169344654	0.169344654	0.288507704	0.169344654	0.23854319	0.229012495	0.193770607	0.20893919	0.241067266	0.23854319	0.229012495	0.193770607	0.20893919	0.241067266	0.19558582	0.222883439	0.223632512	0.206177713	0.178578027	0.229012495	0.193770607	0.20893919	0.241067266	0.19558582	0.222883439	0.223632512	0.206177713	0.178578027	0.277730635	0.169344654	0.247503346	0.217354652	0.23854319	0.229012495	0.193770607	0.20893919	0.241067266	0.379713147	0.180921316	0.169420621	0.180845188	0.057879836	0.102716576	0.169344654	0.180845188	0.169420621	0.180845188	0.057879836	0.102716576	0.102716576	0.102716576	0.169344654	0.102716576	0.19558582	0.222883439	0.223632512	0.206177713	0.178578027	0.19558582	0.222883439	0.223632512	0.206177713	0.178578027	0.242642858	0.226371081	0.288507704	0.288284262	0.270559173	0.222883439	0.223632512	0.206177713	0.178578027	0.242642858	0.226371081	0.288507704	0.288284262	0.270559173	0.057879836	0.102716576	0.102358049
29059	29059	0.415287899	0.422044069	0.303193547	0.221917856	0.220842649	0.21286321	0.172953158	0.331357136	0.219641161	0.228228924	0.206187109	0.208980672	0.186888358	0.227174523	0.206187109	0.228228924	0.206187109	0.208980672	0.186888358	0.186888358	0.186888358	0.227174523	0.186888358	0.240345492	0.255159802	0.169225863	0.154247024	0.150124605	0.240345492	0.255159802	0.169225863	0.154247024	0.150124605	0.159506879	0.147961162	0.202869484	0.186099164	0.187725791	0.255159802	0.169225863	0.154247024	0.150124605	0.159506879	0.147961162	0.202869484	0.186099164	0.187725791	0.208980672	0.186888358	0.21286321	0.172953158	0.240345492	0.255159802	0.169225863	0.154247024	0.150124605	0.415287899	0.171809703	0.166340341	0.171373169	0.184234418	0.191391506	0.186888358	0.171373169	0.166340341	0.171373169	0.184234418	0.191391506	0.191391506	0.191391506	0.186888358	0.191391506	0.159506879	0.147961162	0.202869484	0.186099164	0.187725791	0.159506879	0.147961162	0.202869484	0.186099164	0.187725791	0.216995862	0.225078796	0.227174523	0.219641161	0.228228924	0.147961162	0.202869484	0.186099164	0.187725791	0.216995862	0.225078796	0.227174523	0.219641161	0.228228924	0.184234418	0.191391506	0.198101415
29061	29061	0.487261119	0.392493848	0.310925097	0.251097749	0.137888348	0.182199687	0.185609488	0.318230586	0.276635575	0.298017414	0.248644963	0.186627781	0.145090077	0.249175682	0.248644963	0.298017414	0.248644963	0.186627781	0.145090077	0.145090077	0.145090077	0.249175682	0.145090077	0.215445211	0.244158064	0.241370586	0.210099266	0.259670285	0.215445211	0.244158064	0.241370586	0.210099266	0.259670285	0.268704536	0.246274326	0.257548387	0.209150817	0.148851239	0.244158064	0.241370586	0.210099266	0.259670285	0.268704536	0.246274326	0.257548387	0.209150817	0.148851239	0.186627781	0.145090077	0.182199687	0.185609488	0.215445211	0.244158064	0.241370586	0.210099266	0.259670285	0.487261119	0.156362063	0.142474081	0.201507837	0.226818572	0.222830916	0.145090077	0.201507837	0.142474081	0.201507837	0.226818572	0.222830916	0.222830916	0.222830916	0.145090077	0.222830916	0.268704536	0.246274326	0.257548387	0.209150817	0.148851239	0.268704536	0.246274326	0.257548387	0.209150817	0.148851239	0.169042506	0.240723028	0.249175682	0.276635575	0.298017414	0.246274326	0.257548387	0.209150817	0.148851239	0.169042506	0.240723028	0.249175682	0.276635575	0.298017414	0.226818572	0.222830916	0.162432301
29063	29063	0.385707137	0.338187698	0.333941806	0.272068674	0.230798097	0.174318683	0.172898535	0.447983117	0.22722185	0.214335491	0.168584068	0.179249892	0.207597361	0.193801593	0.168584068	0.214335491	0.168584068	0.179249892	0.207597361	0.207597361	0.207597361	0.193801593	0.207597361	0.175538975	0.260346482	0.231021607	0.235654918	0.234595146	0.175538975	0.260346482	0.231021607	0.235654918	0.234595146	0.212124841	0.147503976	0.196426591	0.162526127	0.167941448	0.260346482	0.231021607	0.235654918	0.234595146	0.212124841	0.147503976	0.196426591	0.162526127	0.167941448	0.179249892	0.207597361	0.174318683	0.172898535	0.175538975	0.260346482	0.231021607	0.235654918	0.234595146	0.385707137	0.186690694	0.146008884	0.166568429	0.245847811	0.208153787	0.207597361	0.166568429	0.146008884	0.166568429	0.245847811	0.208153787	0.208153787	0.208153787	0.207597361	0.208153787	0.212124841	0.147503976	0.196426591	0.162526127	0.167941448	0.212124841	0.147503976	0.196426591	0.162526127	0.167941448	0.222223435	0.224865306	0.193801593	0.22722185	0.214335491	0.147503976	0.196426591	0.162526127	0.167941448	0.222223435	0.224865306	0.193801593	0.22722185	0.214335491	0.245847811	0.208153787	0.177917216
