cofip_sub	cofip_nbr	gt80_nfincome_lag	gt81_nfincome_lag	gt82_nfincome_lag	gt83_nfincome_lag	gt84_nfincome_lag	gt85_nfincome_lag	gt86_nfincome_lag	ft75_nfincome_lag	sb00_nfincome_lag	sb01_nfincome_lag	sb02_nfincome_lag	sb03_nfincome_lag	sb04_nfincome_lag	ne99_nfincome_lag	ne02_nfincome_lag	bh01_nfincome_lag	bh02_nfincome_lag	bh03_nfincome_lag	bh04_nfincome_lag	frng04_nfincome_lag	frsg04_nfincome_lag	PRI99_nfincome_lag	PRI04_nfincome_lag	CEDp87_nfincome_lag	CEDp88_nfincome_lag	CEDp89_nfincome_lag	CEDp90_nfincome_lag	CEDp91_nfincome_lag	CEDc87_nfincome_lag	CEDc88_nfincome_lag	CEDc89_nfincome_lag	CEDc90_nfincome_lag	CEDc91_nfincome_lag	CEDc92_nfincome_lag	CEDc93_nfincome_lag	CEDc94_nfincome_lag	CEDc95_nfincome_lag	CEDc96_nfincome_lag	CEDpi88_nfincome_lag	CEDpi89_nfincome_lag	CEDpi90_nfincome_lag	CEDpi91_nfincome_lag	CEDpi92_nfincome_lag	CEDpi93_nfincome_lag	CEDpi94_nfincome_lag	CEDpi95_nfincome_lag	CEDpi96_nfincome_lag	TF03_nfincome_lag	TF04_nfincome_lag	gt80_nfincome_lead	gt81_nfincome_lead	gt82_nfincome_lead	gt83_nfincome_lead	gt84_nfincome_lead	gt85_nfincome_lead	gt86_nfincome_lead	ft75_nfincome_lead	sb00_nfincome_lead	sb01_nfincome_lead	sb02_nfincome_lead	sb03_nfincome_lead	sb04_nfincome_lead	ne99_nfincome_lead	ne02_nfincome_lead	bh01_nfincome_lead	bh02_nfincome_lead	bh03_nfincome_lead	bh04_nfincome_lead	frng04_nfincome_lead	frsg04_nfincome_lead	PRI99_nfincome_lead	PRI04_nfincome_lead	CEDp87_nfincome_lead	CEDp88_nfincome_lead	CEDp89_nfincome_lead	CEDp90_nfincome_lead	CEDp91_nfincome_lead	CEDc87_nfincome_lead	CEDc88_nfincome_lead	CEDc89_nfincome_lead	CEDc90_nfincome_lead	CEDc91_nfincome_lead	CEDc92_nfincome_lead	CEDc93_nfincome_lead	CEDc94_nfincome_lead	CEDc95_nfincome_lead	CEDc96_nfincome_lead	CEDpi88_nfincome_lead	CEDpi89_nfincome_lead	CEDpi90_nfincome_lead	CEDpi91_nfincome_lead	CEDpi92_nfincome_lead	CEDpi93_nfincome_lead	CEDpi94_nfincome_lead	CEDpi95_nfincome_lead	CEDpi96_nfincome_lead	TF03_nfincome_lead	TF04_nfincome_lead	outofsample_nfincome_lead
49000	49000	0.67817575	0.666998374	0.623740805	0.559666366	0.518363231	0.450884932	0.367853612	0.58080729	0.376232944	0.350664116	0.297492684	0.247587871	0.258146317	0.373627674	0.297492684	0.350664116	0.297492684	0.247587871	0.258146317	0.258146317	0.258146317	0.373627674	0.258146317	0.310775012	0.275634971	0.248438666	0.264543427	0.291859602	0.310775012	0.275634971	0.248438666	0.264543427	0.291859602	0.330251521	0.363416993	0.384449011	0.391020513	0.405552291	0.275634971	0.248438666	0.264543427	0.291859602	0.330251521	0.363416993	0.384449011	0.391020513	0.405552291	0.247587871	0.258146317	0.450884932	0.367853612	0.310775012	0.275634971	0.248438666	0.264543427	0.291859602	0.67817575	0.262056744	0.295707264	0.35267367	0.389057165	0.28305314	0.258146317	0.35267367	0.295707264	0.35267367	0.389057165	0.28305314	0.28305314	0.28305314	0.258146317	0.28305314	0.330251521	0.363416993	0.384449011	0.391020513	0.405552291	0.330251521	0.363416993	0.384449011	0.391020513	0.405552291	0.411908399	0.411913526	0.373627674	0.376232944	0.350664116	0.363416993	0.384449011	0.391020513	0.405552291	0.411908399	0.411913526	0.373627674	0.376232944	0.350664116	0.389057165	0.28305314	0.221942726
49001	49001	0.576399458	0.533491415	0.477744603	0.520738336	0.532802875	0.524731724	0.356598331	0.548954038	0.252632121	0.243681634	0.206081383	0.182144455	0.194372409	0.295924898	0.206081383	0.243681634	0.206081383	0.182144455	0.194372409	0.194372409	0.194372409	0.295924898	0.194372409	0.257907828	0.151439824	0.12314713	0.04535677	0.207599141	0.257907828	0.151439824	0.12314713	0.04535677	0.207599141	0.267422282	0.3462128	0.285397307	0.321759628	0.319508525	0.151439824	0.12314713	0.04535677	0.207599141	0.267422282	0.3462128	0.285397307	0.321759628	0.319508525	0.182144455	0.194372409	0.524731724	0.356598331	0.257907828	0.151439824	0.12314713	0.04535677	0.207599141	0.576399458	0.229583808	0.216057956	0.326063265	0.348601478	0.350729899	0.194372409	0.326063265	0.216057956	0.326063265	0.348601478	0.350729899	0.350729899	0.350729899	0.194372409	0.350729899	0.267422282	0.3462128	0.285397307	0.321759628	0.319508525	0.267422282	0.3462128	0.285397307	0.321759628	0.319508525	0.333585074	0.288251172	0.295924898	0.252632121	0.243681634	0.3462128	0.285397307	0.321759628	0.319508525	0.333585074	0.288251172	0.295924898	0.252632121	0.243681634	0.348601478	0.350729899	0.264681036
49003	49003	0.675693591	0.685501156	0.646718715	0.614013808	0.555352968	0.471825334	0.385253557	0.497888093	0.268340045	0.253477159	0.195424205	0.198694682	0.195846471	0.294524132	0.195424205	0.253477159	0.195424205	0.198694682	0.195846471	0.195846471	0.195846471	0.294524132	0.195846471	0.355712686	0.275700443	0.238354449	0.159749748	0.149022977	0.355712686	0.275700443	0.238354449	0.159749748	0.149022977	0.143050924	0.164719177	0.175860149	0.259350349	0.312199202	0.275700443	0.238354449	0.159749748	0.149022977	0.143050924	0.164719177	0.175860149	0.259350349	0.312199202	0.198694682	0.195846471	0.471825334	0.385253557	0.355712686	0.275700443	0.238354449	0.159749748	0.149022977	0.675693591	0.219758477	0.222511562	0.332105273	0.366356826	0.323685091	0.195846471	0.332105273	0.222511562	0.332105273	0.366356826	0.323685091	0.323685091	0.323685091	0.195846471	0.323685091	0.143050924	0.164719177	0.175860149	0.259350349	0.312199202	0.143050924	0.164719177	0.175860149	0.259350349	0.312199202	0.315244868	0.328142647	0.294524132	0.268340045	0.253477159	0.164719177	0.175860149	0.259350349	0.312199202	0.315244868	0.328142647	0.294524132	0.268340045	0.253477159	0.366356826	0.323685091	0.254540202
49005	49005	0.741335789	0.693151415	0.640534717	0.612019766	0.533221918	0.446220902	0.408019723	0.621432339	0.308732213	0.300769214	0.267727192	0.253897213	0.300648475	0.313604992	0.267727192	0.300769214	0.267727192	0.253897213	0.300648475	0.300648475	0.300648475	0.313604992	0.300648475	0.391737532	0.314290762	0.315746961	0.311399537	0.299687467	0.391737532	0.314290762	0.315746961	0.311399537	0.299687467	0.308156196	0.35344911	0.348656747	0.35411641	0.351218325	0.314290762	0.315746961	0.311399537	0.299687467	0.308156196	0.35344911	0.348656747	0.35411641	0.351218325	0.253897213	0.300648475	0.446220902	0.408019723	0.391737532	0.314290762	0.315746961	0.311399537	0.299687467	0.741335789	0.29689005	0.297225926	0.331585655	0.374119065	0.270909249	0.300648475	0.331585655	0.297225926	0.331585655	0.374119065	0.270909249	0.270909249	0.270909249	0.300648475	0.270909249	0.308156196	0.35344911	0.348656747	0.35411641	0.351218325	0.308156196	0.35344911	0.348656747	0.35411641	0.351218325	0.366189832	0.354954071	0.313604992	0.308732213	0.300769214	0.35344911	0.348656747	0.35411641	0.351218325	0.366189832	0.354954071	0.313604992	0.308732213	0.300769214	0.374119065	0.270909249	0.255582839
49007	49007	0.784113607	0.735817	0.746003551	0.501375213	0.310288245	0.225290873	0.089691385	0.711862537	0.2312524	0.211151521	0.131949698	0.103828103	0.127952942	0.254605333	0.131949698	0.211151521	0.131949698	0.103828103	0.127952942	0.127952942	0.127952942	0.254605333	0.127952942	-0.080725073	-0.010657765	0.043611794	0.042101978	0.037460691	-0.080725073	-0.010657765	0.043611794	0.042101978	0.037460691	0.100524929	0.167451323	0.191198259	0.210267706	0.262344204	-0.010657765	0.043611794	0.042101978	0.037460691	0.100524929	0.167451323	0.191198259	0.210267706	0.262344204	0.103828103	0.127952942	0.225290873	0.089691385	-0.080725073	-0.010657765	0.043611794	0.042101978	0.037460691	0.784113607	0.195048932	0.218439921	0.265837678	0.33191114	0.274867282	0.127952942	0.265837678	0.218439921	0.265837678	0.33191114	0.274867282	0.274867282	0.274867282	0.127952942	0.274867282	0.100524929	0.167451323	0.191198259	0.210267706	0.262344204	0.100524929	0.167451323	0.191198259	0.210267706	0.262344204	0.29289606	0.297344532	0.254605333	0.2312524	0.211151521	0.167451323	0.191198259	0.210267706	0.262344204	0.29289606	0.297344532	0.254605333	0.2312524	0.211151521	0.33191114	0.274867282	0.199414489
49009	49009	0.835922428	0.77909658	0.575885633	0.421748068	0.248027354	0.107278844	0.012694296	0.700498868	0.130363553	0.163573538	0.199208261	0.252269801	0.224482098	0.133521322	0.199208261	0.163573538	0.199208261	0.252269801	0.224482098	0.224482098	0.224482098	0.133521322	0.224482098	0.067883199	0.029003179	0.089876335	0.115199231	0.194834639	0.067883199	0.029003179	0.089876335	0.115199231	0.194834639	0.301043978	0.421163603	0.478742963	0.438169031	0.399742896	0.029003179	0.089876335	0.115199231	0.194834639	0.301043978	0.421163603	0.478742963	0.438169031	0.399742896	0.252269801	0.224482098	0.107278844	0.012694296	0.067883199	0.029003179	0.089876335	0.115199231	0.194834639	0.835922428	0.258962649	0.213528153	0.254608656	0.489677958	0.537841229	0.224482098	0.254608656	0.213528153	0.254608656	0.489677958	0.537841229	0.537841229	0.537841229	0.224482098	0.537841229	0.301043978	0.421163603	0.478742963	0.438169031	0.399742896	0.301043978	0.421163603	0.478742963	0.438169031	0.399742896	0.278471562	0.179773228	0.133521322	0.130363553	0.163573538	0.421163603	0.478742963	0.438169031	0.399742896	0.278471562	0.179773228	0.133521322	0.130363553	0.163573538	0.489677958	0.537841229	0.521153064
49011	49011	0.715479446	0.703907437	0.674336095	0.614241232	0.583607717	0.529884393	0.449924569	0.60121119	0.405712054	0.367612214	0.305557211	0.264784657	0.265020156	0.400362162	0.305557211	0.367612214	0.305557211	0.264784657	0.265020156	0.265020156	0.265020156	0.400362162	0.265020156	0.38045883	0.348180534	0.319189237	0.341301993	0.352220335	0.38045883	0.348180534	0.319189237	0.341301993	0.352220335	0.388056941	0.404001099	0.403779809	0.377476937	0.399411315	0.348180534	0.319189237	0.341301993	0.352220335	0.388056941	0.404001099	0.403779809	0.377476937	0.399411315	0.264784657	0.265020156	0.529884393	0.449924569	0.38045883	0.348180534	0.319189237	0.341301993	0.352220335	0.715479446	0.265452764	0.304648272	0.35977393	0.38214806	0.305331623	0.265020156	0.35977393	0.304648272	0.35977393	0.38214806	0.305331623	0.305331623	0.305331623	0.265020156	0.305331623	0.388056941	0.404001099	0.403779809	0.377476937	0.399411315	0.388056941	0.404001099	0.403779809	0.377476937	0.399411315	0.422773372	0.425235919	0.400362162	0.405712054	0.367612214	0.404001099	0.403779809	0.377476937	0.399411315	0.422773372	0.425235919	0.400362162	0.405712054	0.367612214	0.38214806	0.305331623	0.244427513
49013	49013	0.703175702	0.81325704	0.742821072	0.669526282	0.607787332	0.408333863	0.180190386	0.976737372	0.320691626	0.367579789	0.291372763	0.278312754	0.338099082	0.263542827	0.291372763	0.367579789	0.291372763	0.278312754	0.338099082	0.338099082	0.338099082	0.263542827	0.338099082	0.036913647	-0.084854872	-0.1280599	-0.039409226	0.073724475	0.036913647	-0.084854872	-0.1280599	-0.039409226	0.073724475	0.21344788	0.339356013	0.35868969	0.325910847	0.302533682	-0.084854872	-0.1280599	-0.039409226	0.073724475	0.21344788	0.339356013	0.35868969	0.325910847	0.302533682	0.278312754	0.338099082	0.408333863	0.180190386	0.036913647	-0.084854872	-0.1280599	-0.039409226	0.073724475	0.703175702	0.39036087	0.462140671	0.613783785	0.754548105	0.601827515	0.338099082	0.613783785	0.462140671	0.613783785	0.754548105	0.601827515	0.601827515	0.601827515	0.338099082	0.601827515	0.21344788	0.339356013	0.35868969	0.325910847	0.302533682	0.21344788	0.339356013	0.35868969	0.325910847	0.302533682	0.30685771	0.304321554	0.263542827	0.320691626	0.367579789	0.339356013	0.35868969	0.325910847	0.302533682	0.30685771	0.304321554	0.263542827	0.320691626	0.367579789	0.754548105	0.601827515	0.449887457
49015	49015	0.985230204	0.884920278	0.832796338	0.606871123	0.402741235	0.240782515	0.103604204	0.940240295	0.245878466	0.203734864	0.110483225	0.104446136	0.123579065	0.260869699	0.110483225	0.203734864	0.110483225	0.104446136	0.123579065	0.123579065	0.123579065	0.260869699	0.123579065	-0.053869044	-0.044351534	0.10038504	0.129432946	0.108024934	-0.053869044	-0.044351534	0.10038504	0.129432946	0.108024934	0.221079931	0.248633596	0.21298285	0.217163332	0.251514744	-0.044351534	0.10038504	0.129432946	0.108024934	0.221079931	0.248633596	0.21298285	0.217163332	0.251514744	0.104446136	0.123579065	0.240782515	0.103604204	-0.053869044	-0.044351534	0.10038504	0.129432946	0.108024934	0.985230204	0.143613717	0.215338379	0.238383653	0.270653983	0.243883859	0.123579065	0.238383653	0.215338379	0.238383653	0.270653983	0.243883859	0.243883859	0.243883859	0.123579065	0.243883859	0.221079931	0.248633596	0.21298285	0.217163332	0.251514744	0.221079931	0.248633596	0.21298285	0.217163332	0.251514744	0.259537247	0.298200481	0.260869699	0.245878466	0.203734864	0.248633596	0.21298285	0.217163332	0.251514744	0.259537247	0.298200481	0.260869699	0.245878466	0.203734864	0.270653983	0.243883859	0.260368388
49017	49017	0.852787293	0.73368005	0.654895708	0.595077526	0.434925291	0.247445003	0.246768758	0.517791104	0.323995099	0.261245612	0.217736921	0.177040237	0.17425992	0.351849109	0.217736921	0.261245612	0.217736921	0.177040237	0.17425992	0.17425992	0.17425992	0.351849109	0.17425992	0.180715996	0.163318292	0.196257597	0.161264919	0.131784839	0.180715996	0.163318292	0.196257597	0.161264919	0.131784839	0.188747513	0.245615682	0.266355124	0.331805755	0.402744491	0.163318292	0.196257597	0.161264919	0.131784839	0.188747513	0.245615682	0.266355124	0.331805755	0.402744491	0.177040237	0.17425992	0.247445003	0.246768758	0.180715996	0.163318292	0.196257597	0.161264919	0.131784839	0.852787293	0.199438965	0.184804566	0.266063814	0.350875913	0.285262521	0.17425992	0.266063814	0.184804566	0.266063814	0.350875913	0.285262521	0.285262521	0.285262521	0.17425992	0.285262521	0.188747513	0.245615682	0.266355124	0.331805755	0.402744491	0.188747513	0.245615682	0.266355124	0.331805755	0.402744491	0.415058839	0.385622384	0.351849109	0.323995099	0.261245612	0.245615682	0.266355124	0.331805755	0.402744491	0.415058839	0.385622384	0.351849109	0.323995099	0.261245612	0.350875913	0.285262521	0.260918589
49019	49019	0.762955278	0.624640272	0.413976736	0.197758751	0.095142272	-0.090541208	-0.184126106	0.488236598	0.299526804	0.277959795	0.202348011	0.182667014	0.178307164	0.348821337	0.202348011	0.277959795	0.202348011	0.182667014	0.178307164	0.178307164	0.178307164	0.348821337	0.178307164	-0.146618237	-0.043904438	-0.002587765	0.084661247	0.172756032	-0.146618237	-0.043904438	-0.002587765	0.084661247	0.172756032	0.338112926	0.400643045	0.474175884	0.461486285	0.466122836	-0.043904438	-0.002587765	0.084661247	0.172756032	0.338112926	0.400643045	0.474175884	0.461486285	0.466122836	0.182667014	0.178307164	-0.090541208	-0.184126106	-0.146618237	-0.043904438	-0.002587765	0.084661247	0.172756032	0.762955278	0.26925242	0.312470633	0.413845715	0.476420727	0.348186731	0.178307164	0.413845715	0.312470633	0.413845715	0.476420727	0.348186731	0.348186731	0.348186731	0.178307164	0.348186731	0.338112926	0.400643045	0.474175884	0.461486285	0.466122836	0.338112926	0.400643045	0.474175884	0.461486285	0.466122836	0.396435595	0.372982227	0.348821337	0.299526804	0.277959795	0.400643045	0.474175884	0.461486285	0.466122836	0.396435595	0.372982227	0.348821337	0.299526804	0.277959795	0.476420727	0.348186731	0.281556771
49021	49021	0.683902019	0.605448941	0.533515507	0.507429161	0.476446754	0.397441765	0.359966803	0.618433913	0.366168446	0.384860967	0.302885008	0.257270763	0.302295913	0.428718968	0.302885008	0.384860967	0.302885008	0.257270763	0.302295913	0.302295913	0.302295913	0.428718968	0.302295913	0.288316266	0.223143551	0.249298168	0.307675091	0.339721188	0.288316266	0.223143551	0.249298168	0.307675091	0.339721188	0.409878974	0.467145019	0.456419345	0.479712142	0.497404932	0.223143551	0.249298168	0.307675091	0.339721188	0.409878974	0.467145019	0.456419345	0.479712142	0.497404932	0.257270763	0.302295913	0.397441765	0.359966803	0.288316266	0.223143551	0.249298168	0.307675091	0.339721188	0.683902019	0.358890251	0.366382275	0.427051698	0.467483587	0.36597756	0.302295913	0.427051698	0.366382275	0.427051698	0.467483587	0.36597756	0.36597756	0.36597756	0.302295913	0.36597756	0.409878974	0.467145019	0.456419345	0.479712142	0.497404932	0.409878974	0.467145019	0.456419345	0.479712142	0.497404932	0.521995525	0.499635551	0.428718968	0.366168446	0.384860967	0.467145019	0.456419345	0.479712142	0.497404932	0.521995525	0.499635551	0.428718968	0.366168446	0.384860967	0.467483587	0.36597756	0.257469602
49023	49023	0.705287055	0.77077824	0.595161059	0.520324248	0.433439367	0.349087008	0.162041018	0.549650767	0.38317262	0.331311437	0.29097773	0.211305521	0.244308393	0.440319327	0.29097773	0.331311437	0.29097773	0.211305521	0.244308393	0.244308393	0.244308393	0.440319327	0.244308393	0.163414949	0.162861707	0.11629501	0.161581556	0.269940058	0.163414949	0.162861707	0.11629501	0.161581556	0.269940058	0.356261184	0.378597775	0.422435403	0.469404612	0.477950991	0.162861707	0.11629501	0.161581556	0.269940058	0.356261184	0.378597775	0.422435403	0.469404612	0.477950991	0.211305521	0.244308393	0.349087008	0.162041018	0.163414949	0.162861707	0.11629501	0.161581556	0.269940058	0.705287055	0.270156044	0.28615267	0.335018587	0.376175962	0.278784398	0.244308393	0.335018587	0.28615267	0.335018587	0.376175962	0.278784398	0.278784398	0.278784398	0.244308393	0.278784398	0.356261184	0.378597775	0.422435403	0.469404612	0.477950991	0.356261184	0.378597775	0.422435403	0.469404612	0.477950991	0.501699046	0.498526067	0.440319327	0.38317262	0.331311437	0.378597775	0.422435403	0.469404612	0.477950991	0.501699046	0.498526067	0.440319327	0.38317262	0.331311437	0.376175962	0.278784398	0.198533426
49025	49025	0.706797191	0.608073903	0.567641348	0.53126138	0.583077773	0.51851756	0.568928692	0.6461485	0.320923958	0.28672304	0.244203427	0.238730608	0.253029079	0.294623368	0.244203427	0.28672304	0.244203427	0.238730608	0.253029079	0.253029079	0.253029079	0.294623368	0.253029079	0.491693752	0.476910021	0.374767269	0.345361184	0.283350032	0.491693752	0.476910021	0.374767269	0.345361184	0.283350032	0.296822167	0.316294747	0.370200535	0.383261521	0.414105757	0.476910021	0.374767269	0.345361184	0.283350032	0.296822167	0.316294747	0.370200535	0.383261521	0.414105757	0.238730608	0.253029079	0.51851756	0.568928692	0.491693752	0.476910021	0.374767269	0.345361184	0.283350032	0.706797191	0.230716054	0.290867188	0.376560592	0.384485625	0.324045175	0.253029079	0.376560592	0.290867188	0.376560592	0.384485625	0.324045175	0.324045175	0.324045175	0.253029079	0.324045175	0.296822167	0.316294747	0.370200535	0.383261521	0.414105757	0.296822167	0.316294747	0.370200535	0.383261521	0.414105757	0.411590315	0.393357135	0.294623368	0.320923958	0.28672304	0.316294747	0.370200535	0.383261521	0.414105757	0.411590315	0.393357135	0.294623368	0.320923958	0.28672304	0.384485625	0.324045175	0.262424059
49027	49027	0.597594393	0.690393653	0.749843005	0.957356397	1.134714485	1.200906722	0.881877704	0.566345478	0.227849807	0.25478528	0.252140976	0.216552773	0.245890923	0.20817236	0.252140976	0.25478528	0.252140976	0.216552773	0.245890923	0.245890923	0.245890923	0.20817236	0.245890923	0.551282346	0.204615433	-0.087430231	-0.258151765	-0.032945521	0.551282346	0.204615433	-0.087430231	-0.258151765	-0.032945521	0.128329564	0.207471735	0.230480141	0.214194635	0.204894321	0.204615433	-0.087430231	-0.258151765	-0.032945521	0.128329564	0.207471735	0.230480141	0.214194635	0.204894321	0.216552773	0.245890923	1.200906722	0.881877704	0.551282346	0.204615433	-0.087430231	-0.258151765	-0.032945521	0.597594393	0.210755391	0.167405214	0.214668124	0.281955662	0.230025918	0.245890923	0.214668124	0.167405214	0.214668124	0.281955662	0.230025918	0.230025918	0.230025918	0.245890923	0.230025918	0.128329564	0.207471735	0.230480141	0.214194635	0.204894321	0.128329564	0.207471735	0.230480141	0.214194635	0.204894321	0.257342231	0.246866113	0.20817236	0.227849807	0.25478528	0.207471735	0.230480141	0.214194635	0.204894321	0.257342231	0.246866113	0.20817236	0.227849807	0.25478528	0.281955662	0.230025918	0.244040224
49029	49029	0.639682583	0.628352465	0.595961293	0.505996401	0.490614853	0.357814311	0.277395795	0.531049208	0.39121141	0.398225838	0.295005121	0.273472953	0.24902715	0.405869441	0.295005121	0.398225838	0.295005121	0.273472953	0.24902715	0.24902715	0.24902715	0.405869441	0.24902715	0.218601735	0.198744671	0.121087127	0.144651808	0.186009619	0.218601735	0.198744671	0.121087127	0.144651808	0.186009619	0.242742574	0.290148547	0.329021143	0.399735774	0.393439164	0.198744671	0.121087127	0.144651808	0.186009619	0.242742574	0.290148547	0.329021143	0.399735774	0.393439164	0.273472953	0.24902715	0.357814311	0.277395795	0.218601735	0.198744671	0.121087127	0.144651808	0.186009619	0.639682583	0.28014759	0.296796112	0.435334295	0.479371997	0.417643613	0.24902715	0.435334295	0.296796112	0.435334295	0.479371997	0.417643613	0.417643613	0.417643613	0.24902715	0.417643613	0.242742574	0.290148547	0.329021143	0.399735774	0.393439164	0.242742574	0.290148547	0.329021143	0.399735774	0.393439164	0.433305898	0.434095704	0.405869441	0.39121141	0.398225838	0.290148547	0.329021143	0.399735774	0.393439164	0.433305898	0.434095704	0.405869441	0.39121141	0.398225838	0.479371997	0.417643613	0.366262355
49031	49031	0.752183954	0.749121253	0.63888585	0.484959892	0.527278355	0.234164392	0.177631335	0.519343563	0.280815935	0.258242824	0.206928195	0.209324393	0.246308291	0.287769377	0.206928195	0.258242824	0.206928195	0.209324393	0.246308291	0.246308291	0.246308291	0.287769377	0.246308291	0.212367538	0.152673145	0.11888087	0.067334003	0.103708335	0.212367538	0.152673145	0.11888087	0.067334003	0.103708335	0.07786065	0.177170457	0.189288565	0.308467913	0.287176445	0.152673145	0.11888087	0.067334003	0.103708335	0.07786065	0.177170457	0.189288565	0.308467913	0.287176445	0.209324393	0.246308291	0.234164392	0.177631335	0.212367538	0.152673145	0.11888087	0.067334003	0.103708335	0.752183954	0.257544978	0.2442579	0.350521365	0.439740875	0.344738119	0.246308291	0.350521365	0.2442579	0.350521365	0.439740875	0.344738119	0.344738119	0.344738119	0.246308291	0.344738119	0.07786065	0.177170457	0.189288565	0.308467913	0.287176445	0.07786065	0.177170457	0.189288565	0.308467913	0.287176445	0.350528843	0.327975478	0.287769377	0.280815935	0.258242824	0.177170457	0.189288565	0.308467913	0.287176445	0.350528843	0.327975478	0.287769377	0.280815935	0.258242824	0.439740875	0.344738119	0.256121096
49033	49033	1.060142398	1.021043544	0.92608926	0.783913656	0.588110604	0.310520484	0.083914482	0.472362816	0.402069089	0.395184564	0.35057338	0.340416178	0.290712272	0.364755002	0.35057338	0.395184564	0.35057338	0.340416178	0.290712272	0.290712272	0.290712272	0.364755002	0.290712272	-0.07003372	-0.145948376	-0.213741199	-0.235775001	-0.06646297	-0.07003372	-0.145948376	-0.213741199	-0.235775001	-0.06646297	0.097930279	0.264716021	0.324149681	0.444273003	0.444441474	-0.145948376	-0.213741199	-0.235775001	-0.06646297	0.097930279	0.264716021	0.324149681	0.444273003	0.444441474	0.340416178	0.290712272	0.310520484	0.083914482	-0.07003372	-0.145948376	-0.213741199	-0.235775001	-0.06646297	1.060142398	0.224163569	0.194833285	0.287347143	0.423985838	0.353306244	0.290712272	0.287347143	0.194833285	0.287347143	0.423985838	0.353306244	0.353306244	0.353306244	0.290712272	0.353306244	0.097930279	0.264716021	0.324149681	0.444273003	0.444441474	0.097930279	0.264716021	0.324149681	0.444273003	0.444441474	0.415180262	0.369074094	0.364755002	0.402069089	0.395184564	0.264716021	0.324149681	0.444273003	0.444441474	0.415180262	0.369074094	0.364755002	0.402069089	0.395184564	0.423985838	0.353306244	0.29105947
49035	49035	0.661139341	0.654145853	0.615162364	0.555186051	0.518847719	0.453448462	0.370443527	0.57376634	0.383533892	0.3576762	0.290381319	0.230658841	0.237587116	0.375683814	0.290381319	0.3576762	0.290381319	0.230658841	0.237587116	0.237587116	0.237587116	0.375683814	0.237587116	0.314037809	0.272876806	0.240208934	0.249851302	0.269076215	0.314037809	0.272876806	0.240208934	0.249851302	0.269076215	0.300474812	0.328439143	0.35878136	0.37465438	0.399271598	0.272876806	0.240208934	0.249851302	0.269076215	0.300474812	0.328439143	0.35878136	0.37465438	0.399271598	0.230658841	0.237587116	0.453448462	0.370443527	0.314037809	0.272876806	0.240208934	0.249851302	0.269076215	0.661139341	0.232088102	0.265747395	0.313028069	0.351369876	0.234404267	0.237587116	0.313028069	0.265747395	0.313028069	0.351369876	0.234404267	0.234404267	0.234404267	0.237587116	0.234404267	0.300474812	0.328439143	0.35878136	0.37465438	0.399271598	0.300474812	0.328439143	0.35878136	0.37465438	0.399271598	0.41179277	0.411640749	0.375683814	0.383533892	0.3576762	0.328439143	0.35878136	0.37465438	0.399271598	0.41179277	0.411640749	0.375683814	0.383533892	0.3576762	0.351369876	0.234404267	0.182204563
49037	49037	0.687430218	0.684089053	0.582580467	0.524167222	0.434113594	0.259443042	0.228363304	0.626710245	0.20386795	0.191111356	0.163874992	0.108057241	0.137123246	0.251757315	0.163874992	0.191111356	0.163874992	0.108057241	0.137123246	0.137123246	0.137123246	0.251757315	0.137123246	0.191925712	0.118710771	0.132615748	0.202908492	0.185768936	0.191925712	0.118710771	0.132615748	0.202908492	0.185768936	0.300020082	0.367860417	0.347603377	0.338035332	0.35108176	0.118710771	0.132615748	0.202908492	0.185768936	0.300020082	0.367860417	0.347603377	0.338035332	0.35108176	0.108057241	0.137123246	0.259443042	0.228363304	0.191925712	0.118710771	0.132615748	0.202908492	0.185768936	0.687430218	0.201300229	0.209246912	0.305212979	0.333401344	0.32874675	0.137123246	0.305212979	0.209246912	0.305212979	0.333401344	0.32874675	0.32874675	0.32874675	0.137123246	0.32874675	0.300020082	0.367860417	0.347603377	0.338035332	0.35108176	0.300020082	0.367860417	0.347603377	0.338035332	0.35108176	0.272093218	0.273082551	0.251757315	0.20386795	0.191111356	0.367860417	0.347603377	0.338035332	0.35108176	0.272093218	0.273082551	0.251757315	0.20386795	0.191111356	0.333401344	0.32874675	0.331999655
49039	49039	0.68908705	0.667151107	0.703644541	0.61350304	0.548966968	0.394043009	0.314315365	0.53812004	0.34262064	0.318917316	0.271951796	0.208048495	0.224000348	0.373939621	0.271951796	0.318917316	0.271951796	0.208048495	0.224000348	0.224000348	0.224000348	0.373939621	0.224000348	0.201405579	0.15510834	0.111409921	0.171992302	0.223519899	0.201405579	0.15510834	0.111409921	0.171992302	0.223519899	0.251763345	0.33236749	0.354302964	0.395826329	0.411005129	0.15510834	0.111409921	0.171992302	0.223519899	0.251763345	0.33236749	0.354302964	0.395826329	0.411005129	0.208048495	0.224000348	0.394043009	0.314315365	0.201405579	0.15510834	0.111409921	0.171992302	0.223519899	0.68908705	0.24009232	0.235337891	0.315805415	0.42112181	0.350193368	0.224000348	0.315805415	0.235337891	0.315805415	0.42112181	0.350193368	0.350193368	0.350193368	0.224000348	0.350193368	0.251763345	0.33236749	0.354302964	0.395826329	0.411005129	0.251763345	0.33236749	0.354302964	0.395826329	0.411005129	0.418731255	0.415373008	0.373939621	0.34262064	0.318917316	0.33236749	0.354302964	0.395826329	0.411005129	0.418731255	0.415373008	0.373939621	0.34262064	0.318917316	0.42112181	0.350193368	0.286927668
